"date","region","cases","cases_smooth","cum_cases","cum_cases_smooth","deads","deads_smooth","cum_deads","cum_deads_smooth"
2020-03-30,"ESIB",63,50.0050751982995,1496,1523.54968106068,7,6.40140725981746,54,55.6092191865411
2020-03-31,"ESIB",47,46.7340224222153,1543,1570.2837034829,8,6.49687014056472,62,62.1060893271058
2020-04-01,"ESIB",83,43.4084211556146,1626,1613.69212463851,7,6.51491812621472,69,68.6210074533205
2020-04-02,"ESIB",35,40.0164993032554,1661,1653.70862394177,9,6.47176512896568,78,75.0927725822862
2020-04-03,"ESIB",45,36.5973189947349,1706,1690.3059429365,5,6.38461023657567,83,81.4773828188619
2020-04-04,"ESIB",25,33.2517747461038,1731,1723.5577176826,6,6.26935467941381,89,87.7467374982757
2020-04-05,"ESIB",29,30.0630939540473,1760,1753.62081163665,2,6.14115730275276,91,93.8878948010285
2020-04-06,"ESIB",23,27.0896697213812,1783,1780.71048135803,2,6.01421096914349,93,99.9021057701719
2020-04-07,"ESIB",19,24.3681659527119,1802,1805.07864731074,8,5.90160683626993,101,105.803712606442
2020-04-08,"ESIB",23,21.9173973126513,1825,1826.9960446234,10,5.81550174853956,111,111.619214354981
2020-04-09,"ESIB",11,19.7424036149668,1836,1846.73844823836,5,5.76753207400068,116,117.386746428982
2020-04-10,"ESIB",21,17.8383174042921,1857,1864.57676564265,8,5.76004366717464,124,123.146790096157
2020-04-11,"ESIB",15,16.1902881731383,1872,1880.76705381579,5,5.77153263849552,129,128.918322734652
2020-04-12,"ESIB",15,14.7633963148361,1887,1895.53045013063,2,5.77679373884706,131,134.695116473499
2020-04-13,"ESIB",13,13.5224149498153,1900,1909.05286508044,4,5.75060575030461,135,140.445722223804
2020-04-14,"ESIB",9,12.4383744859986,1909,1921.49123956644,8,5.66855098909903,143,146.114273212903
2020-04-15,"ESIB",8,11.4873405221591,1917,1932.9785800886,8,5.50887544921781,151,151.623148662121
2020-04-16,"ESIB",14,10.6494448312368,1931,1943.62802491984,6,5.25519321994931,157,156.87834188207
2020-04-17,"ESIB",8,9.90811765715827,1939,1953.536142577,8,4.91131949438528,165,161.789661376455
2020-04-18,"ESIB",12,9.24947674139177,1951,1962.78561931839,3,4.51716065569759,168,166.306822032153
2020-04-19,"ESIB",10,8.66191503129443,1961,1971.44753434968,3,4.1118457674146,171,170.418667799568
2020-04-20,"ESIB",16,8.13708429818958,1977,1979.58461864787,1,3.72527299104995,172,174.143940790618
2020-04-21,"ESIB",10,7.66907354190653,1987,1987.25369218978,3,3.3781231497327,175,177.52206394035
2020-04-22,"ESIB",6,7.25270611021058,1993,1994.50639829999,2,3.08343655518499,177,180.605500495535
2020-04-23,"ESIB",5,6.88341962155748,1998,2001.38981792155,2,2.84892925369957,179,183.454429749235
2020-04-24,"ESIB",10,6.55721311417551,2008,2007.94703103572,1,2.6737545533618,180,186.128184302597
2020-04-25,"ESIB",11,6.27060057932355,2019,2014.21763161505,5,2.54226878896894,185,188.670453091565
2020-04-26,"ESIB",0,6.02057072621363,2019,2020.23820234126,2,2.43998917934348,187,191.110442270909
2020-04-27,"ESIB",3,5.80455231065059,2022,2026.04275465191,2,2.3551972800662,189,193.465639550975
2020-04-28,"ESIB",4,5.62017289487487,2026,2031.66292754679,6,2.27795996932284,195,195.743599520298
2020-04-29,"ESIB",3,5.46494911299506,2029,2037.12787665978,3,2.1996356048521,198,197.94323512515
2020-04-30,"ESIB",5,5.33675424489694,2034,2042.46463090468,4,2.11275010311732,202,200.055985228267
2020-05-01,"ESIB",10,5.23385947010488,2044,2047.69849037478,1,2.01347644414326,203,202.069461672411
2020-05-02,"ESIB",2,5.15489493990034,2046,2052.85338531468,0,1.90555967271568,203,203.975021345126
2020-05-03,"ESIB",4,5.09881932234444,2050,2057.95220463703,1,1.79357698821049,204,205.768598333337
2020-05-04,"ESIB",1,5.06489687041553,2051,2063.01710150744,1,1.68144572813385,205,207.450044061471
2020-05-05,"ESIB",4,5.05268130488705,2055,2068.06978281233,1,1.57237068143466,206,209.022414742905
2020-05-06,"ESIB",4,5.06164224501165,2059,2073.13142505734,0,1.46885918676409,206,210.491273929669
2020-05-07,"ESIB",2,5.08870799814644,2061,2078.22013305549,4,1.37278425965381,210,211.864058189323
2020-05-08,"ESIB",4,5.12964675723554,2065,2083.34977981272,0,1.2847975998423,210,213.148855789166
2020-05-09,"ESIB",0,5.18021667279061,2065,2088.52999648551,0,1.20333917963425,210,214.3521949688
2020-05-10,"ESIB",7,5.23607215125965,2072,2093.76606863677,4,1.12678065535787,214,215.478975624158
2020-05-11,"ESIB",8,5.29269958282453,2080,2099.0587682196,2,1.05381836330898,216,216.532793987467
2020-05-12,"ESIB",7,5.34539106477922,2087,2104.40415928438,0,0.983431842423862,216,217.516225829891
2020-05-13,"ESIB",10,5.38925873646544,2097,2109.79341802084,1,0.91485436462779,217,218.431080194518
2020-05-14,"ESIB",7,5.41936209753373,2104,2115.21278011838,1,0.847551256097661,218,219.278631450616
2020-05-15,"ESIB",16,5.43315772439711,2120,2120.64593784277,1,0.781424609868235,219,220.060056060484
2020-05-16,"ESIB",0,5.43118843845085,2120,2126.07712628122,0,0.717148848720395,219,220.777204909205
2020-05-17,"ESIB",5,5.41431999989871,2125,2131.49144628112,0,0.655397230709378,219,221.432602139914
2020-05-18,"ESIB",5,5.38353492483809,2130,2136.87498120596,2,0.596684753942262,221,222.029286893856
2020-05-19,"ESIB",12,5.33990819566891,2142,2142.21488940163,0,0.541380103097451,221,222.570666996954
2020-05-20,"ESIB",6,5.28458348113192,2148,2147.49947288276,1,0.489720875262513,222,223.060387872216
2020-05-21,"ESIB",5,5.21875040847616,2153,2152.71822329124,0,0.441830699194068,222,223.50221857141
2020-05-22,"ESIB",3,5.1436233496063,2156,2157.86184664084,0,0.397736918028759,222,223.899955489439
2020-05-23,"ESIB",2,5.06055640287814,2158,2162.92240304372,1,0.357387955731225,223,224.25734344517
2020-05-24,"ESIB",2,4.97133403669032,2160,2167.89373708041,0,0.32067052697942,223,224.57801397215
2020-05-25,"ESIB",3,4.87776320362532,2163,2172.77150028404,0,0.287424931479652,223,224.865438903629
2020-05-26,"ESIB",4,4.78155438178404,2167,2177.55305466582,1,0.257458490245858,224,225.122897393875
2020-05-27,"ESIB",3,4.68431002986958,2170,2182.23736469569,0,0.230557111981205,224,225.353454505856
2020-05-28,"ESIB",14,4.58751856182973,2184,2186.82488325752,0,0.206494973175033,224,225.559949479031
2020-05-29,"ESIB",5,4.49255328170799,2189,2191.31743653923,0,0.185037450767371,224,225.744986929799
2020-05-30,"ESIB",1,4.40067568668735,2190,2195.71811222592,0,0.165938998926598,224,225.910925928725
2020-05-31,"ESIB",2,4.31300996575953,2192,2200.03112219168,0,0.148965882160486,224,226.059891810886
2020-06-01,"ESIB",4,4.23023929141813,2196,2204.26136148309,0,0.133901523758638,224,226.193793334645
2020-06-02,"ESIB",7,4.1527818287843,2203,2208.41414331188,0,0.120546727872526,224,226.314340062517
2020-06-03,"ESIB",3,4.08102272299473,2206,2212.49516603487,0,0.108719482323383,224,226.42305954484
2020-06-04,"ESIB",6,4.01532438035309,2212,2216.51049041523,0,0.0982544453726885,224,226.521313990213
2020-06-05,"ESIB",3,3.95603379529628,2215,2220.46652421052,0,0.0889996327122183,224,226.610313622925
2020-06-06,"ESIB",2,3.90349020117712,2217,2224.3700144117,0,0.0808106271236325,224,226.691124250049
2020-06-07,"ESIB",3,3.85803307187333,2220,2228.22804748357,0,0.0735590151166314,224,226.764683265166
2020-06-08,"ESIB",2,3.82000422633151,2222,2232.04805170991,0,0.0671325910983586,224,226.831815856264
2020-06-09,"ESIB",1,3.78933655046455,2223,2235.83738826037,0,0.0614333075756183,224,226.89324916384
2020-06-10,"ESIB",3,3.7653118176624,2226,2239.60270007803,0,0.0563754836473479,224,226.949624647487
2020-06-11,"ESIB",4,3.74720000285238,2230,2243.34990008088,0,0.0518842407710329,224,227.001508888258
2020-06-12,"ESIB",7,3.73431271170519,2237,2247.08421279259,0,0.0478937260473885,224,227.049402614305
2020-06-13,"ESIB",2,3.72599356209489,2239,2250.81020635468,0,0.0443450238012368,224,227.093747638107
2020-06-14,"ESIB",4,3.72160991628089,2243,2254.53181627097,0,0.0411866152874508,224,227.134934253394
2020-06-15,"ESIB",3,3.72054582649169,2246,2258.25236209746,0,0.0383737370543665,224,227.173307990448
2020-06-16,"ESIB",4,3.72219609342656,2250,2261.97455819088,0,0.0358674668973981,224,227.209175457346
2020-06-17,"ESIB",4,3.72600167389966,2254,2265.70055986478,0,0.0336339421463237,224,227.242809399492
2020-06-18,"ESIB",5,3.73159452034593,2259,2269.43215438513,0,0.0316436908209503,224,227.274453090313
2020-06-19,"ESIB",8,3.73866257377605,2267,2273.17081695891,0,0.0298709762999533,224,227.304324066613
2020-06-20,"ESIB",3,3.74689338987055,2270,2276.91771034878,0,0.0282931002407265,224,227.332617166854
2020-06-21,"ESIB",2,3.75597301586499,2272,2280.67368336464,0,0.0268902754545926,224,227.359507442308
2020-06-22,"ESIB",1,3.76558513821239,2273,2284.43926850285,0,0.0256453311334002,224,227.385152773442
2020-06-23,"ESIB",5,3.77541049597672,2278,2288.21467899883,0,0.0245433857888532,224,227.409696159231
2020-06-24,"ESIB",3,3.78512656329967,2281,2291.99980556213,0,0.0235715692001252,224,227.433267728431
2020-06-25,"ESIB",1,3.79445572513863,2282,2295.79426128727,0,0.0227187865059258,224,227.455986514937
2020-06-26,"ESIB",10,3.80390194567876,2292,2299.59816323295,0,0.0219754908210057,224,227.477962005758
2020-06-27,"ESIB",5,3.81461256065463,2297,2303.4127757936,0,0.0213334359422121,224,227.4992954417
2020-06-28,"ESIB",5,3.82776713706071,2302,2307.24054293066,0,0.0207856294735954,224,227.520081071173
2020-06-29,"ESIB",9,3.8445648892406,2311,2311.0851078199,0,0.020326241490879,224,227.540407312664
2020-06-30,"ESIB",3,3.86623411726797,2314,2314.95134193717,0,0.0199505046313286,224,227.560357817296
2020-07-01,"ESIB",4,3.89404554574101,2318,2318.84538748291,0,0.0196546344932923,224,227.580012451789
2020-07-02,"ESIB",3,3.92932983654316,2321,2322.77471731946,0,0.0194357685526726,224,227.599448220342
2020-07-03,"ESIB",4,3.97350123548753,2325,2326.74821855494,0,0.0192919057347593,224,227.618740126076
2020-07-04,"ESIB",3,4.02837112242005,2328,2330.77658967736,0,0.0192218254108073,224,227.637961951487
2020-07-05,"ESIB",3,4.09654438169603,2331,2334.87313405906,0,0.0192251265233309,224,227.657187078011
2020-07-06,"ESIB",4,4.18097392453275,2335,2339.05410798359,0,0.019302246735201,224,227.676489324746
2020-07-07,"ESIB",1,4.28497599942663,2336,2343.33908398302,0,0.0194544784908451,224,227.695943803237
2020-07-08,"ESIB",4,4.41235050497002,2340,2347.75143448799,0,0.0196840017432941,224,227.71562780498
2020-07-09,"ESIB",6,4.56753439473667,2346,2352.31896888273,0,0.0199939344470355,224,227.735621739427
2020-07-10,"ESIB",8,4.75579795436528,2354,2357.07476683709,0,0.0203883844739627,224,227.756010123901
2020-07-11,"ESIB",7,4.98349753847611,2361,2362.05826437557,0,0.0208724756284919,224,227.776882599529
2020-07-12,"ESIB",4,5.25882315716509,2365,2367.31708753273,0,0.0214525118878515,224,227.798335111417
2020-07-13,"ESIB",8,5.59478579990779,2373,2372.91187333264,0,0.0221361365106134,224,227.820471247928
2020-07-14,"ESIB",11,6.0090294417199,2384,2378.92090277436,0,0.0229325012300696,224,227.843403749158
2020-07-15,"ESIB",14,6.52434296561565,2398,2385.44524573997,0,0.0238524721935129,224,227.867256221351
2020-07-16,"ESIB",7,7.17078048674279,2405,2392.61602622672,0,0.0249088791903007,224,227.892165100542
2020-07-17,"ESIB",6,7.988750914023,2411,2400.60477714074,0,0.026116779616392,224,227.918281880158
2020-07-18,"ESIB",7,9.03357701235368,2418,2409.63835415309,0,0.0274936705852106,224,227.945775550743
2020-07-19,"ESIB",5,10.3823258058238,2423,2420.02067995892,0,0.0290600049229268,224,227.974835555666
2020-07-20,"ESIB",16,12.1430711900319,2439,2432.16375114895,0,0.030839739134848,224,228.005675294801
2020-07-21,"ESIB",13,14.4362787587817,2452,2446.60002990773,0,0.03286093809174,224,228.038536232893
2020-07-22,"ESIB",15,17.3799590960962,2467,2463.97998900383,0,0.0351565024957936,224,228.073692735389
2020-07-23,"ESIB",20,21.1070977386958,2487,2485.08708674252,0,0.037765045254294,224,228.111457780643
2020-07-24,"ESIB",25,25.7581152331677,2512,2510.84520197569,0,0.040731806421559,224,228.152189587064
2020-07-25,"ESIB",24,31.4647974456928,2536,2542.30999942138,0,0.0441092805856784,224,228.19629886765
2020-07-26,"ESIB",47,38.3248625143037,2583,2580.63486193569,0,0.0479589899976891,224,228.244257857648
2020-07-27,"ESIB",40,46.366101978568,2623,2627.00096391426,0,0.052353405942767,224,228.296611263591
2020-07-28,"ESIB",52,55.501516562921,2675,2682.50248047718,0,0.0573780546262771,224,228.353989318217
2020-07-29,"ESIB",55,65.5559824919443,2730,2748.05846296912,0,0.0631340679313131,224,228.417123386148
2020-07-30,"ESIB",77,76.4525182190427,2807,2824.51098118816,0,0.0697412793024444,224,228.486864665451
2020-07-31,"ESIB",78,88.1401673551953,2885,2912.65114854336,0,0.077341468249137,224,228.5642061337
2020-08-01,"ESIB",114,100.574801860035,2999,3013.22595040339,0,0.0861003101988604,224,228.650306443899
2020-08-02,"ESIB",97,113.728252759196,3096,3126.95420316259,0,0.0962134118766695,224,228.746519855775
2020-08-03,"ESIB",150,127.597463841471,3246,3254.55166700406,0,0.107913034376861,224,228.854432890152
2020-08-04,"ESIB",170,142.213504644966,3416,3396.76517164903,0,0.121475410688647,224,228.975908300841
2020-08-05,"ESIB",160,157.650511745285,3576,3554.41568339431,0,0.137229608249083,224,229.11313790909
2020-08-06,"ESIB",171,174.008217858395,3747,3728.42390125271,1,0.155568276576388,225,229.268706185666
2020-08-07,"ESIB",189,191.173756701885,3936,3919.59765795459,0,0.176953650140917,225,229.445659835807
2020-08-08,"ESIB",188,208.841831054023,4124,4128.43948900862,0,0.201894163648461,225,229.647553999456
2020-08-09,"ESIB",170,226.611042920142,4294,4355.05053192876,0,0.230964063147563,225,229.878518062603
2020-08-10,"ESIB",313,243.984739236279,4607,4599.03527116504,0,0.264820805015695,225,230.143338867619
2020-08-11,"ESIB",261,260.378984754718,4868,4859.41425591975,0,0.304212791829673,225,230.447551659449
2020-08-12,"ESIB",273,275.140502100348,5141,5134.5547580201,0,0.349986391678511,225,230.797538051127
2020-08-13,"ESIB",296,287.575648789798,5437,5422.1304068099,0,0.40309164566638,225,231.200629696793
2020-08-14,"ESIB",304,296.99687961046,5741,5719.12728642036,0,0.464582920634428,225,231.665212617428
2020-08-15,"ESIB",243,303.074480270668,5984,6022.20176669103,0,0.535601818044459,225,232.200814435472
2020-08-16,"ESIB",235,306.026777913728,6219,6328.22854460476,1,0.617372866133625,226,232.818187301606
2020-08-17,"ESIB",382,306.226781628689,6601,6634.45532623345,2,0.71119231504386,228,233.52937961665
2020-08-18,"ESIB",330,304.131701567264,6931,6938.58702780071,1,0.818404336794847,229,234.347783953445
2020-08-19,"ESIB",336,300.245216213016,7267,7238.83224401373,2,0.940367189014588,231,235.288151142459
2020-08-20,"ESIB",334,295.085239474129,7601,7533.91748348785,1,1.07840779837983,232,236.366558940839
2020-08-21,"ESIB",300,289.159165097366,7901,7823.07664858522,0,1.23353970207522,232,237.600098642914
2020-08-22,"ESIB",237,282.947347046269,8138,8106.02399563149,0,1.40502726543021,232,239.005125908345
2020-08-23,"ESIB",203,276.778803164614,8341,8382.8027987961,2,1.59035539225592,234,240.5954813006
2020-08-24,"ESIB",269,270.506972762131,8610,8653.30977155824,4,1.7852438461258,238,242.380725146726
2020-08-25,"ESIB",273,263.890919928156,8883,8917.20069148639,0,1.98340288533789,238,244.364128032064
2020-08-26,"ESIB",286,256.715850773501,9169,9173.91654225989,2,2.17645897506075,240,246.540587007125
2020-08-27,"ESIB",236,248.79696972182,9405,9422.71351198171,1,2.35414002092216,241,248.894727028047
2020-08-28,"ESIB",258,239.984703770411,9663,9662.69821575212,3,2.50568212433637,244,251.400409152383
2020-08-29,"ESIB",234,230.170689504231,9897,9892.86890525635,0,2.62554818726324,244,254.025957339647
2020-08-30,"ESIB",166,219.293807263597,10063,10112.16271252,9,2.71170950989174,253,256.737666849538
2020-08-31,"ESIB",237,207.384892919282,10300,10319.5476054392,2,2.76391612000227,255,259.501582969541
2020-09-01,"ESIB",224,195.004478226562,10524,10514.5520836658,3,2.78352066026591,258,262.285103629807
2020-09-02,"ESIB",185,182.947591157291,10709,10697.4996748231,4,2.77320073669185,262,265.058304366498
2020-09-03,"ESIB",191,171.84502804532,10900,10869.3447028684,2,2.73662193633017,264,267.794926302829
2020-09-04,"ESIB",141,162.176877644179,11041,11031.5215805126,2,2.67847337431659,266,270.473399677145
2020-09-05,"ESIB",141,154.310723910957,11182,11185.8323044235,1,2.60606508315813,267,273.079464760303
2020-09-06,"ESIB",114,148.549780886659,11296,11334.3820853102,1,2.52724224837534,268,275.606707008679
2020-09-07,"ESIB",180,145.187817917539,11476,11479.5699032277,3,2.44912414990078,271,278.055831158579
2020-09-08,"ESIB",148,144.567599141738,11624,11624.1375023695,4,2.37802086268894,275,280.433852021268
2020-09-09,"ESIB",159,146.705664153953,11783,11770.8431665234,2,2.31953041879347,277,282.753382440062
2020-09-10,"ESIB",171,150.908690499716,11954,11921.7518570231,3,2.27878135068271,280,285.032163790745
2020-09-11,"ESIB",156,156.40797360003,12110,12078.1598306232,1,2.25983292347427,281,287.291996714219
2020-09-12,"ESIB",111,162.35535322795,12221,12240.5151838511,3,2.26079531200343,284,289.552792026222
2020-09-13,"ESIB",121,167.773450120072,12342,12408.2886339712,3,2.27777446138042,287,291.830566487603
2020-09-14,"ESIB",180,171.559420997699,12522,12579.8480549689,0,2.30715499252189,287,294.137721480125
2020-09-15,"ESIB",218,172.55455831808,12740,12752.402613287,2,2.34537025242248,289,296.483091732547
2020-09-16,"ESIB",199,169.685465303326,12939,12922.0880785903,3,2.38872776244542,292,298.871819494993
2020-09-17,"ESIB",173,162.422869672745,13112,13084.5109482631,1,2.43329362448986,293,301.305113119482
2020-09-18,"ESIB",139,151.971992673821,13251,13236.4829409369,3,2.47507223177737,296,303.78018535126
2020-09-19,"ESIB",121,139.98720894013,13372,13376.470149877,3,2.51141534687043,299,306.29160069813
2020-09-20,"ESIB",106,127.854822934207,13478,13504.3249728112,2,2.54024049135765,301,308.831841189488
2020-09-21,"ESIB",128,116.612574942232,13606,13620.9375477534,5,2.55944297325208,306,311.39128416274
2020-09-22,"ESIB",118,106.971653959113,13724,13727.9092017126,5,2.56696011827678,311,313.958244281017
2020-09-23,"ESIB",102,99.3991424738179,13826,13827.3083441864,0,2.56085231764464,311,316.519096598661
2020-09-24,"ESIB",98,94.2285941928279,13924,13921.5369383792,3,2.53939583553377,314,319.058492434195
2020-09-25,"ESIB",108,91.7536717350407,14032,14013.2906101142,3,2.50146957435835,317,321.559962008553
2020-09-26,"ESIB",87,91.8008388695705,14119,14105.0914489838,1,2.4483456701965,318,324.00830767875
2020-09-27,"ESIB",76,93.8429738637949,14195,14198.9344228476,1,2.3823800142109,319,326.390687692961
2020-09-28,"ESIB",85,97.4409238494083,14280,14296.375346697,2,2.30599771483706,321,328.696685407798
2020-09-29,"ESIB",78,102.168765534213,14358,14398.5441122312,1,2.22159545244691,322,330.918280860245
2020-09-30,"ESIB",55,107.543613514981,14413,14506.0877257462,5,2.13146443350461,327,333.049745293749
2020-10-01,"ESIB",178,112.977883141117,14591,14619.0656088873,3,2.03773144664787,330,335.087476740397
2020-10-02,"ESIB",159,117.759831162886,14750,14736.8254400502,2,1.94237112328185,332,337.029847863679
2020-10-03,"ESIB",135,121.074223014097,14885,14857.8996630643,4,1.8474961368737,336,338.877344000553
2020-10-04,"ESIB",90,122.397403042565,14975,14980.2970661069,0,1.75505528230792,336,340.632399282861
2020-10-05,"ESIB",122,122.079853908003,15097,15102.3769200149,1,1.66664871026916,337,342.29904799313
2020-10-06,"ESIB",116,120.667078233432,15213,15223.0439982483,0,1.58355597881292,337,343.882603971943
2020-10-07,"ESIB",106,118.721207609852,15319,15341.7652058582,1,1.50677679112172,338,345.389380763065
2020-10-08,"ESIB",110,116.784240267572,15429,15458.5494461257,0,1.43707901670499,338,346.82645977977
2020-10-09,"ESIB",125,115.366127153966,15554,15573.9155732797,2,1.37488538774008,340,348.20134516751
2020-10-10,"ESIB",124,114.956157965572,15678,15688.8717312453,2,1.31928006513108,342,349.520625232641
2020-10-11,"ESIB",116,116.056036371971,15794,15804.9277676172,2,1.26891120445331,344,350.789536437094
2020-10-12,"ESIB",122,119.154155526996,15916,15924.0819231442,1,1.22260777884503,345,352.012144215939
2020-10-13,"ESIB",135,124.236501808414,16051,16048.3184249527,3,1.17935004934835,348,353.191494265287
2020-10-14,"ESIB",146,131.05887951754,16197,16179.3773044702,3,1.13824543955441,351,354.329739704842
2020-10-15,"ESIB",112,139.358823975647,16309,16318.7361284458,0,1.0985116951871,351,355.428251400029
2020-10-16,"ESIB",161,148.808195718876,16470,16467.5443241647,0,1.05960948520162,351,356.487860885231
2020-10-17,"ESIB",135,158.970725304442,16605,16626.5150494692,0,1.02220301824135,351,357.510063903472
2020-10-18,"ESIB",126,169.269595918551,16731,16795.7846453877,1,0.987396186329179,352,358.497460089801
2020-10-19,"ESIB",219,178.972303014636,16950,16974.7569484023,2,0.956143523069624,354,359.453603612871
2020-10-20,"ESIB",192,187.213277308193,17142,17161.9702257105,1,0.929279754179766,355,360.38288336705
2020-10-21,"ESIB",216,193.407496617052,17358,17355.3777223276,1,0.9075613659321,356,361.290444732983
2020-10-22,"ESIB",201,197.450184868861,17559,17552.8279071964,1,0.891714958333417,357,362.182159691316
2020-10-23,"ESIB",185,199.348145336533,17744,17752.176052533,0,0.882371377016827,357,363.064531068333
2020-10-24,"ESIB",185,199.186590784237,17929,17951.3626433172,0,0.879218057045128,357,363.943749125378
2020-10-25,"ESIB",175,197.116995914319,18104,18148.4796392315,0,0.881550079939229,357,364.825299205317
2020-10-26,"ESIB",247,193.342330918815,18351,18341.8219701504,0,0.888762908102046,357,365.714062113419
2020-10-27,"ESIB",187,188.101198889617,18538,18529.92316904,2,0.900319660913031,359,366.614381774332
2020-10-28,"ESIB",198,181.652195934471,18736,18711.5753649744,1,0.915720141446756,360,367.530101915779
2020-10-29,"ESIB",147,174.050757831972,18883,18885.6261228064,2,0.934474290545907,362,368.464576206325
2020-10-30,"ESIB",133,164.722215541768,19016,19050.3483383482,0,0,362,368.464576206325
2020-10-31,"ESIB",87,153.16465133013,19103,19203.5129896783,0,0,362,368.464576206325
2020-11-01,"ESIB",163,139.182347939131,19266,19342.6953376174,0,0,362,368.464576206325
2020-11-02,"ESIB",228,122.947056584252,19494,19465.6423942017,0,0,362,368.464576206325
2020-11-03,"ESIB",147,105.014581007682,19641,19570.6569752094,0,0,362,368.464576206325
2020-11-04,"ESIB",52,86.2715672293073,19693,19656.9285424387,0,0,362,368.464576206325
2020-11-05,"ESIB",0,67.8049674892783,19693,19724.733509928,0,0,362,368.464576206325
2020-01-01,"ESMC",0,8.91421841600544e-10,0,8.91421841600544e-10,0,0,0,0
2020-01-02,"ESMC",0,1.28181034481878e-09,0,2.17323218641933e-09,0,0,0,0
2020-01-03,"ESMC",0,1.84316524837934e-09,0,4.01639743479867e-09,0,0,0,0
2020-01-04,"ESMC",0,2.6503594284173e-09,0,6.66675686321597e-09,0,0,0,0
2020-01-05,"ESMC",0,3.81105552308818e-09,0,1.04778123863042e-08,0,0,0,0
2020-01-06,"ESMC",0,5.48006585232637e-09,0,1.59578782386305e-08,0,0,0,0
2020-01-07,"ESMC",0,7.88000110832781e-09,0,2.38378793469583e-08,0,0,0,0
2020-01-08,"ESMC",0,1.13309619155189e-08,0,3.51688412624772e-08,0,0,0,0
2020-01-09,"ESMC",0,1.62932334863824e-08,0,5.14620747488597e-08,0,0,0,0
2020-01-10,"ESMC",0,2.34286779375884e-08,0,7.4890752686448e-08,0,0,0,0
2020-01-11,"ESMC",0,3.36890127034631e-08,0,1.08579765389911e-07,0,0,0,0
2020-01-12,"ESMC",0,4.84427495208007e-08,0,1.57022514910712e-07,0,0,0,0
2020-01-13,"ESMC",0,6.96577249618771e-08,0,2.26680239872589e-07,0,0,0,0
2020-01-14,"ESMC",0,1.00163568229773e-07,0,3.26843808102362e-07,0,0,0,0
2020-01-15,"ESMC",0,1.44029113870878e-07,0,4.7087292197324e-07,0,0,0,0
2020-01-16,"ESMC",0,2.07105098281278e-07,0,6.77978020254518e-07,0,0,0,0
2020-01-17,"ESMC",0,2.97804524247449e-07,0,9.75782544501967e-07,0,0,0,0
2020-01-18,"ESMC",0,4.28224777652755e-07,0,1.40400732215472e-06,0,0,0,0
2020-01-19,"ESMC",0,6.157611629949e-07,0,2.01976848514962e-06,0,0,0,0
2020-01-20,"ESMC",0,8.85427069239546e-07,0,2.90519555438917e-06,0,0,0,0
2020-01-21,"ESMC",0,1.2731902270826e-06,0,4.17838578147177e-06,0,0,0,0
2020-01-22,"ESMC",0,1.83077004380589e-06,0,6.00915582527766e-06,0,0,0,0
2020-01-23,"ESMC",0,2.63253587877208e-06,0,8.64169170404974e-06,0,0,0,0
2020-01-24,"ESMC",0,3.78542634366845e-06,0,1.24271180477182e-05,0,0,0,0
2020-01-25,"ESMC",0,5.4432126524414e-06,0,1.78703307001596e-05,0,0,0,0
2020-01-26,"ESMC",0,7.82700845025103e-06,0,2.56973391504106e-05,0,0,0,0
2020-01-27,"ESMC",0,1.12547616990038e-05,0,3.69521008494145e-05,0,0,0,0
2020-01-28,"ESMC",0,1.61836622134649e-05,0,5.31357630628794e-05,0,0,0,0
2020-01-29,"ESMC",0,2.32711211167263e-05,0,7.64068841796057e-05,0,0,0,0
2020-01-30,"ESMC",0,3.34624555851407e-05,0,0.000109869339764746,0,0,0,0
2020-01-31,"ESMC",0,4.81169741738609e-05,0,0.000157986313938607,0,0,0,0
2020-02-01,"ESMC",0,6.91892798397057e-05,0,0.000227175593778313,0,0,0,0
2020-02-02,"ESMC",0,9.94899726514661e-05,0,0.000326665566429779,0,0,0,0
2020-02-03,"ESMC",0,0.000143060524417386,0,0.000469726090847165,0,0,0,0
2020-02-04,"ESMC",0,0.000205712325547593,0,0.000675438416394758,0,0,0,0
2020-02-05,"ESMC",0,0.000295801801349303,0,0.000971240217744061,0,0,0,0
2020-02-06,"ESMC",0,0.0004253449820799,0,0.00139658519982396,0,0,0,0
2020-02-07,"ESMC",0,0.000611620186675418,0,0.00200820538649938,0,0,0,0
2020-02-08,"ESMC",0,0.000879472583947006,0,0.00288767797044638,0,0,0,0
2020-02-09,"ESMC",0,0.00126462801065384,0,0.00415230598110023,0,0,0,0
2020-02-10,"ESMC",0,0.00181845803911637,0,0.0059707640202166,0,0,0,0
2020-02-11,"ESMC",0,0.00261483185266634,0,0.00858559587288294,0,0,0,0
2020-02-12,"ESMC",0,0.00375996893167545,0,0.0123455648045584,0,0,0,0
2020-02-13,"ESMC",0,0.0054066107317909,0,0.0177521755363493,0,1.38513120067098e-10,0,1.38513120067098e-10
2020-02-14,"ESMC",0,0.0077744024449859,0,0.0255265779813352,0,2.60404623612991e-10,0,3.98917743680088e-10
2020-02-15,"ESMC",0,0.0111792003037038,0,0.036705778285039,0,4.8956061321971e-10,0,8.88478356899798e-10
2020-02-16,"ESMC",0,0.0160752225122487,0,0.0527810007972877,0,9.20373804008385e-10,0,1.80885216090818e-09
2020-02-17,"ESMC",0,0.0231156716741937,0,0.0758966724714815,0,1.73030247170782e-09,0,3.539154632616e-09
