"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_cmnty_sick","pct_tested_recently","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_used_public_transit","pct_wear_mask_all_time","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_notToo_worried","coef_(Intercept)","coef_pct_cmnty_sick","coef_pct_tested_recently","coef_pct_ate_outside_home","coef_pct_spent_time_with_non_hh","coef_pct_used_public_transit","coef_pct_wear_mask_all_time","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_little_time","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_somewhat_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_enough_toEat_not_worried","coef_pct_chills","coef_pct_finances_notToo_worried","pvals_(Intercept)","pvals_pct_cmnty_sick","pvals_pct_tested_recently","pvals_pct_ate_outside_home","pvals_pct_spent_time_with_non_hh","pvals_pct_used_public_transit","pvals_pct_wear_mask_all_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_little_time","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_enough_toEat_not_worried","pvals_pct_chills","pvals_pct_finances_notToo_worried","aic","deviance","null_deviance"
"48",2020-10-10,1,0.962979765926774,1.56209436778957,0.593645332001673,609719.026,2124809.4245,3579541.7315,6094121.2045,1392328.1785,62404.1285,71611.295,99232.7945,484910.769,524808.4905,1477238.714,60358.0915,215856.9035,646547.692,8706910.4535,326342.9015,1995909.0935,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"49",2020-10-11,5,4.71675202327923,6.73191096133376,3.30481935618187,757033.69,2599490.0085,3353454.643,6102305.3525,1182609.386,97186.7575,37851.6845,113555.0535,379539.8635,543222.8235,1330947.0685,100255.813,160613.9045,848082.3365,8672127.8245,335550.068,1760614.8385,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"50",2020-10-12,5,4.61544024107882,7.36471421786254,2.89248000517151,767263.875,2303837.662,3343224.458,6187215.888,1395397.234,46035.8325,43989.7955,164705.9785,408184.3815,543222.8235,1552942.083,70588.2765,208695.774,828644.985,8630184.066,365217.6045,1908952.521,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"51",2020-10-13,2,4.12028667860868,6.24732410823052,2.71744542460254,864450.6325,2192328.6455,3467009.6965,5932484.2815,1403581.382,70588.2765,24552.444,119693.1645,445013.0475,450128.14,1472123.6215,86956.5725,112532.035,868542.7065,8718163.657,344757.2345,1821995.9485,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"52",2020-10-14,3,2.65808218869116,3.72802700407229,1.89521184104067,881841.947,2025576.63,3460871.5855,5940668.4295,1551919.0645,84910.5355,43989.7955,90025.628,374424.771,558568.101,1468031.5475,65473.184,167775.034,781586.134,8688496.1205,297698.3835,1829157.078,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"53",2020-10-15,1,1.01267339881326,1.77508615197686,0.5777226144894,917647.5945,2512533.436,3757546.9505,5873149.2085,1546803.972,45012.814,9207.1665,130946.368,429667.77,422506.6405,1524297.565,41943.7585,179028.2375,648593.729,8749877.2305,360102.512,1857801.596,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"54",2020-10-16,2,3.16099086681756,4.88815197489084,2.04409832415801,921739.6685,2438876.104,3942713.299,5761640.192,1412788.5485,101278.8315,76726.3875,94117.702,412276.4555,447059.0845,1451663.2515,66496.2025,212787.848,790793.3005,8648598.399,276214.995,1750384.6535,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"55",2020-10-17,3,1.53656824824486,2.36347612751665,0.998970099179753,883887.984,2161638.0905,3809720.894,5748340.9515,1389259.123,56266.0175,42966.777,80818.4615,376470.808,540153.768,1434271.937,84910.5355,168798.0525,777494.06,8760107.4155,329411.957,1870077.818,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"56",2020-10-18,2,2.60465190665329,4.24349250921398,1.5987330106279,1098721.869,2046037,3259336.941,5907931.8375,1211253.904,41943.7585,38874.703,194373.515,333504.031,509463.213,1299233.495,53196.962,217902.9405,767263.875,8749877.2305,356010.438,1865985.744,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"57",2020-10-19,4,5.47361385813126,9.21594900140321,3.25093472884505,1004604.167,1816880.856,3452687.4375,5807676.0245,1292072.3655,70588.2765,39897.7215,130946.368,435805.881,494117.9355,1447571.1775,77749.406,166752.0155,681330.321,8882869.6355,454220.214,1577494.527,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"58",2020-10-20,1,1.83179677633039,3.03190723122407,1.10672232818274,1135550.535,2121740.369,3535551.936,5884402.412,1268542.94,42966.777,39897.7215,168798.0525,377493.8265,464450.399,1486445.8805,57289.036,163682.96,701790.691,8740670.064,442967.0105,1796420.486,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"59",2020-10-21,4,3.49378077983558,5.07683189666281,2.40435460263562,1162149.016,2046037,3431204.049,5970335.966,1470077.5845,61381.11,59335.073,132992.405,416368.5295,518670.3795,1501791.158,33759.6105,231202.181,754987.653,8601539.548,423529.659,1843479.337,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"60",2020-10-22,4,5.66120228554702,7.99953187080364,4.00638585300906,1222507.1075,2327367.0875,3921229.9105,5919185.041,1334016.124,97186.7575,37851.6845,121739.2015,453197.1955,555499.0455,1443479.1035,69565.258,178005.219,785678.208,8702818.3795,374424.771,1902814.41,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"61",2020-10-23,3,2.81384277396786,4.99722360943832,1.58442202619408,1210230.8855,2281331.255,4071613.63,5986704.262,1379028.938,78772.4245,20460.37,117647.1275,432736.8255,423529.659,1569310.379,87979.591,194373.515,766240.8565,8493099.587,343734.216,1729924.2835,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"62",2020-10-24,9,9.12568946225062,11.9098130555927,6.99240263240953,1112021.1095,2563684.361,4022508.742,6035809.15,1363683.6605,85933.554,49104.888,131969.3865,479795.6765,520716.4165,1413811.567,77749.406,147314.664,808184.615,8673150.843,357033.4565,1669566.192,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"63",2020-10-25,7,6.90510972851784,10.6773084958888,4.46559546174306,1277750.1065,1850640.4665,3603071.157,5964197.855,1220461.0705,64450.1655,18414.333,103324.8685,503325.102,509463.213,1334016.124,58312.0545,184143.33,760102.7455,8759084.397,436828.8995,1624553.378,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"64",2020-10-26,8,10.0360773886874,14.1954756038334,7.09541914358417,1218415.0335,1832226.1335,3299234.6625,5825067.339,1335039.1425,108439.961,51150.925,95140.7205,415345.511,561637.1565,1245013.5145,79795.443,166752.0155,835806.1145,8715094.6015,341688.179,1696164.673,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"65",2020-10-27,8,7.89355312107585,11.0067109583775,5.66092642124137,1298210.4765,2361126.698,3980564.9835,5851665.82,1515090.3985,75703.369,62404.1285,145268.627,442967.0105,588235.6375,1388236.1045,66496.2025,174936.1635,904348.354,8501283.735,422506.6405,1773914.079,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"66",2020-10-28,11,11.1819267562182,16.0364474826054,7.79695665870218,1337085.1795,2365218.772,3494631.196,5764709.2475,1455755.3255,63427.147,67519.221,155498.812,437851.918,462404.362,1506906.2505,56266.0175,168798.0525,815345.7445,8687473.102,517647.361,1755499.746,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"67",2020-10-29,10,9.95413081307595,14.2931547098932,6.93231985904728,1325831.976,2067520.3885,3791306.561,5701282.1005,1415857.604,114578.072,57289.036,112532.035,405115.326,576982.434,1510998.3245,50127.9065,155498.812,786701.2265,8767268.545,364194.586,1717648.0615,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"68",2020-10-30,8,8.81462891574957,13.8235587346599,5.62067152270685,1287980.2915,2480819.8625,3995910.261,5924300.1335,1520205.491,55242.999,52173.9435,128900.331,412276.4555,497186.991,1506906.2505,43989.7955,166752.0155,654731.84,8830695.692,275191.9765,1562149.2495,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"69",2020-10-31,8,10.8834397390861,14.2294123146308,8.32425527739664,1268542.94,1908952.521,3752431.858,6021486.891,1512021.343,59335.073,37851.6845,109462.9795,449105.1215,522762.4535,1445525.1405,86956.5725,145268.627,780563.1155,8711002.5275,345780.253,1620461.304,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"70",2020-11-01,9,11.8184522910655,16.7742651017756,8.32679188678172,1286957.273,2309975.773,3202047.905,6077752.9085,1157033.9235,72634.3135,51150.925,142199.5715,475703.6025,480818.695,1395397.234,46035.8325,134015.4235,820460.837,8705887.435,423529.659,1715602.0245,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
"71",2020-11-02,11,11.6023718483042,19.4089172256614,6.93573118691761,1232737.2925,1351407.4385,3168288.2945,5683890.786,1978517.779,78772.4245,45012.814,140153.5345,390793.067,568798.286,1495653.047,77749.406,281330.0875,922762.687,8224045.7215,408184.3815,1587724.712,-48.9863242707509,2.43469985742708e-06,7.25547019922098e-07,-1.0862034814694e-06,7.47905887026058e-07,1.04416333010119e-06,5.2707991638606e-06,5.28910233126816e-06,4.35292072935279e-06,5.97654766554624e-06,2.76139616418556e-06,2.11940964135961e-06,1.20657683774466e-05,6.242851678133e-06,5.5164806058137e-06,4.02954498784209e-06,-1.82615278026771e-06,-2.4802240040564e-06,3.52796843676649e-05,9.3070732281033e-11,0.00373727508472288,5.36672933571209e-07,0.0231096444377753,0.0307223383942284,0.0188985582878128,0.138073195326645,0.0812263709630123,0.00080095409671637,0.0212862318175203,0.000147600509119845,0.000884378384837368,0.00903668803588208,1.61657785080155e-07,7.18397119984174e-05,0.0418033593591605,0.000105249269483324,337.735823679715,35.785729066933,660.835411515288
