"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_fever","pct_difficulty_breathing","pct_stuffy_runny_nose","pct_sore_throat","pct_chest_pain","pct_headache","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_direct_contact_with_non_hh","pct_wear_mask_most_time","pct_wear_mask_some_time","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_depressed_all_time","pct_feel_depressed_some_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_notToo_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_fever","coef_pct_difficulty_breathing","coef_pct_stuffy_runny_nose","coef_pct_sore_throat","coef_pct_chest_pain","coef_pct_headache","coef_pct_tested_recently","coef_pct_worked_outside_home","coef_pct_grocery_outside_home","coef_pct_direct_contact_with_non_hh","coef_pct_wear_mask_most_time","coef_pct_wear_mask_some_time","coef_pct_feel_nervous_all_time","coef_pct_feel_nervous_most_time","coef_pct_feel_nervous_some_time","coef_pct_feel_depressed_all_time","coef_pct_feel_depressed_some_time","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_somewhat","coef_pct_worried_ill_covid19_notWorried","coef_pct_enough_toEat_very_worried","coef_pct_enough_toEat_notToo_worried","coef_pct_chills","coef_pct_finances_very_worried","coef_pct_finances_somewhat_worried","coef_pct_finances_notToo_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_fever","pvals_pct_difficulty_breathing","pvals_pct_stuffy_runny_nose","pvals_pct_sore_throat","pvals_pct_chest_pain","pvals_pct_headache","pvals_pct_tested_recently","pvals_pct_worked_outside_home","pvals_pct_grocery_outside_home","pvals_pct_direct_contact_with_non_hh","pvals_pct_wear_mask_most_time","pvals_pct_wear_mask_some_time","pvals_pct_feel_nervous_all_time","pvals_pct_feel_nervous_most_time","pvals_pct_feel_nervous_some_time","pvals_pct_feel_depressed_all_time","pvals_pct_feel_depressed_some_time","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_somewhat","pvals_pct_worried_ill_covid19_notWorried","pvals_pct_enough_toEat_very_worried","pvals_pct_enough_toEat_notToo_worried","pvals_pct_chills","pvals_pct_finances_very_worried","pvals_pct_finances_somewhat_worried","pvals_pct_finances_notToo_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"26",2020-09-11,8,4.30829719923396,6.17284988966286,3.00694575256244,441450.2484,1305645.2262,6838737.7464,1728389.9556,1159742.178,6719022.4248,8559645.4944,12270820.464,23486649.6564,17336275.0092,8230428.36,3662540.6202,448932.456,1148518.8666,3872042.433,785631.798,5151499.9326,21219540.7536,13127533.2342,4638968.712,953981.469,5604173.4924,924052.6386,3389440.0428,7811424.7344,10044863.703,16053076.4058,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"27",2020-09-12,0,2.73962195947858,4.25177436347731,1.76526970606194,325476.0306,1178447.697,7051980.663,2035160.4672,1025062.4412,5982024.9762,8413742.4462,13610135.6244,23673704.8464,17968521.5514,8462376.7956,3213608.1642,441450.2484,1440324.963,4051615.4154,677139.7878,4908328.1856,22038842.4858,14152595.6754,4541700.0132,1204635.4236,5817416.409,916570.431,3516637.572,7575735.195,9966300.5232,15779975.8284,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"28",2020-09-13,7,6.06583439246081,8.96447631394551,4.10446138605126,246912.8508,1197153.216,7179178.1922,2405529.7434,1189671.0084,6662905.8678,8357625.8892,13774744.1916,24279763.662,19420069.8258,8578351.0134,3752327.1114,362887.0686,1088661.2058,3961828.9242,542460.051,4425725.7954,21646026.5868,14148854.5716,4395796.965,1088661.2058,5136535.5174,1129813.3476,4511771.1828,8623244.259,9461251.5102,15843574.593,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"29",2020-09-14,1,4.70138190425603,6.78980518091506,3.25532047249214,183314.0862,1358020.6794,6292536.5916,2312002.1484,931534.8462,6603048.207,8967425.8086,13086381.0924,24736178.3256,19304095.608,8383813.6158,3471744.3264,520013.4282,1320609.6414,4111473.0762,733256.3448,5136535.5174,22237120.9872,14201230.0248,3909453.471,1118590.0362,4900845.978,789372.9018,4010463.2736,8181794.0106,9779245.3332,15806163.555,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"30",2020-09-15,8,6.19453836386324,8.66931521774961,4.42622105409316,280582.785,1283198.6034,7063203.9744,2371859.8092,849230.5626,6913559.8224,10377821.9412,10456385.121,24885822.4776,18473570.5644,8410001.3424,3228572.5794,568647.7776,1283198.6034,4017945.4812,823042.836,5289920.7732,21414078.1512,14549152.6782,5121571.1022,1069955.6868,5589209.0772,1081178.9982,3913194.5748,7822648.0458,9420099.3684,15252480.1926,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"31",2020-09-16,9,6.909574925757,10.6648702181074,4.47658758881009,329217.1344,1189671.0084,7687968.309,2095018.128,972686.988,6816291.1236,8907568.1478,8817781.6566,23168655.8334,17321310.594,8032149.8586,3105116.154,460155.7674,976428.0918,3621388.4784,688363.0992,5525610.3126,21458971.3968,14231158.8552,4661415.3348,867936.0816,5559280.2468,718291.9296,3849595.8102,7736602.6584,9760539.8142,16524455.4846,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"32",2020-09-17,5,11.0794019955004,15.6253320270558,7.85603457035968,332958.2382,1339315.1604,7538324.157,2207251.242,1077437.8944,6266348.865,8421224.6538,11694690.4788,22020136.9668,18222916.6098,7893729.018,3198643.749,527495.6358,1350538.4718,4653933.1272,838007.2512,4698826.3728,22326907.4784,14897075.3316,4575369.9474,920311.5348,5413377.1986,1010098.026,4092767.5572,8563386.5982,9423840.4722,16060558.6134,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"33",2020-09-18,7,9.22155548332487,13.1304375749524,6.4763329513295,273100.5774,1156001.0742,7392421.1088,2697335.8398,935275.95,6939747.549,8301509.3322,12850691.553,23393122.0614,17332533.9054,7721638.2432,2600067.141,411521.418,1047509.064,4713790.788,834266.1474,5057972.3376,21470194.7082,14021657.0424,4597816.5702,1152259.9704,5772523.1634,849230.5626,4212482.8788,7631851.752,9509885.8596,16154086.2084,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"34",2020-09-19,5,8.06464196580865,10.9198114509125,5.95600485677317,344181.5496,1260751.9806,7429832.1468,2128688.0622,1118590.0362,6430957.4322,8043373.17,13890718.4094,23980475.358,17381168.2548,8133159.6612,3213608.1642,389074.7952,1242046.4616,4739978.5146,781890.6942,4754942.9298,22543891.4988,14392026.3186,4466877.9372,879159.393,5750076.5406,1230823.1502,4212482.8788,8439930.1728,9663271.1154,16053076.4058,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"35",2020-09-20,6,4.13907900314474,6.06497987759015,2.8247373181856,441450.2484,1492700.4162,7104356.1162,2413011.951,1006356.9222,6296277.6954,9034765.677,13434303.7458,23385639.8538,17519589.0954,8118195.246,3041517.3894,512531.2206,1238305.3578,4279822.7472,415262.5218,4691344.1652,21473935.812,12985371.2898,4739978.5146,748220.76,5383448.3682,808078.4208,4103990.8686,7493430.9114,9547296.8976,16112934.0666,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"36",2020-09-21,6,5.36776235981134,7.77881350711282,3.70401896446822,407780.3142,1219599.8388,7500913.119,2285814.4218,1028803.545,6314983.2144,8690584.1274,14055326.9766,24175012.7556,19782956.8944,7822648.0458,2940507.5868,430226.937,1230823.1502,4051615.4154,703327.5144,4545441.117,21750777.4932,14059068.0804,5147758.8288,882900.4968,5439564.9252,1271975.292,3909453.471,8959943.601,9158222.1024,15368454.4104,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"37",2020-09-22,11,11.8874586728121,17.4171601682859,8.1133590282486,347922.6534,1387949.5098,7070686.182,2095018.128,980169.1956,6711540.2172,8698066.335,9985006.0422,23385639.8538,19506115.2132,7605664.0254,2562656.103,377851.4838,1522629.2466,4421984.6916,710809.722,4710049.6842,21982725.9288,13116309.9228,4249893.9168,1174706.5932,5566762.4544,1126072.2438,4313492.6814,7598181.8178,8656914.1932,16083005.2362,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"38",2020-09-23,6,5.23306799766878,7.75331045379306,3.53203974372365,299288.304,1230823.1502,7216589.2302,2218474.5534,1073696.7906,6460886.2626,9734352.0876,11975273.2638,23078869.3422,18077013.5616,7441055.4582,2843238.888,273100.5774,1133554.4514,4175071.8408,864194.9778,4328457.0966,22491516.0456,14197488.921,5390930.5758,991392.507,5955837.2496,1331832.9528,3677505.0354,7732861.5546,9442545.9912,15776234.7246,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"39",2020-09-24,9,5.62713980047466,7.75283453243779,4.08427423564906,269359.4736,1376726.1984,7441055.4582,2154875.7888,1066214.583,6449662.9512,7313857.929,13206096.414,22143593.3922,16932235.7988,7074427.2858,2300778.837,359145.9648,1200894.3198,4534217.8056,714550.8258,4874658.2514,22016395.863,13640064.4548,4403279.1726,1107366.7248,5548056.9354,1118590.0362,3812184.7722,7396162.2126,9610895.6622,15922137.7728,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
"40",2020-09-25,6,8.54939946794449,12.6038506670491,5.79919845080188,276841.6812,961463.6766,8088266.4156,2469128.508,867936.0816,6472109.574,10650922.5186,13651287.7662,22581302.5368,16464597.8238,7261482.4758,2802086.7462,534977.8434,1399172.8212,4062838.7268,957722.5728,4762425.1374,21518829.0576,13524090.237,4672638.6462,759444.0714,5589209.0772,1189671.0084,3707433.8658,7287670.2024,9603413.4546,16479562.239,-10.7543868150685,1.62850161026535e-06,1.20335370217096e-06,1.72336441458975e-07,4.92761933741233e-07,-6.42822006303585e-07,3.55808571791918e-07,-1.10556153303682e-07,-1.03026034462454e-07,9.67118770893251e-08,-7.20214714565026e-08,-4.76115440231968e-07,2.13064385556592e-07,9.11712362869409e-07,6.21013371553459e-07,-2.93682329372314e-07,1.46865689475156e-06,-5.41498753565587e-07,-1.75878753017663e-07,1.64251973694159e-07,-3.32461892823073e-07,5.17772285839526e-07,3.29608445547754e-07,3.74649854563277e-07,6.13852068570479e-07,2.69904803420066e-07,1.52142593358817e-07,4.32273077669143e-07,0.015860824727172,0.00172112775517761,4.0668977497219e-08,0.0295240546333362,0.000764763028481647,0.070312283631056,0.00258044271810044,0.0311877492151029,0.000196717537140014,0.0231971353268176,0.12595303411754,2.63298849897423e-06,0.0328127378247213,0.052504119001747,0.0197225347609719,0.0488569624878561,5.41969327117735e-06,8.05116269638908e-05,0.0297237653793741,0.069021807897222,0.00858360089446674,0.0672703716101181,0.00661976978185594,0.10152557297993,3.25174974243151e-06,0.031112857855919,0.136768459989733,3.61508043701641e-06,626.727382520766,133.294708092898,1155.67002432669
