"","date","deaths","fit_resp","fit_resp_upr","fit_resp_lwr","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_eye_pain","pct_cmnty_sick","pct_ever_tested","pct_worked_outside_home","pct_ate_outside_home","pct_no_public","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_notTooWorried","pct_enough_toEat_somewhat_worried","pct_finances_not_worried","coef_(Intercept)","coef_pct_difficulty_breathing","coef_pct_fatigue","coef_pct_stuffy_runny_nose","coef_pct_eye_pain","coef_pct_cmnty_sick","coef_pct_ever_tested","coef_pct_worked_outside_home","coef_pct_ate_outside_home","coef_pct_no_public","coef_pct_feel_depressed_none_time","coef_pct_worried_ill_covid19_very","coef_pct_worried_ill_covid19_notTooWorried","coef_pct_enough_toEat_somewhat_worried","coef_pct_finances_not_worried","pvals_(Intercept)","pvals_pct_difficulty_breathing","pvals_pct_fatigue","pvals_pct_stuffy_runny_nose","pvals_pct_eye_pain","pvals_pct_cmnty_sick","pvals_pct_ever_tested","pvals_pct_worked_outside_home","pvals_pct_ate_outside_home","pvals_pct_no_public","pvals_pct_feel_depressed_none_time","pvals_pct_worried_ill_covid19_very","pvals_pct_worried_ill_covid19_notTooWorried","pvals_pct_enough_toEat_somewhat_worried","pvals_pct_finances_not_worried","aic","deviance","null_deviance"
"86",2020-11-01,19,19.674445807766,23.3450261197411,16.5809974192059,1699719.0384,7336892.0589,4016271.5988,2864849.0244,7778956.083,12816429.846,16901238.5028,16788152.3571,2169197.8857,19084143.8001,4239017.0373,7138134.5907,2097233.9748,15146689.818,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"87",2020-11-02,0,10.8693984505887,13.8069331312098,8.55684760365808,1264508.7201,4941521.8818,5479537.7871,3440560.3116,4759898.6781,15105567.5832,14834846.2041,15465387.1377,1991001.5349,19474805.0307,4400079.1236,6531581.6274,1566071.7753,15482521.4022,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"88",2020-11-03,35,29.3645540309327,35.2402437755152,24.468532026293,1881342.2421,6230018.5722,3934027.1292,2868275.8773,7549356.9387,14827992.4983,13111139.1954,14159756.1828,2402223.8829,18049234.2243,6332824.1592,7090158.6501,3820940.9835,11771239.7115,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"89",2020-11-04,19,17.101233560631,20.2031188182725,14.4755961654171,1339899.4839,5846211.0474,5606331.3444,3461121.429,6826290.9768,14708052.6468,14094645.9777,16370076.3033,1799097.7725,19324023.5031,4283566.125,5212243.2609,2847714.7599,14012401.5081,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"90",2020-11-05,15,14.5450611728469,17.8550526983005,11.8486799281189,654528.9039,7319757.7944,4393225.4178,2830580.4954,5363024.7885,15931439.1321,16431759.6555,14810858.2338,1531803.2463,19910015.349,3944307.6879,8248434.9303,3937453.9821,12384646.3806,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"91",2020-11-06,18,13.657887824868,16.7387321615059,11.1440877383569,1411863.3948,6720058.5369,4612544.0034,3162985.2267,5013485.7927,15458533.4319,16842982.0035,15588753.8421,2553005.4105,20759874.8682,5801661.9597,7730980.1424,2398797.03,15832060.398,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"92",2020-11-07,17,14.179856056472,18.3376535762661,10.9647789421926,822444.696,6898254.8877,6853705.8,3766111.3371,4019698.4517,14379074.7684,17195947.8522,17679134.1111,1713426.45,18258272.2512,5602904.4915,5411000.7291,3536512.1928,15845767.8096,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"93",2020-11-08,19,16.7928034645006,19.4553845909068,14.4946118582074,1476973.5999,6322543.6005,5829076.7829,3039618.5223,5925028.6641,15403703.7855,14975347.173,16962921.855,1829939.4486,20352079.3731,5260219.2015,6219738.0135,3341181.5775,14893102.7034,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"94",2020-11-09,15,16.7062529595053,19.4982487963473,14.314048962144,603126.1104,6151200.9555,4513165.2693,2295991.443,6188896.3374,12984345.6381,14471599.7967,15814926.1335,1360460.6013,18679775.1579,3344608.4304,7587052.3206,2594127.6453,12895247.4627,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"95",2020-11-10,19,19.6823988293207,22.9013504978292,16.915894270653,1507815.276,5835930.4887,5901040.6938,2923105.5237,7247793.8835,14238573.7995,14944505.4969,17312460.8508,1946452.4472,17720256.3459,4441201.3584,7264928.148,3344608.4304,13899315.3624,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"96",2020-11-11,17,16.1901297318571,19.0918299348134,13.7294487552706,668236.3155,6264287.1012,4753044.9723,3039618.5223,5561782.2567,13642301.3949,16349515.1859,16486589.3019,2744909.1729,18840837.2442,3903185.4531,7994847.8157,2998496.2875,14111780.2422,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"97",2020-11-12,14,17.7591750847197,21.610171220341,14.5944377984781,1720280.1558,6301982.4831,4896972.7941,2940239.7882,5835930.4887,11832923.0637,16195306.8054,14265988.6227,1285069.8375,20670776.6928,5140279.35,7083304.9443,3639317.7798,14430477.5619,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"98",2020-11-13,15,15.3985884640181,19.0802090510673,12.4273547553677,534589.0524,5085449.7036,5438415.5523,1511242.1289,5129998.7913,14714906.3526,16102781.7771,16609956.0063,1994428.3878,21904443.7368,5205389.5551,7765248.6714,3536512.1928,13926730.1856,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"99",2020-11-14,20,17.9517842980834,20.9400013132117,15.3899971000281,606552.9633,6956511.387,5479537.7871,2731201.7613,7480819.8807,13121419.7541,15352300.992,15797791.869,2316552.5604,19354865.1792,3591341.8392,7919457.0519,3138997.2564,14262561.7698,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"100",2020-11-15,16,18.0621994037097,21.4045066122322,15.2417924509846,801883.5786,6966791.9457,5325329.4066,2532444.2931,6024407.3982,14550417.4134,16010256.7488,18638652.9231,2182905.2973,20033382.0534,4567994.9157,8567132.25,3653025.1914,14385928.4742,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"101",2020-11-16,16,14.0227542806309,16.5602630062473,11.8740648950303,1504388.4231,5966150.8989,5856491.6061,3306913.0485,6922242.858,15575046.4305,15129555.5535,17970416.6076,1826512.5957,19714684.7337,3615329.8095,7258074.4422,2470760.9409,14430477.5619,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"102",2020-11-17,19,21.0402139973164,25.7018571074973,17.2240707432668,1336472.631,5421281.2878,5959297.1931,1459839.3354,6322543.6005,15040457.3781,13515507.8376,16335807.7743,2148636.7683,19238352.1806,4029979.0104,6826290.9768,3464548.2819,13011760.4613,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
"103",2020-11-18,16,15.805918800761,20.1038203143639,12.4268455064608,1548937.5108,6003846.2808,5051181.1746,2429638.7061,6517874.2158,16507150.4193,17476949.79,19180095.6813,1237093.8969,21373281.5373,4938095.0289,6017553.6924,2457053.5293,11075588.5728,4.08058410827918,9.1024276183274e-08,5.68946708618061e-08,-4.97997948923324e-08,-1.03260019173422e-07,4.83060421226137e-08,-5.26047224217429e-08,-4.36416795525988e-08,3.1630389435218e-08,1.12889424943838e-07,-3.11299394474742e-08,5.60007588876128e-08,-4.22767990126468e-08,1.10581709529998e-07,-3.24081532873651e-08,1.24137271434467e-08,0.0662285650202908,0.120866866136864,0.149155579179908,0.0403483954144929,0.0618249632898867,0.0056778811067763,0.0106169503521587,0.0792604806901111,0.0407963579324977,0.130599220845093,0.0452614947293811,0.117560652460912,0.0152648316689244,0.0796469083460078,603.955002766103,56.2544123703814,260.169559467328
