"","data.cli_se","data.cli_se_unw","data.country","data.gid_0","data.gid_1","data.iso_code","data.percent_cli","data.percent_cli_unw","data.region","data.sample_size","data.survey_date","status"
"1178",0.005534,0.003795,"Spain","ESP","ESP.12_1","ESP",0.004615,0.003802,"Galicia",263,"20200808","success"
"1179",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",275,"20200809","success"
"1180",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",313,"20200810","success"
"1181",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",270,"20200811","success"
"1182",0.002718,0.003241,"Spain","ESP","ESP.12_1","ESP",0.001548,0.003247,"Galicia",308,"20200812","success"
"1183",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",279,"20200813","success"
"1184",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",289,"20200814","success"
"1185",0.005715,0.004475,"Spain","ESP","ESP.12_1","ESP",0.004824,0.006349,"Galicia",315,"20200815","success"
"1186",0.00346,0.003384,"Spain","ESP","ESP.12_1","ESP",0.002486,0.00339,"Galicia",295,"20200816","success"
"1187",0.002659,0.003419,"Spain","ESP","ESP.12_1","ESP",0.00133,0.003425,"Galicia",292,"20200817","success"
"1188",0.006924,0.004762,"Spain","ESP","ESP.12_1","ESP",0.008,0.006757,"Galicia",296,"20200818","success"
"1189",0.003062,0.003396,"Spain","ESP","ESP.12_1","ESP",0.001729,0.003401,"Galicia",294,"20200819","success"
"1190",0.004568,0.00481,"Spain","ESP","ESP.12_1","ESP",0.004212,0.006826,"Galicia",293,"20200820","success"
"1191",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",273,"20200821","success"
"1192",0.006691,0.006066,"Spain","ESP","ESP.12_1","ESP",0.009013,0.010563,"Galicia",284,"20200822","success"
"1193",0.004091,0.003328,"Spain","ESP","ESP.12_1","ESP",0.002914,0.003333,"Galicia",300,"20200823","success"
"1194",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",307,"20200824","success"
"1195",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",287,"20200825","success"
"1196",0.005178,0.004159,"Spain","ESP","ESP.12_1","ESP",0.005026,0.0059,"Galicia",339,"20200826","success"
"1197",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",309,"20200827","success"
"1198",0.00371,0.003724,"Spain","ESP","ESP.12_1","ESP",0.002328,0.003731,"Galicia",268,"20200828","success"
"1199",0.007618,0.006998,"Spain","ESP","ESP.12_1","ESP",0.008347,0.012195,"Galicia",246,"20200829","success"
"1200",0.002291,0.003419,"Spain","ESP","ESP.12_1","ESP",0.000876,0.003425,"Galicia",292,"20200830","success"
"1201",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",250,"20200831","success"
"1202",0.007795,0.005772,"Spain","ESP","ESP.12_1","ESP",0.009426,0.008197,"Galicia",244,"20200901","success"
"1203",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",254,"20200902","success"
"1204",0.009408,0.004796,"Spain","ESP","ESP.12_1","ESP",0.01102,0.004808,"Galicia",208,"20200903","success"
"1205",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",220,"20200904","success"
"1206",0.007253,0.00697,"Spain","ESP","ESP.12_1","ESP",0.00854,0.012146,"Galicia",247,"20200905","success"
"1207",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",264,"20200906","success"
"1208",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",236,"20200907","success"
"1209",0.008186,0.005796,"Spain","ESP","ESP.12_1","ESP",0.011244,0.00823,"Galicia",243,"20200908","success"
"1210",0.00647,0.004619,"Spain","ESP","ESP.12_1","ESP",0.006218,0.00463,"Galicia",216,"20200909","success"
"1211",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",224,"20200910","success"
"1212",0.003916,0.004376,"Spain","ESP","ESP.12_1","ESP",0.002351,0.004386,"Galicia",228,"20200911","success"
"1213",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",224,"20200912","success"
"1214",0.005561,0.005277,"Spain","ESP","ESP.12_1","ESP",0.005405,0.007491,"Galicia",267,"20200913","success"
"1215",0.008003,0.008733,"Spain","ESP","ESP.12_1","ESP",0.00993,0.017621,"Galicia",227,"20200914","success"
"1216",0.007892,0.006428,"Spain","ESP","ESP.12_1","ESP",0.00982,0.009132,"Galicia",219,"20200915","success"
"1217",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",264,"20200916","success"
"1218",0.005432,0.004338,"Spain","ESP","ESP.12_1","ESP",0.004515,0.004348,"Galicia",230,"20200917","success"
"1219",0.004468,0.004246,"Spain","ESP","ESP.12_1","ESP",0.003044,0.004255,"Galicia",235,"20200918","success"
"1220",0.008067,0.007084,"Spain","ESP","ESP.12_1","ESP",0.010775,0.012346,"Galicia",243,"20200919","success"
"1221",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",244,"20200920","success"
"1222",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",234,"20200921","success"
"1223",0.009597,0.008347,"Spain","ESP","ESP.12_1","ESP",0.013459,0.014563,"Galicia",206,"20200922","success"
"1224",0,0,"Spain","ESP","ESP.12_1","ESP",0,0,"Galicia",217,"20200923","success"
"1225",0.006212,0.006096,"Spain","ESP","ESP.12_1","ESP",0.005867,0.008658,"Galicia",231,"20200924","success"
"1226",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",165,"20200503","success"
"1227",0.017166,0.01281,"Spain","ESP","ESP.13_1","ESP",0.023477,0.02907,"Islas Baleares",172,"20200504","success"
"1228",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",175,"20200505","success"
"1229",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",175,"20200506","success"
"1230",0.011519,0.00949,"Spain","ESP","ESP.13_1","ESP",0.014458,0.016575,"Islas Baleares",181,"20200507","success"
"1231",0.007757,0.007945,"Spain","ESP","ESP.13_1","ESP",0.007145,0.011299,"Islas Baleares",177,"20200508","success"
"1232",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",193,"20200509","success"
"1233",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",200,"20200510","success"
"1234",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",142,"20200511","success"
"1235",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",143,"20200512","success"
"1236",0.008799,0.006116,"Spain","ESP","ESP.13_1","ESP",0.006417,0.006135,"Islas Baleares",163,"20200513","success"
"1237",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",190,"20200514","success"
"1238",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",185,"20200515","success"
"1239",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",200,"20200516","success"
"1240",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",203,"20200517","success"
"1241",0.012519,0.008035,"Spain","ESP","ESP.13_1","ESP",0.01176,0.011429,"Islas Baleares",175,"20200518","success"
"1242",0.007677,0.006192,"Spain","ESP","ESP.13_1","ESP",0.006328,0.006211,"Islas Baleares",161,"20200519","success"
"1243",0.005788,0.005333,"Spain","ESP","ESP.13_1","ESP",0.004052,0.005348,"Islas Baleares",187,"20200520","success"
"1244",0.012211,0.009958,"Spain","ESP","ESP.13_1","ESP",0.014282,0.014184,"Islas Baleares",141,"20200521","success"
"1245",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",148,"20200522","success"
"1246",0.005425,0.005698,"Spain","ESP","ESP.13_1","ESP",0.003395,0.005714,"Islas Baleares",175,"20200523","success"
"1247",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",210,"20200524","success"
"1248",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",189,"20200525","success"
"1249",0.01428,0.008468,"Spain","ESP","ESP.13_1","ESP",0.017978,0.012048,"Islas Baleares",166,"20200526","success"
"1250",0.004768,0.006042,"Spain","ESP","ESP.13_1","ESP",0.002243,0.006061,"Islas Baleares",165,"20200527","success"
"1251",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",169,"20200528","success"
"1252",0.010708,0.00722,"Spain","ESP","ESP.13_1","ESP",0.009116,0.007246,"Islas Baleares",138,"20200529","success"
"1253",0.013893,0.010657,"Spain","ESP","ESP.13_1","ESP",0.019123,0.018634,"Islas Baleares",161,"20200530","success"
"1254",0.00563,0.005571,"Spain","ESP","ESP.13_1","ESP",0.002579,0.005587,"Islas Baleares",179,"20200531","success"
"1255",0.009097,0.008623,"Spain","ESP","ESP.13_1","ESP",0.008912,0.01227,"Islas Baleares",163,"20200601","success"
"1256",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",127,"20200602","success"
"1257",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",136,"20200603","success"
"1258",0.009615,0.010101,"Spain","ESP","ESP.13_1","ESP",0.008364,0.014388,"Islas Baleares",139,"20200604","success"
"1259",0.01146,0.007326,"Spain","ESP","ESP.13_1","ESP",0.00844,0.007353,"Islas Baleares",136,"20200605","success"
"1260",0.007794,0.007117,"Spain","ESP","ESP.13_1","ESP",0.003352,0.007143,"Islas Baleares",140,"20200606","success"
"1261",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",147,"20200607","success"
"1262",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",161,"20200608","success"
"1263",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",137,"20200609","success"
"1264",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",135,"20200610","success"
"1265",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",127,"20200611","success"
"1266",0.011625,0.012875,"Spain","ESP","ESP.13_1","ESP",0.010167,0.022556,"Islas Baleares",133,"20200612","success"
"1267",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",120,"20200613","success"
"1268",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",135,"20200614","success"
"1269",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",133,"20200615","success"
"1270",0.013232,0.00881,"Spain","ESP","ESP.13_1","ESP",0.009353,0.00885,"Islas Baleares",113,"20200617","success"
"1271",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",119,"20200618","success"
"1272",0.011287,0.012514,"Spain","ESP","ESP.13_1","ESP",0.009132,0.017857,"Islas Baleares",112,"20200619","success"
"1273",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",107,"20200620","success"
"1274",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",142,"20200621","success"
"1275",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",144,"20200622","success"
"1276",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",109,"20200623","success"
"1277",0.007731,0.00722,"Spain","ESP","ESP.13_1","ESP",0.004969,0.007246,"Islas Baleares",138,"20200624","success"
"1278",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",133,"20200625","success"
"1279",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",124,"20200626","success"
"1280",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",137,"20200627","success"
"1281",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",132,"20200628","success"
"1282",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",129,"20200629","success"
"1283",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",101,"20200630","success"
"1284",0.015401,0.011883,"Spain","ESP","ESP.13_1","ESP",0.011177,0.016949,"Islas Baleares",118,"20200701","success"
"1285",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",102,"20200703","success"
"1286",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",104,"20200704","success"
"1287",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",120,"20200706","success"
"1288",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",110,"20200707","success"
"1289",0.027937,0.009661,"Spain","ESP","ESP.13_1","ESP",0.053766,0.009709,"Islas Baleares",103,"20200708","success"
"1290",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",131,"20200709","success"
"1291",0.011856,0.012086,"Spain","ESP","ESP.13_1","ESP",0.006781,0.017241,"Islas Baleares",116,"20200710","success"
"1292",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",128,"20200711","success"
"1293",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",132,"20200712","success"
"1294",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",132,"20200713","success"
"1295",0.010667,0.010101,"Spain","ESP","ESP.13_1","ESP",0.008372,0.014388,"Islas Baleares",139,"20200714","success"
"1296",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",152,"20200715","success"
"1297",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",109,"20200716","success"
"1298",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",125,"20200717","success"
"1299",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",139,"20200718","success"
"1300",0.010643,0.007722,"Spain","ESP","ESP.13_1","ESP",0.008753,0.007752,"Islas Baleares",129,"20200719","success"
"1301",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",104,"20200720","success"
"1302",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",143,"20200721","success"
"1303",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",129,"20200722","success"
"1304",0.007441,0.008439,"Spain","ESP","ESP.13_1","ESP",0.003843,0.008475,"Islas Baleares",118,"20200723","success"
"1305",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",110,"20200724","success"
"1306",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",151,"20200725","success"
"1307",0.009064,0.006472,"Spain","ESP","ESP.13_1","ESP",0.007044,0.006494,"Islas Baleares",154,"20200726","success"
"1308",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",135,"20200727","success"
"1309",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",147,"20200728","success"
"1310",0.011901,0.010878,"Spain","ESP","ESP.13_1","ESP",0.012329,0.015504,"Islas Baleares",129,"20200729","success"
"1311",0.009676,0.008097,"Spain","ESP","ESP.13_1","ESP",0.007271,0.00813,"Islas Baleares",123,"20200730","success"
"1312",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",112,"20200731","success"
"1313",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",119,"20200801","success"
"1314",0.018778,0.011313,"Spain","ESP","ESP.13_1","ESP",0.031344,0.016129,"Islas Baleares",124,"20200802","success"
"1315",0.008801,0.00823,"Spain","ESP","ESP.13_1","ESP",0.002986,0.008264,"Islas Baleares",121,"20200803","success"
"1316",0.010775,0.010553,"Spain","ESP","ESP.13_1","ESP",0.007674,0.015038,"Islas Baleares",133,"20200804","success"
"1317",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",129,"20200805","success"
"1318",0.007544,0.008889,"Spain","ESP","ESP.13_1","ESP",0.004005,0.008929,"Islas Baleares",112,"20200806","success"
"1319",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",116,"20200807","success"
"1320",0.006452,0.00749,"Spain","ESP","ESP.13_1","ESP",0.003324,0.007519,"Islas Baleares",133,"20200808","success"
"1321",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",135,"20200809","success"
"1322",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",122,"20200810","success"
"1323",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",140,"20200811","success"
"1324",0.010852,0.006734,"Spain","ESP","ESP.13_1","ESP",0.004544,0.006757,"Islas Baleares",148,"20200812","success"
"1325",0.006882,0.00678,"Spain","ESP","ESP.13_1","ESP",0.002614,0.006803,"Islas Baleares",147,"20200813","success"
"1326",0.006259,0.006873,"Spain","ESP","ESP.13_1","ESP",0.002731,0.006897,"Islas Baleares",145,"20200814","success"
"1327",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",161,"20200815","success"
"1328",0.006091,0.007017,"Spain","ESP","ESP.13_1","ESP",0.003003,0.007042,"Islas Baleares",142,"20200816","success"
"1329",0.011007,0.008318,"Spain","ESP","ESP.13_1","ESP",0.010933,0.011834,"Islas Baleares",169,"20200817","success"
"1330",0.007311,0.006269,"Spain","ESP","ESP.13_1","ESP",0.003699,0.006289,"Islas Baleares",159,"20200818","success"
"1331",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",138,"20200819","success"
"1332",0.008429,0.009889,"Spain","ESP","ESP.13_1","ESP",0.005611,0.014085,"Islas Baleares",142,"20200820","success"
"1333",0.007446,0.006689,"Spain","ESP","ESP.13_1","ESP",0.004738,0.006711,"Islas Baleares",149,"20200821","success"
"1334",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",132,"20200822","success"
"1335",0.012202,0.009183,"Spain","ESP","ESP.13_1","ESP",0.010695,0.013072,"Islas Baleares",153,"20200823","success"
"1336",0.007665,0.006601,"Spain","ESP","ESP.13_1","ESP",0.005116,0.006623,"Islas Baleares",151,"20200824","success"
"1337",0.012798,0.00962,"Spain","ESP","ESP.13_1","ESP",0.010045,0.013699,"Islas Baleares",146,"20200825","success"
"1338",0.011725,0.009812,"Spain","ESP","ESP.13_1","ESP",0.014211,0.017143,"Islas Baleares",175,"20200826","success"
"1339",0.020917,0.013798,"Spain","ESP","ESP.13_1","ESP",0.035289,0.024194,"Islas Baleares",124,"20200827","success"
"1340",0.008907,0.006734,"Spain","ESP","ESP.13_1","ESP",0.007858,0.006757,"Islas Baleares",148,"20200828","success"
"1341",0.01229,0.010795,"Spain","ESP","ESP.13_1","ESP",0.012666,0.015385,"Islas Baleares",130,"20200829","success"
"1342",0.006189,0.00639,"Spain","ESP","ESP.13_1","ESP",0.002416,0.00641,"Islas Baleares",156,"20200830","success"
"1343",0.021812,0.012855,"Spain","ESP","ESP.13_1","ESP",0.029026,0.018349,"Islas Baleares",109,"20200831","success"
"1344",0.00695,0.007326,"Spain","ESP","ESP.13_1","ESP",0.003618,0.007353,"Islas Baleares",136,"20200901","success"
"1345",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",133,"20200902","success"
"1346",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",129,"20200903","success"
"1347",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",138,"20200904","success"
"1348",0.008366,0.010173,"Spain","ESP","ESP.13_1","ESP",0.006617,0.014493,"Islas Baleares",138,"20200905","success"
"1349",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",117,"20200906","success"
"1350",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",112,"20200907","success"
"1351",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",110,"20200908","success"
"1352",0.009971,0.009216,"Spain","ESP","ESP.13_1","ESP",0.007092,0.009259,"Islas Baleares",108,"20200909","success"
"1353",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",122,"20200910","success"
"1354",0.024234,0.008889,"Spain","ESP","ESP.13_1","ESP",0.020514,0.008929,"Islas Baleares",112,"20200911","success"
"1355",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",108,"20200912","success"
"1356",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",123,"20200913","success"
"1357",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",114,"20200914","success"
"1358",0.017243,0.013215,"Spain","ESP","ESP.13_1","ESP",0.016235,0.018868,"Islas Baleares",106,"20200915","success"
"1359",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",107,"20200916","success"
"1360",0.0139,0.009852,"Spain","ESP","ESP.13_1","ESP",0.010765,0.009901,"Islas Baleares",101,"20200917","success"
"1361",0.014674,0.013863,"Spain","ESP","ESP.13_1","ESP",0.011909,0.019802,"Islas Baleares",101,"20200918","success"
"1362",0,0,"Spain","ESP","ESP.13_1","ESP",0,0,"Islas Baleares",101,"20200919","success"
"1363",0.006865,0.008097,"Spain","ESP","ESP.13_1","ESP",0.00378,0.00813,"Islas Baleares",123,"20200920","success"
"1364",0.009668,0.008439,"Spain","ESP","ESP.13_1","ESP",0.007811,0.008475,"Islas Baleares",118,"20200923","success"
"1365",0.029883,0.010553,"Spain","ESP","ESP.14_1","ESP",0.061118,0.015038,"Islas Canarias",133,"20200501","success"
"1366",0.016255,0.012296,"Spain","ESP","ESP.14_1","ESP",0.016589,0.017544,"Islas Canarias",114,"20200502","success"
"1367",0.005214,0.004997,"Spain","ESP","ESP.14_1","ESP",0.004076,0.007092,"Islas Canarias",282,"20200503","success"
"1368",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",321,"20200504","success"
"1369",0,0,"Spain","ESP","ESP.14_1","ESP",0,0,"Islas Canarias",370,"20200505","success"
"1370",0.006239,0.005117,"Spain","ESP","ESP.14_1","ESP",0.00819,0.008902,"Islas Canarias",337,"20200506","success"
"1371",0.006437,0.004312,"Spain","ESP","ESP.14_1","ESP",0.006975,0.006116,"Islas Canarias",327,"20200507","success"
"1372",0.002443,0.003091,"Spain","ESP","ESP.14_1","ESP",0.001372,0.003096,"Islas Canarias",323,"20200508","success"
"1373",0.004522,0.004184,"Spain","ESP","ESP.14_1","ESP",0.004076,0.005935,"Islas Canarias",337,"20200509","success"
"1374",0.004944,0.004312,"Spain","ESP","ESP.14_1","ESP",0.004905,0.006116,"Islas Canarias",327,"20200510","success"
"1375",0.004488,0.004794,"Spain","ESP","ESP.14_1","ESP",0.002883,0.006803,"Islas Canarias",294,"20200511","success"
"1376",0.004965,0.00354,"Spain","ESP","ESP.14_1","ESP",0.003933,0.003546,"Islas Canarias",282,"20200512","success"
"1377",0.005213,0.003711,"Spain","ESP","ESP.14_1","ESP",0.003949,0.003717,"Islas Canarias",269,"20200513","success"
"1378",0.009748,0.006765,"Spain","ESP","ESP.14_1","ESP",0.014961,0.015244,"Islas Canarias",328,"20200514","success"
"1379",0.004534,0.003241,"Spain","ESP","ESP.14_1","ESP",0.003098,0.003247,"Islas Canarias",308,"20200515","success"
"1380",0.003347,0.00381,"Spain","ESP","ESP.14_1","ESP",0.001926,0.003817,"Islas Canarias",262,"20200516","success"
"1381",0.005175,0.005072,"Spain","ESP","ESP.14_1","ESP",0.005386,0.008824,"Islas Canarias",340,"20200517","success"
