"","data.country","data.gid_0","data.gid_1","data.ili_se","data.ili_se_unw","data.iso_code","data.percent_ili","data.percent_ili_unw","data.region","data.sample_size","data.survey_date","status"
"1204","Spain","ESP","ESP.12_1",0.010752,0.004796,"ESP",0.014444,0.004808,"Galicia",208,"20200903","success"
"1205","Spain","ESP","ESP.12_1",0,0,"ESP",0,0,"Galicia",220,"20200904","success"
"1206","Spain","ESP","ESP.12_1",0.00886,0.008031,"ESP",0.012799,0.016194,"Galicia",247,"20200905","success"
"1207","Spain","ESP","ESP.12_1",0,0,"ESP",0,0,"Galicia",264,"20200906","success"
"1208","Spain","ESP","ESP.12_1",0,0,"ESP",0,0,"Galicia",236,"20200907","success"
"1209","Spain","ESP","ESP.12_1",0.004338,0.004107,"ESP",0.003132,0.004115,"Galicia",243,"20200908","success"
"1210","Spain","ESP","ESP.12_1",0,0,"ESP",0,0,"Galicia",216,"20200909","success"
"1211","Spain","ESP","ESP.12_1",0,0,"ESP",0,0,"Galicia",224,"20200910","success"
"1212","Spain","ESP","ESP.12_1",0.003916,0.004376,"ESP",0.002351,0.004386,"Galicia",228,"20200911","success"
"1213","Spain","ESP","ESP.12_1",0,0,"ESP",0,0,"Galicia",224,"20200912","success"
"1214","Spain","ESP","ESP.12_1",0.005561,0.005277,"ESP",0.005405,0.007491,"Galicia",267,"20200913","success"
"1215","Spain","ESP","ESP.12_1",0.006621,0.00758,"ESP",0.006776,0.013216,"Galicia",227,"20200914","success"
"1216","Spain","ESP","ESP.12_1",0.007892,0.006428,"ESP",0.00982,0.009132,"Galicia",219,"20200915","success"
"1217","Spain","ESP","ESP.12_1",0,0,"ESP",0,0,"Galicia",264,"20200916","success"
"1218","Spain","ESP","ESP.12_1",0.005432,0.004338,"ESP",0.004515,0.004348,"Galicia",230,"20200917","success"
"1219","Spain","ESP","ESP.12_1",0,0,"ESP",0,0,"Galicia",235,"20200918","success"
"1220","Spain","ESP","ESP.12_1",0.008067,0.007084,"ESP",0.010775,0.012346,"Galicia",243,"20200919","success"
"1221","Spain","ESP","ESP.12_1",0,0,"ESP",0,0,"Galicia",244,"20200920","success"
"1222","Spain","ESP","ESP.12_1",0,0,"ESP",0,0,"Galicia",234,"20200921","success"
"1223","Spain","ESP","ESP.12_1",0.006573,0.006832,"ESP",0.006268,0.009709,"Galicia",206,"20200922","success"
"1224","Spain","ESP","ESP.12_1",0,0,"ESP",0,0,"Galicia",217,"20200923","success"
"1225","Spain","ESP","ESP.12_1",0.004397,0.00432,"ESP",0.002931,0.004329,"Galicia",231,"20200924","success"
"1226","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",165,"20200503","success"
"1227","Spain","ESP","ESP.13_1",0.015046,0.011492,"ESP",0.017933,0.023256,"Islas Baleares",172,"20200504","success"
"1228","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",175,"20200505","success"
"1229","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",175,"20200506","success"
"1230","Spain","ESP","ESP.13_1",0.009286,0.00777,"ESP",0.009347,0.01105,"Islas Baleares",181,"20200507","success"
"1231","Spain","ESP","ESP.13_1",0.0074,0.005634,"ESP",0.006499,0.00565,"Islas Baleares",177,"20200508","success"
"1232","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",193,"20200509","success"
"1233","Spain","ESP","ESP.13_1",0.004934,0.004987,"ESP",0.002896,0.005,"Islas Baleares",200,"20200510","success"
"1234","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",142,"20200511","success"
"1235","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",143,"20200512","success"
"1236","Spain","ESP","ESP.13_1",0.008799,0.006116,"ESP",0.006417,0.006135,"Islas Baleares",163,"20200513","success"
"1237","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",190,"20200514","success"
"1238","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",185,"20200515","success"
"1239","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",200,"20200516","success"
"1240","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",203,"20200517","success"
"1241","Spain","ESP","ESP.13_1",0.012519,0.008035,"ESP",0.01176,0.011429,"Islas Baleares",175,"20200518","success"
"1242","Spain","ESP","ESP.13_1",0.007677,0.006192,"ESP",0.006328,0.006211,"Islas Baleares",161,"20200519","success"
"1243","Spain","ESP","ESP.13_1",0.005788,0.005333,"ESP",0.004052,0.005348,"Islas Baleares",187,"20200520","success"
"1244","Spain","ESP","ESP.13_1",0.012211,0.009958,"ESP",0.014282,0.014184,"Islas Baleares",141,"20200521","success"
"1245","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",148,"20200522","success"
"1246","Spain","ESP","ESP.13_1",0.005425,0.005698,"ESP",0.003395,0.005714,"Islas Baleares",175,"20200523","success"
"1247","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",210,"20200524","success"
"1248","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",189,"20200525","success"
"1249","Spain","ESP","ESP.13_1",0.01328,0.006006,"ESP",0.015509,0.006024,"Islas Baleares",166,"20200526","success"
"1250","Spain","ESP","ESP.13_1",0.004768,0.006042,"ESP",0.002243,0.006061,"Islas Baleares",165,"20200527","success"
"1251","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",169,"20200528","success"
"1252","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",138,"20200529","success"
"1253","Spain","ESP","ESP.13_1",0.007245,0.006192,"ESP",0.005127,0.006211,"Islas Baleares",161,"20200530","success"
"1254","Spain","ESP","ESP.13_1",0.00563,0.005571,"ESP",0.002579,0.005587,"Islas Baleares",179,"20200531","success"
"1255","Spain","ESP","ESP.13_1",0.007191,0.006116,"ESP",0.005549,0.006135,"Islas Baleares",163,"20200601","success"
"1256","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",127,"20200602","success"
"1257","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",136,"20200603","success"
"1258","Spain","ESP","ESP.13_1",0.00725,0.007168,"ESP",0.004738,0.007194,"Islas Baleares",139,"20200604","success"
"1259","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",136,"20200605","success"
"1260","Spain","ESP","ESP.13_1",0.010846,0.010029,"ESP",0.006512,0.014286,"Islas Baleares",140,"20200606","success"
"1261","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",147,"20200607","success"
"1262","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",161,"20200608","success"
"1263","Spain","ESP","ESP.13_1",0.005672,0.007273,"ESP",0.002845,0.007299,"Islas Baleares",137,"20200609","success"
"1264","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",135,"20200610","success"
"1265","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",127,"20200611","success"
"1266","Spain","ESP","ESP.13_1",0.006967,0.010553,"ESP",0.003628,0.015038,"Islas Baleares",133,"20200612","success"
"1267","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",120,"20200613","success"
"1268","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",135,"20200614","success"
"1269","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",133,"20200615","success"
"1270","Spain","ESP","ESP.13_1",0.013232,0.00881,"ESP",0.009353,0.00885,"Islas Baleares",113,"20200617","success"
"1271","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",119,"20200618","success"
"1272","Spain","ESP","ESP.13_1",0.008289,0.008889,"ESP",0.004905,0.008929,"Islas Baleares",112,"20200619","success"
"1273","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",107,"20200620","success"
"1274","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",142,"20200621","success"
"1275","Spain","ESP","ESP.13_1",0.004493,0.00692,"ESP",0.001853,0.006944,"Islas Baleares",144,"20200622","success"
"1276","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",109,"20200623","success"
"1277","Spain","ESP","ESP.13_1",0.007731,0.00722,"ESP",0.004969,0.007246,"Islas Baleares",138,"20200624","success"
"1278","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",133,"20200625","success"
"1279","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",124,"20200626","success"
"1280","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",137,"20200627","success"
"1281","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",132,"20200628","success"
"1282","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",129,"20200629","success"
"1283","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",101,"20200630","success"
"1284","Spain","ESP","ESP.13_1",0.015401,0.011883,"ESP",0.011177,0.016949,"Islas Baleares",118,"20200701","success"
"1285","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",102,"20200703","success"
"1286","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",104,"20200704","success"
"1287","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",120,"20200706","success"
"1288","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",110,"20200707","success"
"1289","Spain","ESP","ESP.13_1",0.027937,0.009661,"ESP",0.053766,0.009709,"Islas Baleares",103,"20200708","success"
"1290","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",131,"20200709","success"
"1291","Spain","ESP","ESP.13_1",0.00783,0.008583,"ESP",0.002946,0.008621,"Islas Baleares",116,"20200710","success"
"1292","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",128,"20200711","success"
"1293","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",132,"20200712","success"
"1294","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",132,"20200713","success"
"1295","Spain","ESP","ESP.13_1",0.008605,0.007168,"ESP",0.005431,0.007194,"Islas Baleares",139,"20200714","success"
"1296","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",152,"20200715","success"
"1297","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",109,"20200716","success"
"1298","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",125,"20200717","success"
"1299","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",139,"20200718","success"
"1300","Spain","ESP","ESP.13_1",0.010643,0.007722,"ESP",0.008753,0.007752,"Islas Baleares",129,"20200719","success"
"1301","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",104,"20200720","success"
"1302","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",143,"20200721","success"
"1303","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",129,"20200722","success"
"1304","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",118,"20200723","success"
"1305","Spain","ESP","ESP.13_1",0.011736,0.009049,"ESP",0.007567,0.009091,"Islas Baleares",110,"20200724","success"
"1306","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",151,"20200725","success"
"1307","Spain","ESP","ESP.13_1",0.009064,0.006472,"ESP",0.007044,0.006494,"Islas Baleares",154,"20200726","success"
"1308","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",135,"20200727","success"
"1309","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",147,"20200728","success"
"1310","Spain","ESP","ESP.13_1",0.009166,0.007722,"ESP",0.007276,0.007752,"Islas Baleares",129,"20200729","success"
"1311","Spain","ESP","ESP.13_1",0.006004,0.008097,"ESP",0.002787,0.00813,"Islas Baleares",123,"20200730","success"
"1312","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",112,"20200731","success"
"1313","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",119,"20200801","success"
"1314","Spain","ESP","ESP.13_1",0.018778,0.011313,"ESP",0.031344,0.016129,"Islas Baleares",124,"20200802","success"
"1315","Spain","ESP","ESP.13_1",0.008801,0.00823,"ESP",0.002986,0.008264,"Islas Baleares",121,"20200803","success"
"1316","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",133,"20200804","success"
"1317","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",129,"20200805","success"
"1318","Spain","ESP","ESP.13_1",0.007544,0.008889,"ESP",0.004005,0.008929,"Islas Baleares",112,"20200806","success"
"1319","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",116,"20200807","success"
"1320","Spain","ESP","ESP.13_1",0.006452,0.00749,"ESP",0.003324,0.007519,"Islas Baleares",133,"20200808","success"
"1321","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",135,"20200809","success"
"1322","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",122,"20200810","success"
"1323","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",140,"20200811","success"
"1324","Spain","ESP","ESP.13_1",0.013014,0.006734,"ESP",0.006549,0.006757,"Islas Baleares",148,"20200812","success"
"1325","Spain","ESP","ESP.13_1",0.006882,0.00678,"ESP",0.002614,0.006803,"Islas Baleares",147,"20200813","success"
"1326","Spain","ESP","ESP.13_1",0.006259,0.006873,"ESP",0.002731,0.006897,"Islas Baleares",145,"20200814","success"
"1327","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",161,"20200815","success"
"1328","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",142,"20200816","success"
"1329","Spain","ESP","ESP.13_1",0.00582,0.0059,"ESP",0.003033,0.005917,"Islas Baleares",169,"20200817","success"
"1330","Spain","ESP","ESP.13_1",0.007311,0.006269,"ESP",0.003699,0.006289,"Islas Baleares",159,"20200818","success"
"1331","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",138,"20200819","success"
"1332","Spain","ESP","ESP.13_1",0.004748,0.007017,"ESP",0.001774,0.007042,"Islas Baleares",142,"20200820","success"
"1333","Spain","ESP","ESP.13_1",0.007446,0.006689,"ESP",0.004738,0.006711,"Islas Baleares",149,"20200821","success"
"1334","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",132,"20200822","success"
"1335","Spain","ESP","ESP.13_1",0.012202,0.009183,"ESP",0.010695,0.013072,"Islas Baleares",153,"20200823","success"
"1336","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",151,"20200824","success"
"1337","Spain","ESP","ESP.13_1",0.012798,0.00962,"ESP",0.010045,0.013699,"Islas Baleares",146,"20200825","success"
"1338","Spain","ESP","ESP.13_1",0.011725,0.009812,"ESP",0.014211,0.017143,"Islas Baleares",175,"20200826","success"
"1339","Spain","ESP","ESP.13_1",0.018913,0.011313,"ESP",0.028653,0.016129,"Islas Baleares",124,"20200827","success"
"1340","Spain","ESP","ESP.13_1",0.012591,0.009491,"ESP",0.015829,0.013514,"Islas Baleares",148,"20200828","success"
"1341","Spain","ESP","ESP.13_1",0.01229,0.010795,"ESP",0.012666,0.015385,"Islas Baleares",130,"20200829","success"
"1342","Spain","ESP","ESP.13_1",0.006189,0.00639,"ESP",0.002416,0.00641,"Islas Baleares",156,"20200830","success"
"1343","Spain","ESP","ESP.13_1",0.021812,0.012855,"ESP",0.029026,0.018349,"Islas Baleares",109,"20200831","success"
"1344","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",136,"20200901","success"
"1345","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",133,"20200902","success"
"1346","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",129,"20200903","success"
"1347","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",138,"20200904","success"
"1348","Spain","ESP","ESP.13_1",0.012074,0.012414,"ESP",0.013884,0.021739,"Islas Baleares",138,"20200905","success"
"1349","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",117,"20200906","success"
"1350","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",112,"20200907","success"
"1351","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",110,"20200908","success"
"1352","Spain","ESP","ESP.13_1",0.009971,0.009216,"ESP",0.007092,0.009259,"Islas Baleares",108,"20200909","success"
"1353","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",122,"20200910","success"
"1354","Spain","ESP","ESP.13_1",0.024234,0.008889,"ESP",0.020514,0.008929,"Islas Baleares",112,"20200911","success"
"1355","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",108,"20200912","success"
"1356","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",123,"20200913","success"
"1357","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",114,"20200914","success"
"1358","Spain","ESP","ESP.13_1",0.017243,0.013215,"ESP",0.016235,0.018868,"Islas Baleares",106,"20200915","success"
"1359","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",107,"20200916","success"
"1360","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",101,"20200917","success"
"1361","Spain","ESP","ESP.13_1",0.014674,0.013863,"ESP",0.011909,0.019802,"Islas Baleares",101,"20200918","success"
"1362","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",101,"20200919","success"
"1363","Spain","ESP","ESP.13_1",0,0,"ESP",0,0,"Islas Baleares",123,"20200920","success"
"1364","Spain","ESP","ESP.13_1",0.009668,0.008439,"ESP",0.007811,0.008475,"Islas Baleares",118,"20200923","success"
"1365","Spain","ESP","ESP.14_1",0.029883,0.010553,"ESP",0.061118,0.015038,"Islas Canarias",133,"20200501","success"
"1366","Spain","ESP","ESP.14_1",0.016255,0.012296,"ESP",0.016589,0.017544,"Islas Canarias",114,"20200502","success"
"1367","Spain","ESP","ESP.14_1",0.003885,0.00354,"ESP",0.002258,0.003546,"Islas Canarias",282,"20200503","success"
"1368","Spain","ESP","ESP.14_1",0.003816,0.00311,"ESP",0.002861,0.003115,"Islas Canarias",321,"20200504","success"
"1369","Spain","ESP","ESP.14_1",0,0,"ESP",0,0,"Islas Canarias",370,"20200505","success"
"1370","Spain","ESP","ESP.14_1",0.006239,0.005117,"ESP",0.00819,0.008902,"Islas Canarias",337,"20200506","success"
"1371","Spain","ESP","ESP.14_1",0.006437,0.004312,"ESP",0.006975,0.006116,"Islas Canarias",327,"20200507","success"
"1372","Spain","ESP","ESP.14_1",0.002443,0.003091,"ESP",0.001372,0.003096,"Islas Canarias",323,"20200508","success"
"1373","Spain","ESP","ESP.14_1",0.004522,0.004184,"ESP",0.004076,0.005935,"Islas Canarias",337,"20200509","success"
"1374","Spain","ESP","ESP.14_1",0.004944,0.004312,"ESP",0.004905,0.006116,"Islas Canarias",327,"20200510","success"
"1375","Spain","ESP","ESP.14_1",0.002495,0.003396,"ESP",0.000889,0.003401,"Islas Canarias",294,"20200511","success"
"1376","Spain","ESP","ESP.14_1",0.004965,0.00354,"ESP",0.003933,0.003546,"Islas Canarias",282,"20200512","success"
"1377","Spain","ESP","ESP.14_1",0.007021,0.005238,"ESP",0.007187,0.007435,"Islas Canarias",269,"20200513","success"
"1378","Spain","ESP","ESP.14_1",0.009748,0.006765,"ESP",0.014961,0.015244,"Islas Canarias",328,"20200514","success"
"1379","Spain","ESP","ESP.14_1",0.004534,0.003241,"ESP",0.003098,0.003247,"Islas Canarias",308,"20200515","success"
"1380","Spain","ESP","ESP.14_1",0.003347,0.00381,"ESP",0.001926,0.003817,"Islas Canarias",262,"20200516","success"
"1381","Spain","ESP","ESP.14_1",0.005175,0.005072,"ESP",0.005386,0.008824,"Islas Canarias",340,"20200517","success"
"1382","Spain","ESP","ESP.14_1",0.002719,0.002699,"ESP",0.00162,0.002703,"Islas Canarias",370,"20200518","success"
"1383","Spain","ESP","ESP.14_1",0.003477,0.00267,"ESP",0.002281,0.002674,"Islas Canarias",374,"20200519","success"
"1384","Spain","ESP","ESP.14_1",0.005353,0.005178,"ESP",0.006252,0.009009,"Islas Canarias",333,"20200520","success"
"1385","Spain","ESP","ESP.14_1",0.005156,0.00404,"ESP",0.004188,0.004049,"Islas Canarias",247,"20200521","success"
"1386","Spain","ESP","ESP.14_1",0.004518,0.00313,"ESP",0.003376,0.003135,"Islas Canarias",319,"20200522","success"
"1387","Spain","ESP","ESP.14_1",0,0,"ESP",0,0,"Islas Canarias",344,"20200523","success"
"1388","Spain","ESP","ESP.14_1",0,0,"ESP",0,0,"Islas Canarias",350,"20200524","success"
"1389","Spain","ESP","ESP.14_1",0,0,"ESP",0,0,"Islas Canarias",335,"20200525","success"
"1390","Spain","ESP","ESP.14_1",0.005212,0.004652,"ESP",0.004734,0.006601,"Islas Canarias",303,"20200526","success"
"1391","Spain","ESP","ESP.14_1",0.005346,0.005161,"ESP",0.005267,0.007326,"Islas Canarias",273,"20200527","success"
"1392","Spain","ESP","ESP.14_1",0.006606,0.005371,"ESP",0.007823,0.009346,"Islas Canarias",321,"20200528","success"
"1393","Spain","ESP","ESP.14_1",0.006057,0.003419,"ESP",0.006025,0.003425,"Islas Canarias",292,"20200529","success"
"1394","Spain","ESP","ESP.14_1",0.011668,0.006369,"ESP",0.026035,0.012821,"Islas Canarias",312,"20200530","success"
"1395","Spain","ESP","ESP.14_1",0.00496,0.00335,"ESP",0.003516,0.003356,"Islas Canarias",298,"20200531","success"
"1396","Spain","ESP","ESP.14_1",0,0,"ESP",0,0,"Islas Canarias",250,"20200601","success"
"1397","Spain","ESP","ESP.14_1",0.004895,0.004141,"ESP",0.003775,0.004149,"Islas Canarias",241,"20200602","success"
"1398","Spain","ESP","ESP.14_1",0,0,"ESP",0,0,"Islas Canarias",224,"20200603","success"
"1399","Spain","ESP","ESP.14_1",0.005867,0.003752,"ESP",0.005101,0.003759,"Islas Canarias",266,"20200604","success"
"1400","Spain","ESP","ESP.14_1",0,0,"ESP",0,0,"Islas Canarias",228,"20200605","success"
"1401","Spain","ESP","ESP.14_1",0.004611,0.003738,"ESP",0.003538,0.003745,"Islas Canarias",267,"20200606","success"
"1402","Spain","ESP","ESP.14_1",0.008755,0.005337,"ESP",0.014344,0.007576,"Islas Canarias",264,"20200607","success"
"1403","Spain","ESP","ESP.14_1",0,0,"ESP",0,0,"Islas Canarias",276,"20200608","success"
"1404","Spain","ESP","ESP.14_1",0,0,"ESP",0,0,"Islas Canarias",234,"20200609","success"
"1405","Spain","ESP","ESP.14_1",0.007966,0.005749,"ESP",0.009056,0.008163,"Islas Canarias",245,"20200610","success"
"1406","Spain","ESP","ESP.14_1",0.007047,0.005942,"ESP",0.006384,0.008439,"Islas Canarias",237,"20200611","success"
"1407","Spain","ESP","ESP.14_1",0,0,"ESP",0,0,"Islas Canarias",194,"20200612","success"
