"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"2183",16641,"United Kingdom","GBR","overall","35-54","2020-10-21",683,15766610.04,1.03,0.88,1.32,10.72,5.88,29.52,25.74,26.32,11.16,4.41,6.18,3.09,6.76,26.39,12.74,31.32,18.31,33.38,56.22,21,41.83,3.83,9.41,38.07,60.91,21.52,9.22,2.34,2.78,3.22,1.33,3.55,11.98,14.94,68.2,3.09,5.29,16.03,25,50.59,24.45,43.78,21.38,9.66,3.51,7.32,18.89,70.28,15742735.46,14920328.98,17919148.27,153270811.37,86937610.18,464311501.76,380028363.64,415299761.57,184546568.16,69676522.64,82308975.62,43818853.26,99152529.52,384948754.78,184748303.26,504406235.95,86739420.79,541265288,921843839.29,379722369.23,642690932.68,68925944.41,143218959.93,619426165.59,916853115.44,372691693.69,162413942.82,39272146.23,37396338.63,48033766.72,22071760.31,45500151.9,163718861.63,213695933.94,1111066488.02,36218279.03,83530032.6,230567673.18,375369456.5,840795402.72,365899425.98,677129719.58,345822880.66,174947927.4,60107097.71,112481615.26,306450572.38,1097621718.19,1,0.95,1.14,9.72,5.51,29.45,24.1,26.34,11.7,4.42,5.22,2.78,6.29,24.42,11.72,31.99,5.5,34.33,58.47,24.08,40.76,4.37,9.08,39.29,58.15,23.64,10.3,2.49,2.37,3.05,1.4,2.89,10.38,13.55,70.47,2.3,5.3,14.62,23.81,53.33,23.21,42.95,21.93,11.1,3.81,7.13,19.44,69.62,4.56,59339383.19,3.76,12.15,20.35,31.63,35.87,204890189.76,336605106.41,474631325.89,560534381.48,13,21.35,30.1,35.55
"2184",16642,"United Kingdom","GBR","overall","55+","2020-10-21",517,18085926.77,1.56,1.36,1.95,14.59,6.42,23.69,22.18,24.9,6.42,3.51,6.43,2.34,3.7,15.89,9.11,24.56,20.66,21.83,52.43,22.96,36.82,2.54,7.59,33.85,53,25.73,13.15,1.35,1.55,5.22,1.56,2.14,6.82,13.26,76.22,1.94,3.49,11.05,19.77,63.76,23.21,41.01,23.98,11.22,1.35,3.29,13.15,82.01,22646798.69,19230498.85,32997984.34,233114735.62,108602813.11,409645182.76,357027659.97,453258752.65,109316681.53,52985055.9,114083954.64,44779689.93,77613521.72,272681606.08,123350195.33,455929614,95058445.41,363545690.5,914333104.07,440727021.55,694794738,44901842.65,177944158.84,618999810.47,929660890.54,460637601.05,244988094.97,31859931.28,25264900.03,116181258.72,31106002.45,37442447.59,94256914.78,229653249.55,1396153643.12,38677218.59,40732905.04,165468076.59,319310261.93,1242016917.29,372170100.32,681967648.34,497701492.69,247918347.34,16866152.34,45583187.96,235712604.56,1507580635.99,1.25,1.06,1.82,12.89,6,22.65,19.74,25.06,6.04,2.93,6.31,2.48,4.29,15.08,6.82,25.21,5.26,20.1,50.55,24.37,38.42,2.48,9.84,34.23,51.4,25.47,13.55,1.76,1.4,6.42,1.72,2.07,5.21,12.7,77.2,2.14,2.25,9.15,17.66,68.67,20.58,37.71,27.52,13.71,0.93,2.52,13.03,83.36,4.3,77976828.22,4.31,5.8,11.8,28.43,53.97,81917096.76,186857355.89,447059717.22,1092758506.71,4.53,10.33,24.72,60.42
"2185",16643,"United Kingdom","GBR","overall","overall","2020-10-21",2005,52856173.26,1.4,1.15,1.75,12.86,5.51,28.71,26.23,24.65,11.31,4.71,7.22,2.61,6.47,25.24,14.02,31.42,22.22,31.83,56.36,23.7,39.2,3.4,10.65,36.87,54.51,23.69,9.33,1.65,1.9,3.94,1.93,4.29,13.24,16.14,64.4,3.3,6.86,16.16,22.59,51.09,22.94,39.05,21.65,8.98,2.94,6.58,17.56,66.23,65909996.83,55854162.03,84406431.69,643106318.88,281977248.12,1486496681.45,1318686005.17,1325324818.26,544273107.73,220749392.35,365356471.16,126364451.3,325382172.92,1231925403.43,646302992.97,1548888055.22,338066499.03,1591919474.83,2913806751.79,1296172275.19,2032557144.13,198534192.44,602682764.77,1930402958.4,2734032667.31,1310529804,558233510.3,117099008.45,86107070.18,222800054.69,98122971.51,197701220.95,512509946,739053278.22,3358215449.68,149316861.57,302447586.9,685721999.08,1034386681.76,2775459724.43,1096745555.14,1960600775.24,1264073893.25,559809034.22,149905756.42,312081384.1,906049032.07,3547161148.58,1.25,1.06,1.6,12.17,5.33,28.12,24.95,25.07,10.3,4.18,6.91,2.39,6.16,23.31,12.23,29.3,6.4,30.12,55.13,24.52,38.45,3.76,11.4,36.52,51.73,24.79,10.56,2.22,1.63,4.22,1.86,3.74,9.7,13.98,63.53,2.82,5.72,12.97,19.57,52.51,20.75,37.09,23.92,10.59,2.84,5.9,17.14,67.11,5.12,260497782.17,4.93,11.11,19.12,29.22,40.54,506648989.36,876762643.05,1311605314.09,2223030470.38,9.59,16.59,24.81,42.06
"2186",17389,"United Kingdom","GBR","female","18-34","2020-10-22",406,6677426.8,2.22,1.97,2.96,16.05,6.17,38.18,30.3,27.09,13.3,5.67,12.32,3.69,7.39,33.74,16.75,38.77,29.94,34.07,52.23,24.94,41.98,2.73,13.65,38.92,60.84,28.82,4.43,0.99,0.99,3.94,1.98,8.17,20.3,25.99,43.56,3.94,12.07,23.89,28.08,32.02,26.6,43.1,21.67,6.9,5.67,12.81,22.66,58.87,9972710.79,9634538.5,13939821.68,106938520.82,36810358.49,249836190.59,193988960.55,175145428.72,84978809.38,29536137.74,75787012.18,24236499.26,54755829.24,220552239.15,109650255.36,261315041.64,80928909.55,240757018.94,346718679.93,168489045.04,290653427.55,19996211.31,102273663.96,262334512.92,411905991.82,198073733.18,24797961.04,4837630.05,5443781.68,22683582.31,13947672.29,48445690.2,131353997.85,168513730.5,301473747.49,26384796.13,81945285.7,147384321.85,192317167.08,219711109.32,184599135.23,274952684.23,152637648.33,43913998.97,37193782.25,87498731.98,152868249.71,390181916.14,1.49,1.44,2.09,16.01,5.51,37.42,29.05,26.23,12.73,4.42,11.35,3.63,8.2,33.03,16.42,39.13,12.12,36.06,51.92,25.23,43.53,2.99,15.32,39.29,61.69,29.66,3.71,0.72,0.82,3.4,2.09,7.26,19.67,25.24,45.15,3.95,12.27,22.07,28.8,32.9,27.65,41.18,22.86,6.58,5.57,13.1,22.89,58.43,5.67,33054544.72,4.95,18.97,24.63,29.8,26.6,131044462.49,166319970.53,195483084.9,174895162.17,19.62,24.91,29.28,26.19
"2187",17390,"United Kingdom","GBR","female","35-54","2020-10-22",413,7871597.1,0.97,0.73,1.46,14.08,5.11,33.82,26.7,26.28,11.68,5.6,8.8,2.92,5.85,31.07,15.25,37.47,26.97,33.9,54.61,20.1,39.32,2.67,8.5,34.62,61.5,22.03,9.2,1.69,0.73,4.6,2.21,4.18,14.74,18.92,59.95,4.12,6.54,20.82,24.7,43.83,30.99,42.13,19.61,5.57,3.39,9.69,20.82,66.1,4260919.95,3200193.43,6385199.54,96562854.26,35845399.22,249646920.97,206281076.85,196416600.56,75921467.35,35661778.39,57361584.82,17789770.56,47459938.8,237328886.56,116902757.86,297574465.33,80578222.79,283543370.6,441586011.37,189362721.22,320854923.39,23558082.03,89652539.02,272161428.06,460908950.74,185237809.84,82658990.16,13286665.57,6408203.69,37214323.35,18137205.87,31842911.13,119614396.45,135004537.1,473387641.99,37727275.56,51507235.66,146073059.75,194584738.84,357267400.64,238957666.03,335458580.53,153673752.51,47483762.96,25770966.81,65752958.26,158930137.92,536705647.45,0.54,0.41,0.81,12.27,4.55,31.71,26.21,24.95,9.64,4.53,7.29,2.26,6.03,30.15,14.85,37.8,10.24,36.02,56.1,24.06,40.76,2.99,11.39,34.58,58.55,23.53,10.5,1.69,0.81,4.73,2.3,4.05,15.2,17.15,60.14,4.79,6.54,18.56,24.72,45.39,30.36,42.62,19.52,6.03,3.27,8.35,20.19,68.18,5.6,38952728.34,4.95,13.56,25.42,29.06,31.96,95003974.13,211061876.81,215802691.95,265291167.56,12.07,26.81,27.42,33.7
"2188",17391,"United Kingdom","GBR","female","55+","2020-10-22",274,8740295.57,0.36,0.36,0.36,10.95,4.38,19.71,17.52,23.72,6.93,3.65,2.92,2.19,5.11,18.25,9.52,27.68,21.92,14.65,56.99,26.28,32.12,2.19,7.66,34.31,62.04,20.07,8.76,1.09,2.19,5.84,1.83,2.2,7.69,17.58,70.7,1.47,4.76,13.19,26.74,53.85,22.99,41.61,25.55,8.76,0.73,4.01,12.77,82.12,5653522.89,5653522.89,5653522.89,114468741,57371087.03,182125743.31,139591546.95,221488058.67,59211931.13,35451567.34,22893193.33,22026104.06,43587514.26,163294250.81,80943395.98,252014284,53381544.35,115233207.67,508119499.8,220096960.16,278001723.75,23288362.9,85274280.65,285746280.19,529895622.98,189720946.22,81855541.02,10442313.31,11197048.69,50918084.59,12891485.78,13215571.16,78865747.44,158087736.6,604573846.62,9623624.42,32223506.35,119723566.58,239882109.63,472040182.66,189355678.27,366654361.05,233169126.88,72929751,5035781.22,35376995.83,99195656.95,732826961.84,0.65,0.65,0.65,13.1,6.56,20.84,15.97,25.34,6.77,4.06,2.62,2.52,4.99,18.68,9.26,28.83,6.11,13.18,58.14,25.18,31.81,2.66,9.76,32.69,60.63,21.71,9.37,1.19,1.28,5.83,1.47,1.51,9.02,18.09,69.17,1.1,3.69,13.7,27.45,54.01,21.66,41.95,26.68,8.34,0.58,4.05,11.35,83.84,3.28,34685366.6,3.97,4.01,14.96,21.53,59.49,36602823.67,88541271.78,195063016.5,553822444.85,4.19,10.13,22.32,63.36
"2189",17392,"United Kingdom","GBR","female","overall","2020-10-22",1093,23289319.47,1.28,1.1,1.74,14.02,5.32,31.9,25.73,25.94,11.09,5.13,8.63,3.02,6.24,28.85,14.38,35.51,27.23,29.15,54.32,23.44,38.5,2.57,10.19,36.14,61.39,24.06,7.32,1.28,1.19,4.67,2.03,5.17,15.04,21.22,56.55,3.39,8.15,20.05,26.47,41.94,27.36,42.36,21.87,6.86,3.57,9.42,19.49,67.43,19887153.63,18488254.83,25978544.11,317970116.09,130026844.75,681608854.87,539861584.36,593050087.95,220112207.86,100649483.47,156041790.33,64052373.88,145803282.3,621175376.52,307496409.19,810903790.97,214888676.69,639533597.21,1296424191.1,577948726.42,889510074.7,66842656.24,277200483.63,820242221.17,1402710565.53,573032489.24,189312492.22,28566608.93,23049034.06,110815990.25,44976363.94,93504172.49,329834141.73,461606004.2,1379435236.1,73735696.11,165676027.71,413180948.18,626784015.55,1049018692.61,612912479.53,977065625.81,539480527.73,164327512.92,68000530.28,188628686.08,410994044.57,1659714525.43,0.85,0.79,1.12,13.65,5.58,29.27,23.18,25.46,9.45,4.32,6.7,2.75,6.26,26.67,13.2,34.82,9.23,27.46,55.67,24.82,38.19,2.87,11.9,35.22,60.23,24.6,8.13,1.23,0.99,4.76,1.93,4.01,14.16,19.82,59.23,3.17,7.11,17.74,26.91,45.04,26.32,41.95,23.16,7.06,2.92,8.1,17.65,71.27,5.04,106692639.66,4.58,13.17,22.51,27.45,36.87,262651260.29,465923119.11,606348793.35,994008774.57,11.28,20.01,26.04,42.68
"2190",17393,"United Kingdom","GBR","male","18-34","2020-10-22",158,5865367.95,1.27,1.27,1.27,13.29,3.16,15.82,21.52,23.42,10.13,3.8,2.53,0,8.86,22.15,15.82,27.85,15.91,37.97,62.03,18.99,38.61,3.16,10.76,36.71,50.63,29.11,10.76,4.43,1.9,3.16,1.91,3.18,9.55,19.11,66.24,5.06,7.59,14.56,22.15,50.63,13.29,41.14,32.28,12.03,3.16,8.23,18.99,69.62,3204655.27,3204655.27,3204655.27,87969288.81,19571914.84,89854538.13,124485420.45,142329376.12,51397233.83,23289516.99,19239515.47,0,42219140.87,129522536.63,83965430.06,160186848.51,23809651.22,230722729.77,347823743.21,95748129.56,209176024.47,17241979.53,67167343.6,198911030.53,286502406.95,158172437.68,63715828.61,38021864.9,12977249.79,27147007.06,19050594.76,19366346.71,56571358.56,91057419.07,394757471.76,42393327.22,53427951.11,70488806.05,117005774.95,303220935.66,71425466.48,246309147.21,183386218,78950554.8,19440070.03,63901264.56,111548535.12,391646925.28,0.55,0.55,0.55,15,3.34,15.32,21.22,24.27,8.76,3.97,3.28,0,7.2,22.08,14.32,27.31,4.06,39.34,59.3,16.32,35.66,2.94,11.45,33.91,48.85,26.97,10.86,6.48,2.21,4.63,3.25,3.3,9.64,15.52,67.3,7.23,9.11,12.02,19.95,51.7,12.18,41.99,31.27,13.46,3.31,10.89,19.02,66.77,2.53,9515154.6,1.62,7.59,24.68,26.58,41.14,57850114.92,150400918.24,163744945.66,214540816.17,9.86,25.64,27.92,36.58
"2191",17394,"United Kingdom","GBR","male","35-54","2020-10-22",263,8526298.5,0.77,0.38,0.77,11.11,2.68,19.39,22.22,21.37,8.05,3.46,1.92,1.92,6.84,19.01,8.37,27,27.14,45.42,50.19,28.35,37.64,1.9,11.41,41.44,45.25,36.5,8.37,3.04,3.42,3.42,1.15,1.53,7.66,13.03,76.63,1.52,5.32,15.21,17.11,60.84,16.73,46.39,22.43,14.07,2.66,6.46,17.11,73.76,8871345.52,857929.06,8871345.52,77894573.69,10825907.79,159200946.52,196385335.84,177772906.87,73792451.61,22303387.54,20182045.05,10238151.37,46312330.63,155806991.77,54062554.71,260377514.37,65322768.25,393003449.37,420445818.9,229695137.38,332170661.08,18152142.91,94288755.86,359777683.79,396658514.79,286648532.1,84119273.96,28271236.19,34836703.07,22095589.64,4480897.2,18366315.32,58458392.78,116894055.96,648844467.98,9042317,39213403.07,119090190.47,146534305.66,538749633.55,128473189.45,390967788.22,193861891.53,135776702.24,13348091.97,52902467.94,145266160.12,641113129.73,1.04,0.1,1.04,9.14,1.27,18.67,23.03,20.85,8.65,2.62,2.37,1.2,5.43,18.27,6.34,30.54,7.66,46.09,49.31,26.94,38.96,2.13,11.06,42.2,46.52,33.62,9.87,3.32,4.09,2.59,0.53,2.15,6.86,13.71,76.1,1.06,4.6,13.97,17.19,63.19,15.07,45.85,22.74,15.92,1.57,6.2,17.04,75.19,3.08,24649342.95,2.89,10.27,19.01,25.86,44.87,66167499.03,151594250.23,247827808.7,387040291.79,7.76,17.78,29.07,45.39
"2192",17395,"United Kingdom","GBR","male","55+","2020-10-22",214,8117702.31,0.47,0.47,0.47,14.55,5.66,22.64,23.11,29.11,5.66,5.63,3.77,2.36,5.66,12.68,9.81,23.11,31.91,30.33,58.29,21.43,39.44,1.9,8.02,30.37,43.93,28.97,15.42,3.74,1.87,6.07,0,0.94,5.19,10.85,83.02,1.41,2.82,7.98,15.96,71.83,17.29,38.79,29.91,13.08,0.93,1.87,10.75,86.45,1881508.77,1881508.77,1881508.77,132366939.97,41944628.95,193783263.42,202957449.95,238713440.13,40717762.27,47326057.48,25579411.9,13165873.38,44875264.72,80233474.18,62217652.98,171312085.36,45436682.52,207535700.02,421738358.76,186264439.38,291677936.71,16803081.58,79875769,219344045.48,360112673.56,258983525.47,113601153.93,25684497.01,17039020.64,36349360.68,0,2544691.87,25840921.34,82939622.52,692516770.7,7871039.53,25410251.63,56336508.28,125863173.95,590248351.1,149415525.89,292190747.07,259475238.19,101587225.5,2816517.6,10587284.44,75443237.17,722923192.07,0.23,0.23,0.23,16.31,5.17,23.87,25,29.41,5.02,5.83,3.15,1.62,5.53,9.88,7.66,21.1,5.6,25.57,51.95,22.95,35.93,2.07,9.84,27.02,44.36,31.9,13.99,3.16,2.1,4.48,0,0.31,3.18,10.22,85.31,0.97,3.13,6.94,15.5,72.71,18.41,35.99,31.96,12.51,0.35,1.3,9.29,89.06,1.89,11924605.6,1.47,4.21,9.81,24.3,61.68,15996915.58,95093190.75,173836858.33,526843266.62,1.97,11.71,21.41,64.9
"2193",17396,"United Kingdom","GBR","male","overall","2020-10-22",635,22509368.76,0.79,0.63,0.79,12.82,3.8,19.59,22.35,24.49,7.77,4.28,2.69,1.58,6.95,17.67,10.71,25.91,25.47,38.51,55.85,23.69,38.49,2.22,10.11,36.54,46.14,32.13,11.34,3.62,2.52,4.25,0.95,1.75,7.3,13.81,76.19,2.37,5.05,12.62,17.98,61.99,16.06,42.52,27.4,13.23,2.2,5.35,15.43,77.01,13957509.56,5944093.09,13957509.56,298230802.47,72342451.57,442838748.07,523828206.24,558815723.12,165907447.71,92918962.01,65000972.42,23404024.76,133406736.22,365563002.57,200245637.75,591876448.24,134569101.99,831261879.16,1190007920.87,511707706.32,833024622.26,52197204.01,241331868.46,778032759.81,1043273595.3,703804495.24,261436256.5,91977598.1,64852973.5,85591957.38,23531491.97,40277353.91,140870672.67,290891097.54,1736118710.44,59306683.75,118051605.82,245915504.8,389403254.56,1432218920.31,349314181.82,929467682.5,636723347.72,316314482.54,35604679.6,127391016.94,332257932.42,1755683247.07,0.62,0.26,0.62,13.25,3.21,19.67,23.27,24.83,7.37,4.13,2.89,1.04,5.93,16.24,8.9,26.29,5.98,36.93,52.87,22.73,37.01,2.32,10.72,34.56,46.35,31.27,11.61,4.09,2.88,3.8,1.05,1.79,6.26,12.92,77.13,2.63,5.24,10.93,17.3,63.63,15.52,41.29,28.29,14.05,1.58,5.66,14.76,78,2.54,46089103.15,2.05,7.56,17.32,25.51,49.61,140014529.53,397088359.22,585409612.69,1128424374.58,6.22,17.64,26.01,50.13
"2194",17397,"United Kingdom","GBR","overall","18-34","2020-10-22",589,13086306.08,1.87,1.7,2.38,15.31,5.44,32.26,27.84,26.99,12.39,5.26,9.51,2.55,7.98,30.56,16.64,35.71,27.14,35.37,54.68,22.79,40.65,2.73,12.46,38.2,57.89,29.03,5.94,2.04,1.19,3.9,1.88,6.5,17.78,24.1,49.74,4.07,10.87,21.56,26.32,37.18,23.09,42.78,23.94,8.32,4.92,11.54,21.73,61.8,13177366.05,12839193.77,17144476.95,204614629.07,59636684.41,364162957.71,333011105.02,345169789.75,145379239.17,54604201.9,98091400.96,24236499.26,101637973.08,363187362.09,206198905.32,441914311.08,113734416.31,497517891.73,727341804.58,271804972.91,519507653.26,37238190.83,172099259.57,480900077.04,731106843.79,373074593.64,88513789.64,44679660.43,18421031.47,52834689.27,32998267.06,67812036.91,203194147.33,273183204.61,717787066.53,68778123.35,142301777.42,233038890.71,328401561.11,536110255.66,272753277.85,545715569.71,337912387.01,129080933.49,57494477.26,161942276,280401671.02,808792183.96,1.01,0.98,1.31,15.64,4.56,27.83,25.45,26.38,11.11,4.17,7.5,1.85,7.77,27.75,15.76,33.77,8.69,38.02,55.58,20.77,39.7,2.85,13.15,36.75,55.87,28.51,6.76,3.41,1.41,4.04,2.52,5.18,15.53,20.88,54.85,5.26,10.87,17.81,25.1,40.97,20.84,41.7,25.82,9.86,4.39,12.37,21.43,61.8,4.75,43636085.6,3.33,15.62,24.96,28.86,30.56,199244319.11,332292145.2,374741321.81,402352822.13,15.23,25.39,28.64,30.75
"2195",17398,"United Kingdom","GBR","overall","35-54","2020-10-22",691,16787818.74,0.87,0.58,1.17,13.08,4.37,28.3,25.58,24.42,10.63,4.81,6.13,2.47,6.4,26.52,12.45,33.67,27.07,38.26,53.04,23.22,38.26,2.32,9.42,37.19,55.14,27.79,8.83,2.17,1.74,4.2,1.76,3.08,12.02,16.86,66.28,3.04,5.93,18.96,21.56,50.51,25.04,43.7,21.13,8.83,3.04,8.39,19.1,69.46,13132265.47,4058122.49,15256545.06,184046765.65,52251148.03,422946962.92,421143988.13,385311797.24,161214832.76,61347843.21,79319055.84,28027921.93,97451361.14,408224551.04,174347989.85,576153109.85,150197756.79,688480461.54,888008647.62,425694992.06,661145026.24,41710224.94,183941294.88,645625995.59,879016656.46,486634005.3,167316427.34,41557901.76,41244906.76,61567209.55,22618103.07,50209226.45,182663052.96,260705664.95,1145437203.31,46769592.56,90720638.74,278019207.73,347963564.99,915308870.24,369628019.2,743739889.15,359625100.01,187269961.87,39119058.78,121284361.03,306393461.77,1211984992.68,0.78,0.24,0.91,10.96,3.11,25.19,25.09,22.95,9.6,3.65,4.72,1.67,5.8,24.32,10.39,34.32,8.95,41.01,52.9,25.36,39.38,2.48,10.96,38.46,52.36,28.99,9.97,2.48,2.46,3.67,1.35,2.99,10.88,15.53,68.23,2.79,5.4,16.56,20.73,54.52,22.02,44.3,21.42,11.16,2.33,7.22,18.25,72.19,4.52,63602071.28,3.79,12.16,23.01,27.93,36.9,163368636.88,375028774.03,477164413.72,663220049.62,9.73,22.34,28.42,39.51
"2196",17399,"United Kingdom","GBR","overall","55+","2020-10-22",505,17462774.59,0.4,0.4,0.4,12.5,4.97,20.52,20.08,25.6,6.36,4.37,3.38,2.19,5.96,15.87,9.72,25.8,25.6,21.64,57.4,23.8,34.52,1.99,7.95,32.08,54.06,24.36,11.49,2.18,1.98,5.94,1,1.6,6.39,14.77,76.25,1.39,3.78,10.54,22.07,62.23,19.8,40.59,27.72,10.69,0.79,2.97,11.68,84.16,7535031.66,7535031.66,7535031.66,254418904.15,104648359.72,379770745.37,352339532.8,466577354.6,105262337.14,82777624.82,52334343.88,35191977.45,103020206.42,251067681.46,147063265.36,436307056.5,104150870.61,335826524.71,966335871.17,420158853.79,573086306.51,40091444.47,178947503.9,514116574.04,913408024.98,475891238.45,200789338.69,36126810.32,28236069.33,91825977.18,12891485.78,15760263.04,104706668.77,254143659.05,1337434517.29,17494663.95,57633757.98,176060074.86,376874999.65,1111636488.56,338771204.16,685324755.24,519537472.96,180453684.79,7852298.83,45964280.27,177453285.89,1512245225.43,0.43,0.43,0.43,14.57,5.99,21.75,20.18,26.72,6.03,4.74,3,2.02,5.9,14.38,8.42,24.98,5.96,19.23,55.34,24.06,32.82,2.3,10.25,29.44,52.31,27.25,11.5,2.07,1.62,5.26,0.74,0.9,6,14.55,76.59,1,3.3,10.08,21.58,63.66,19.4,39.24,29.75,10.33,0.45,2.63,10.16,86.6,2.58,46609972.2,2.67,3.96,12.48,22.38,61.19,52599739.25,184238527.08,378731737.56,1130707455.05,3.01,10.55,21.69,64.75
