"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"11",1441,"United Arab Emirates","ARE","overall","overall","2020-04-24",253,7682697.06,1.2,1.2,1.6,6.8,3.21,12.05,10.84,16.4,6.4,5.22,3.21,2.41,7.63,18.47,18.25,16.32,40,24.14,60.43,11.74,19.57,0.87,3.03,21.37,54.55,13.04,6.72,0,1.19,11.86,0.93,3.24,14.35,19.44,62.04,3.27,2.34,16.82,27.57,50,22.53,25.3,17.79,18.97,6.32,10.28,16.21,52.57,12710052.25,12710052.25,20937308.54,52314444.48,19479002.93,72198980.41,65004861.59,97014669.67,61913361.32,28991771.65,24564864.73,14202770.55,50242622.25,145647264.14,145153255.5,95146365.68,19006569.9,180903153.07,450643944.36,83978558.05,150042134.54,5360877.43,20184550.05,166730483.14,411681342.5,118227271.37,56867123.19,0,14861183.28,76002746.15,8410935.16,26634974.18,106658808.38,128088593.06,388148126.48,27411908.28,27255366.29,105922029.89,169274709.08,321744730.24,175515338.55,163439319.49,133912306.39,178741779.34,55361084.6,90225421.02,117862907.49,395129451.98,1.65,1.65,2.73,6.81,2.54,9.4,8.46,12.63,8.06,3.77,3.2,1.85,6.54,18.96,18.89,12.38,2.47,23.55,58.66,10.93,19.53,0.7,2.63,21.7,53.59,15.39,7.4,0,1.93,9.89,1.09,3.47,13.88,16.67,50.52,3.57,3.55,13.79,22.03,41.88,22.85,21.27,17.43,23.27,7.21,11.74,15.34,51.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",2313,"United Arab Emirates","ARE","female","overall","2020-04-25",62,1622517.88,0,0,1.67,10,5,16.67,8.2,20,8.33,1.67,1.67,1.67,4.92,26.23,20.97,16.13,0,18.64,40.32,1.69,21.67,3.39,8.33,17.74,67.74,6.45,3.23,0,0,22.58,3.23,3.23,12.9,25.81,54.84,4.84,8.06,19.35,27.42,40.32,33.87,41.94,17.74,6.45,11.29,19.35,33.87,35.48,0,0,3503984.13,12901244.16,5739071.51,22807484.05,10932325.73,27976108.93,9323535.05,2282528.7,1863701.19,2282528.7,6225108.57,40993568.59,53368293.28,22697896.45,0,29432481.28,59907575.83,3059440.95,37660086.64,4984072.08,14024757.97,37286115.46,98910736.84,10681744.9,13861424.66,0,0,38797881.85,6923964.58,2579871.52,24858085.48,37120805.11,90769061.57,9144542.52,8585085.18,36515834.59,36345758.26,71660567.71,47687165.82,75652385.99,29512700.41,9399536.04,18268389.78,34215751.09,48888440.63,60879206.76,0,0,2.16,7.95,3.54,14.06,6.74,17.24,5.75,1.41,1.15,1.41,3.84,25.27,32.89,13.99,0,18.14,36.92,1.89,23.21,3.07,8.64,22.98,60.96,6.58,8.54,0,0,23.91,4.27,1.59,15.32,22.88,55.94,5.64,5.29,22.51,22.4,44.17,29.39,46.63,18.19,5.79,11.26,21.09,30.13,37.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",2314,"United Arab Emirates","ARE","male","18-34","2020-04-25",64,2069557.47,3.23,3.23,3.23,12.7,6.45,15.87,11.29,17.46,3.28,6.35,3.23,1.61,6.56,22.58,20.31,14.29,50,39.06,50,11.29,22.58,1.64,4.84,26.56,78.12,12.5,0,0,0,9.38,0,0,10.94,25,64.06,0,6.25,14.06,25,54.69,28.12,25,28.12,18.75,7.81,18.75,29.69,43.75,5939519.42,5939519.42,5939519.42,21214617.8,14659771.4,24096589.04,25307420.24,40279813.89,6518097.19,11263354.66,6880595.3,4170665.75,15765414.46,36867016.53,36223487.79,28098840.68,1406013.99,92558833.49,105456399.08,22869393.21,41754590.91,3661394.63,12827843.7,61581705.21,156357809.96,31035847.94,0,0,0,19562089.08,0,0,20291398.22,46861151.04,139803197.72,0,12837351.24,27064475.99,58074539.7,108979380.05,59532839.73,48570467.08,54709419.26,44143020.9,16271892.15,39722548.41,59006491.62,91954814.8,2.87,2.87,2.87,10.25,7.08,11.64,12.23,19.46,3.15,5.44,3.32,2.02,7.62,17.81,17.5,13.58,0.68,44.72,50.96,11.05,20.18,1.77,6.2,29.76,75.55,15,0,0,0,9.45,0,0,9.8,22.64,67.55,0,6.2,13.08,28.06,52.66,28.77,23.47,26.44,21.33,7.86,19.19,28.51,44.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2315,"United Arab Emirates","ARE","male","overall","2020-04-25",108,3831419.71,1.9,2.86,3.81,9.43,5.71,12.26,6.67,13.21,2.88,6.6,2.86,0.95,3.85,17.14,18.52,21.5,40,35.51,56.19,15.38,24.76,2.94,5.71,24.07,75,13.89,0.93,0,0,8.33,0,0,8.33,23.15,68.52,0.93,3.7,10.19,26.85,58.33,17.59,29.63,33.33,19.44,4.63,16.67,23.15,55.56,5939519.42,8437575.07,14906823.2,24727894.03,18695302.7,34601368.47,25307420.24,50784593.31,8440272.01,18874630.95,8418070.95,4170665.75,15765414.46,52530093.19,62839870.36,81184510.5,2943489.64,150199031.54,217447375.83,63851418.94,82789993.53,13617188.31,25843078.33,94906368.48,288997825.39,59233327.45,3521820.59,0,0,25224640.72,0,0,31897155.16,87076270.09,264168546.14,1832478.13,12837351.24,32508612.95,105894791.2,230068737.88,61351041.74,116344625.86,117001011.79,88445292,16271892.15,68941482.87,78198034.59,219730561.77,1.55,2.2,3.89,6.45,4.88,9.03,6.61,13.25,2.2,4.93,2.2,1.09,4.11,13.71,16.4,21.19,0.77,39.2,56.75,16.67,21.61,3.55,6.75,24.77,75.43,15.46,0.92,0,0,6.58,0,0,8.33,22.73,68.95,0.48,3.35,8.48,27.64,60.05,16.01,30.37,30.54,23.08,4.25,17.99,20.41,57.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2316,"United Arab Emirates","ARE","overall","18-34","2020-04-25",109,3374393.65,2.86,2.86,3.81,13.21,5.71,16.98,12.26,23.58,6.73,4.72,2.86,0.95,6.67,24.53,19.27,13.89,20,31.78,47.66,8.57,21.7,1.92,6.67,22.94,69.72,10.09,1.83,0,0.92,17.43,1.83,1.83,10.09,28.44,57.8,2.75,7.34,18.35,24.77,46.79,33.03,27.52,22.94,16.51,10.09,23.85,28.44,36.7,7413586.61,7413586.61,10917570.75,33439665.39,17890612.53,42532141.53,36501047.27,74954561.36,14239232.36,13545883.36,8744296.49,4170665.75,22214752.71,70918828.24,73154746.46,40999311.21,1406013.99,113854623.5,155391104.94,28306431.38,69344168.88,11605756.94,20230120.08,90364193.65,216685988.94,39671264.06,13861424.66,0,4214114.06,63006572.92,6923964.58,2579871.52,38689007.99,79801892.67,209444627.89,9144542.52,19988377.3,62490132.78,81599427.84,164216884.21,105618837.05,97258332.55,76154588.76,58407606.3,33250255.99,83646744.82,90693367.79,127566467.35,2.2,2.2,3.24,9.91,5.3,12.6,10.82,22.21,4.22,4.01,2.59,1.24,6.58,21.02,21.68,12.15,0.42,33.74,46.05,8.39,20.55,3.44,6,26.78,64.21,11.76,4.11,0,1.25,18.67,2.05,0.76,11.47,23.65,62.07,2.71,5.92,18.52,24.18,48.67,31.3,28.82,22.57,17.31,9.85,24.79,26.88,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",2317,"United Arab Emirates","ARE","overall","35-54","2020-04-25",66,2147984.56,0,1.52,3.03,6.06,4.55,10.61,1.52,6.06,4.55,4.55,1.52,0,1.52,16.67,16.67,28.79,20,27.69,60,12.5,27.69,6.35,7.58,19.7,74.24,12.12,3.03,0,0,9.09,0,0,9.09,22.73,68.18,1.52,3.03,7.58,30.3,57.58,15.15,34.85,34.85,15.15,6.06,10.61,27.27,56.06,0,2498055.66,8967303.78,6314475.29,6543761.68,20181951.63,1863701.19,11871919.37,5649577.2,7611276.29,1537475.65,0,1249837.51,29384141.36,34660482.41,61934163.53,1537475.65,64492467.26,135381878.18,27066144.5,56411151.93,14939865.76,17895281.6,43639351.13,163489356.4,28397144.44,6311204.58,0,0,11842407.1,0,0,18066232.65,46271467.82,150460755.3,1832478.13,4625104.94,17533161.14,59078481.17,131729230.39,23485687.89,72510076.06,74050578.73,44752113.08,8751855.08,32330504.34,48378239.99,125337856.36,0,1.16,4.17,2.94,3.05,9.4,0.87,5.53,2.63,3.54,0.72,0,0.58,13.68,16.14,28.83,0.72,30.02,63.03,12.6,26.26,6.96,8.33,20.32,76.11,13.22,2.94,0,0,5.51,0,0,8.41,21.54,70.05,0.85,2.15,8.16,27.5,61.33,10.93,33.76,34.47,20.83,4.07,15.05,22.52,58.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",2318,"United Arab Emirates","ARE","overall","overall","2020-04-25",227,7550333.38,1.81,2.71,3.62,9.95,5.43,13.06,8.56,13.57,5.45,4.05,3.17,1.36,4.07,19.82,21.15,22.12,30.77,31.37,52.91,11.94,23.15,3.02,6.9,21.46,62.11,10.57,2.64,0,0.44,12.33,1.06,1.06,8.99,24.87,64.02,2.12,5.29,14.29,26.46,51.85,20.7,26.43,22.03,13.66,7.49,14.98,21.59,38.77,10389990.41,14656899.74,24630131.99,51326573.32,29858820.9,73181275.6,50846938.5,88260539.85,23544402.58,22926013.32,16741661.69,8222048.12,38665030.68,119830007.74,177269306.6,151565405.82,7694308.7,236682702.58,370567917.08,95971398.89,153768505.05,26545622.7,46217556.38,151724082.64,439699532.37,91174027,27157101.11,0,4214114.06,82735090.61,6923964.58,2579871.52,56755240.64,137323751.93,406852667.77,10977020.65,24613482.23,86615314.95,150654781.73,337574896.87,133595910.87,195302218.13,159342459.13,118024242.55,52787161.44,116784399.78,139071607.78,299509798.73,1.38,1.94,3.26,6.8,3.95,9.69,6.73,11.69,3.12,3.04,2.22,1.09,5.12,15.87,23.48,20.07,1.02,31.35,49.08,12.71,20.37,3.52,6.12,20.1,58.24,12.08,3.6,0,0.56,10.96,0.92,0.34,7.52,18.19,53.89,1.45,3.26,11.47,19.95,44.71,17.69,25.87,21.1,15.63,6.99,15.47,18.42,39.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",3183,"United Arab Emirates","ARE","female","overall","2020-04-26",67,1982599.12,1.49,1.49,1.49,5.97,0,22.39,16.42,16.42,4.48,2.99,4.48,0,5.97,28.36,13.43,13.43,60,14.93,36.36,4.48,14.93,0,4.48,15.15,77.61,4.48,0,0,1.49,14.93,0,4.48,14.93,25.37,55.22,4.48,5.97,14.93,25.37,49.25,26.87,47.76,20.9,2.99,8.96,22.39,26.87,41.79,4422171.13,4422171.13,4422171.13,12085818.99,0,67948420.1,29950155.07,43151453.78,8634012.32,9738936.53,10571340.07,0,17208771.53,65326099.65,40515082.04,29328871.52,6479844.8,26584013.11,82202173.36,7499351.95,23058156.3,0,3435793.25,36644959.87,155414446.85,6052329.71,0,0,3474288.29,32374191.15,0,8172689.1,18691515.44,79086400.33,92309306.63,9144057.76,9829175.74,36868098.02,58118533.79,84300046.19,60382407.84,92376743.53,38636464.82,5551470.73,13384228.97,43989269.22,61454177.94,79432235.37,2.23,2.23,2.23,6.1,0,34.27,15.11,21.77,4.35,4.91,5.33,0,8.68,32.95,20.44,14.79,3.27,13.41,41.46,3.78,11.63,0,1.73,18.48,78.39,3.05,0,0,1.75,16.33,0,4.12,9.43,39.89,46.56,4.61,4.96,18.6,29.31,42.52,30.46,46.59,19.49,2.8,6.75,22.19,31,40.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",3184,"United Arab Emirates","ARE","male","18-34","2020-04-26",72,2258647.53,2.9,2.9,2.9,10.14,7.25,13.04,20.29,21.43,11.59,11.43,4.35,2.9,7.25,23.94,22.22,22.22,37.5,43.66,61.43,20.29,25.71,4.35,11.27,34.72,63.89,18.06,6.94,0,2.78,8.33,2.86,4.29,17.14,18.57,57.14,4.29,2.86,18.57,21.43,52.86,20.83,29.17,23.61,23.61,9.72,15.28,27.78,47.22,5728251.16,5728251.16,5728251.16,32698859.53,28034306.02,41236549.05,45011100.61,58516944.77,19533282.64,34232680.04,18928622.72,4864079.4,25611167.53,57071704.91,38792582.41,42100470.86,6222795.04,105964764.19,136570726.2,40472633.89,66005619.19,14017565.64,33295721.97,86515138.22,138218072.35,30277613.43,18317561.95,0,16601029.62,22450475.99,6905798.68,7845920.72,59853791.65,39195532.13,102221209.56,8625064.96,6181332.97,41651183.31,56846512.71,102718158.8,40022107.77,72149039.88,59987077.34,43864027.75,25258948.14,36021694.65,67327755.75,97256354.79,2.54,2.54,2.54,14.48,12.41,18.26,19.93,25.91,8.65,15.16,8.38,2.15,11.34,25.27,17.18,18.64,2.76,46.92,60.47,17.92,29.22,6.21,14.74,38.3,61.2,13.41,8.11,0,7.35,9.94,3.06,3.47,26.5,17.35,45.26,3.82,2.74,18.44,25.17,45.48,17.72,31.94,26.56,19.42,11.18,15.95,29.81,43.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",3185,"United Arab Emirates","ARE","male","35-54","2020-04-26",51,1893978.1,1.96,1.96,3.92,5.88,0,7.84,5.88,13.73,9.8,0,5.88,0,1.96,13.73,15.69,26,66.67,47.06,68,10,24,2,8,16,70.59,13.73,5.88,0,0,9.8,0,1.96,3.92,31.37,62.75,1.96,0,15.69,31.37,50.98,23.53,35.29,17.65,23.53,7.84,15.69,21.57,54.9,5360947.64,5360947.64,6364159.43,11355022.11,0,11813426.9,23078347.56,19120353.11,14677314.67,0,10947382.38,0,4448378.41,18066291.84,20074216.57,34963079.68,5598745.48,77853314.02,118341883.61,15777693.45,44008361.61,1003211.79,8083035.6,26934651.75,132158842.78,23571505.05,7940252.04,0,0,25727210.36,0,2171832.96,3753931.7,45495065.29,137976980.29,4448378.41,0,24679061.74,62367358.32,97903011.76,32723140.03,75587267.57,33150929.27,47936473.36,10704404.35,21013995.2,39062309.47,118617101.22,2.83,2.83,3.36,6,0,6.24,12.19,10.1,7.75,0,5.78,0,2.35,9.54,10.6,18.46,2.96,41.11,62.48,8.33,23.24,0.53,4.27,14.22,69.78,12.45,4.19,0,0,13.58,0,1.15,1.98,24.02,72.85,2.35,0,13.03,32.93,51.69,17.28,39.91,17.5,25.31,5.65,11.1,20.62,62.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",3186,"United Arab Emirates","ARE","male","overall","2020-04-26",128,4562994.49,2.42,2.42,3.23,8.06,4.03,10.48,13.71,17.6,10.48,6.4,4.84,1.61,4.84,19.05,19.53,22.83,50,45.67,64,16.94,24.8,3.23,9.52,26.77,66.41,16.41,6.25,0,1.56,9.38,1.59,3.17,11.11,23.81,60.32,3.17,1.59,17.46,26.19,51.59,21.09,31.25,22.66,23.44,8.59,14.84,24.22,52.34,11089198.8,11089198.8,12092410.59,44053881.64,28034306.02,53049975.95,68089448.17,77637297.88,34210597.31,34232680.04,29876005.09,4864079.4,30059545.95,75137996.75,73789575.16,77063550.54,11821540.52,205143419.89,283013034.52,82020007.03,120860884.32,15020777.43,41378757.56,124296693.48,291702256.81,68771894.65,26257813.99,0,16601029.62,52966453.48,6905798.68,10017753.68,63607723.35,89479364.55,276446307.7,13073443.37,6181332.97,81253021.22,134849541.67,211099608.73,72745247.79,155884000.59,115180294.95,102647404.63,35963352.49,57035689.85,106390065.22,256910341,2.43,2.43,2.65,9.65,6.14,11.63,14.92,17.01,7.5,7.5,6.55,1.07,6.59,16.47,16.17,16.89,2.59,44.96,62.02,17.98,26.49,3.29,9.07,27.24,63.93,15.07,5.75,0,3.64,11.61,1.51,2.2,13.94,19.61,60.58,2.87,1.35,17.81,29.55,46.26,15.94,34.16,25.24,22.5,7.88,12.5,23.32,56.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",3187,"United Arab Emirates","ARE","overall","18-34","2020-04-26",121,3810905.36,1.69,1.69,1.69,10.17,5.08,16.95,16.95,20.17,9.32,7.56,3.39,3.39,7.63,24.17,19.01,18.18,45.45,31.67,54.24,13.56,20.17,3.39,10,25.83,67.77,12.4,4.13,0,2.48,12.4,1.68,4.2,18.49,20.17,55.46,5.04,2.52,19.33,24.37,48.74,25.62,32.23,23.14,17.36,10.74,19.01,27.27,42.98,5728251.16,5728251.16,5728251.16,59745836.13,35759987.52,99740562.28,64757136.09,95933402.84,35402771.06,39549445.45,20666793.41,17624435.76,50679091.8,111095980.32,68082209.54,53473422.08,8280468.72,137231742.23,205596588.39,44740376.84,84895789.63,25675212.88,44457196.72,114468872.38,261176797.29,33517215.9,18317561.95,0,20075317.91,47058987.02,6905798.68,20751673.6,80629664.92,92771000.01,170189897.77,17769122.72,7919503.66,80623487.52,108546265.94,156389655.13,102098464.36,121718580.84,95007012.18,52423977.59,47396093.34,74068342.11,113202044.17,146424055.95,1.5,1.5,1.5,15.68,9.38,26.17,16.99,25.17,9.29,10.38,5.42,4.62,13.3,29.15,17.87,14.03,2.17,36.01,53.95,11.74,22.28,6.74,11.67,30.04,68.53,8.8,4.81,0,5.27,12.35,1.81,5.45,21.16,24.34,44.66,4.66,2.08,21.16,28.48,41.04,26.79,31.94,24.93,13.76,12.44,19.44,29.7,38.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",3188,"United Arab Emirates","ARE","overall","35-54","2020-04-26",78,2680691.17,2.56,2.56,3.85,5.13,0,14.1,11.54,12.82,7.69,1.28,6.41,0,3.85,21.79,16.67,23.38,66.67,37.18,50.65,7.79,22.08,1.3,5.19,16.88,71.79,11.54,3.85,0,0,12.82,0,3.85,5.13,32.05,58.97,1.28,3.85,11.54,29.49,53.85,19.23,42.31,20.51,16.67,7.69,15.38,24.36,52.56,9783118.77,9783118.77,10786330.56,15777193.24,0,28088678.65,41008148.64,26642505.03,19099485.8,4422171.13,19780551.75,0,13281547.78,43688378.57,35739545.33,56867507.88,11808072.82,86521617.02,134212902.6,19009302.45,55902028.99,1003211.79,8083035.6,39529150.71,186337371.13,28171388.5,7940252.04,0,0,45620104.84,0,9096416.43,7999155.19,81394294.5,169579250.4,4448378.41,8091005.05,26743085.17,94079601.53,134707046.35,43562314.85,120181626.36,52998694.92,50013655.81,17777364.99,27832075.99,63241288.67,159218386.86,3.65,3.65,4.02,5.89,0,10.48,15.3,9.94,7.12,1.65,7.38,0,4.95,16.3,13.33,21.21,4.4,32.28,50.07,7.09,20.85,0.37,3.02,14.75,69.51,10.51,2.96,0,0,17.02,0,3.39,2.98,30.36,63.26,1.66,3.02,9.98,35.1,50.25,16.25,44.83,19.77,18.66,6.63,10.38,23.59,59.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",3189,"United Arab Emirates","ARE","overall","overall","2020-04-26",232,7892566.13,2.21,2.21,2.65,7.96,3.1,14.16,14.1,16.3,8.41,5.73,4.87,2.21,6.64,22.81,19.48,19.38,54.55,36.24,53.7,12.96,21.66,2.78,8.26,23.61,64.22,11.21,3.88,0,1.29,11.64,0.97,3.88,12.62,25.24,57.28,3.4,2.91,16.02,27.67,50,20.69,31.9,20.69,15.09,8.62,15.09,22.41,43.53,19181965.61,19181965.61,20185177.4,81952831.93,39430583.2,131499836.61,119440164.89,129777050.37,59027947.06,53577110.36,45854575.48,21295031.44,71371399.2,167102262,138151787.37,135724883.64,21880330.19,298476754.19,421519233.71,97950022.51,159254241.63,27533519.18,57448877.89,203639388.04,502152071.54,96304823.39,27994448.63,0,20075317.91,99208798.14,6905798.68,29848090.02,88628820.11,182438165.25,383355041.52,22217501.13,16010508.71,122289348.87,225790663.92,304867892.95,152998554.7,251784534.97,171795464.41,113284536.92,66910092.97,101900418.11,176443332.83,355764572.26,2.43,2.43,2.56,10.38,5,16.66,15.13,16.44,7.48,6.79,5.81,2.7,9.04,21.17,17.5,17.2,2.77,37.82,53.41,12.41,20.18,3.49,7.28,25.8,63.62,12.2,3.55,0,2.54,12.57,0.87,3.78,11.23,23.12,48.57,2.81,2.03,15.49,28.61,38.63,19.39,31.9,21.77,14.35,8.48,12.91,22.36,45.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",4037,"United Arab Emirates","ARE","female","overall","2020-04-27",59,1844275.87,0,0,0,8.47,0,18.64,10.17,11.86,8.47,0,1.69,1.69,8.47,20.34,8.47,15.25,33.33,20.34,37.29,5.08,22.03,0,5.08,18.64,64.41,5.08,3.39,0,1.69,25.42,1.69,1.69,8.47,28.81,59.32,1.69,5.08,16.95,23.73,52.54,23.73,45.76,23.73,6.78,5.08,11.86,32.2,50.85,0,0,0,17744210.89,0,39182299.45,19001092.29,10638172.96,14147123.76,0,2593010.41,2193451.09,8982735.06,31180448.4,15793630.11,25795928.9,2259587.99,28509985.4,55658148.28,5999147.32,26078341.67,0,6733306.47,29313869.41,115280423.09,8495151.9,6696036.2,0,369102.01,53586873.39,1542534.26,2121767.01,17911584.61,48709135.23,114142565.49,1542534.26,10395636.6,26184745.73,42842917.59,103461752.41,41604463.84,76354381.52,51218221.09,15250520.16,9072025.09,22634229.53,52469596.43,100251735.55,0,0,0,9.62,0,21.25,10.3,5.77,7.67,0,1.41,1.19,4.87,16.91,8.56,13.99,1.23,15.46,30.18,3.25,14.14,0,3.65,15.89,62.51,4.61,3.63,0,0.2,29.06,0.84,1.15,9.71,26.41,61.89,0.84,5.64,14.2,23.23,56.1,22.56,41.4,27.77,8.27,4.92,12.27,28.45,54.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
