"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
189,"2020-09-23",0.056796651921153,0.0059100235486127,0.00398119172655235,0.00400055139948176,0.0698949452639216,0.0681119734970055,0.0716779170308377,0.00490985859623635,0.00442676869594773,0.00539294849652498,0.00460546641702297,0.00381857098971009,0.00539236184433585,0.00384294776261448,0.00283809915405257,0.0048477963711764
190,"2020-09-24",0.0568431239447698,0.00589847498323014,0.0039632393590222,0.00415654507581475,0.0698949452669587,0.0681119734989999,0.0716779170349176,0.00492332748033092,0.00444293429967156,0.00540372066099028,0.00457066129471635,0.00381499120323006,0.00532633138620264,0.00388853999119188,0.00291483377806822,0.00486224620431554
191,"2020-09-25",0.0568528854210531,0.00589805148671831,0.0039632393590222,0.00415820772697704,0.0698949452699959,0.0681119735009776,0.0716779170390142,0.00493684242597459,0.00445887378239921,0.00541481106954997,0.00451812285509209,0.00379163283384425,0.00524461287633992,0.00394167850590711,0.00300102748762166,0.00488232952419256
192,"2020-09-26",0.0568642716220914,0.00589757116161972,0.0039632393590222,0.00416019378352303,0.069894945273033,0.0681119735029386,0.0716779170431275,0.00495040529560023,0.00447457971221974,0.00542623087898072,0.00445055800559866,0.00374668907018678,0.00515442694101054,0.00400364937661984,0.00309494457274488,0.0049123541804948
193,"2020-09-27",0.0511158641074843,0.00483359295815045,0.00319336185205914,0.0036846226128014,0.0698949452760702,0.0681119735048829,0.0716779170472575,0.00496401797092308,0.00449004466581916,0.005437991276027,0.0043707119485223,0.00367975346951587,0.00506167042752872,0.00407585523032726,0.0031948674875048,0.00495684297314972
194,"2020-09-28",0.051448056996453,0.004850694111264,0.00357470661791166,0.00385867659728,0.0698949452791073,0.0681119735068105,0.0716779170514041,0.00497768234483314,0.00450526110099638,0.00545010358866991,0.00428129398889993,0.00359240063013599,0.00497018734766387,0.00415984363666295,0.00329930504975971,0.00502038222356618
195,"2020-09-29",0.051321636365484,0.00485494654478372,0.00354929648094141,0.00385519246578842,0.0698949452821444,0.0681119735087214,0.0716779170555674,0.00499140013883338,0.00452022048403419,0.00546257979363257,0.00418491768041737,0.0034882669569024,0.00488156840393233,0.00425734135371261,0.00340732541546253,0.0051073572919627
196,"2020-09-30",0.0504642567673118,0.00523813096031519,0.00364459056983125,0.00415946969276462,0.0698949452851816,0.0681119735106157,0.0716779170597475,0.0050051729005898,0.00453491335558495,0.00547543244559465,0.00408405561302363,0.00337252178581801,0.00479558944022926,0.00437029565403352,0.00351898155257299,0.00522160975549406
197,"2020-10-01",0.0505961872693798,0.00534032761646384,0.00364459056983125,0.0043172118930323,0.0698949452882187,0.0681119735124933,0.0716779170639442,0.00501900218509176,0.00454933031346739,0.00548867405671612,0.00398100836931104,0.00325100246906105,0.00471101426956103,0.00450092430184855,0.00363572052780959,0.00536612807588752
198,"2020-10-02",0.0506501325476195,0.00534958263044472,0.0036564490462933,0.00433206406046458,0.0698949452912559,0.0681119735143542,0.0716779170681575,0.00503288956306008,0.0045634622479842,0.00550231687813596,0.00387788660938651,0.00312941902639514,0.00462635419237787,0.00465177620042477,0.00376063792499609,0.00554291447585345
199,"2020-10-03",0.0509588415569878,0.00529813112888333,0.00375935204941607,0.00438351556202597,0.069894945294293,0.0681119735161984,0.0716779170723876,0.00504683662110436,0.00457730049924434,0.00551637274296438,0.00377660488017884,0.00301285293529677,0.00454035682506092,0.00482580530360107,0.00389851100994949,0.00575309959725266
200,"2020-10-04",0.0504674237985158,0.00277888977341546,0.00339284856489669,0.0048558639525599,0.0698949452973302,0.0681119735180259,0.0716779170766344,0.00506084496188513,0.00459083696644754,0.00553085295732273,0.00367888556572844,0.00290554649112885,0.00445222464032804,0.00502646112758115,0.0040556749515266,0.0059972473036357
201,"2020-10-05",0.0507035294485031,0.00273670360901082,0.00340659361664614,0.00485314903027761,0.0698949453003673,0.0681119735198368,0.0716779170808979,0.00507491620428096,0.00460406416506124,0.00554576824350068,0.00358627137301362,0.00281087596838068,0.00436166677764656,0.00525780016275739,0.00423988311805221,0.00627571720746257
202,"2020-10-06",0.0514436056559299,0.00299688542261482,0.00341224903743941,0.00523644986158388,0.0698949453034045,0.0681119735216309,0.071677917085178,0.00508905198356061,0.00461697522877791,0.00556112873834331,0.00350014485333432,0.00273140019203043,0.0042688895146382,0.00552462374393498,0.00446026550742923,0.00658898198044073
203,"2020-10-07",0.0520601593449553,0.00300072765595214,0.0033507110417117,0.00528943115071002,0.0698949453064416,0.0681119735234084,0.0716779170894748,0.00510325395156029,0.00462956385427671,0.00557694404884388,0.00342171673393735,0.00266874205530669,0.00417469141256802,0.00583228093820866,0.00472691545125792,0.0069376464251594
204,"2020-10-08",0.0498311365155833,0.00254695016257639,0.00306392917131543,0.00590541759079086,0.0698949453094787,0.0681119735251692,0.0716779170937883,0.00511752375093443,0.00464182412533788,0.00559322337653099,0.00335164631147408,0.00262185874365914,0.00408143387928903,0.00618230430370703,0.00504475363853807,0.00731985496887599
205,"2020-10-09",0.0496748764537703,0.00235451474059166,0.00298139436857458,0.00585434211027519,0.0698949453125159,0.0681119735269133,0.0716779170981184,0.00513186262498998,0.00465374946924849,0.00560997578073148,0.00329025752269678,0.00258809838746096,0.0039924166579326,0.00657274318739271,0.00541357030188694,0.00773191607289848
206,"2020-10-10",0.0497308597951764,0.00235310930374624,0.00298139436857458,0.00586737418308208,0.069894945315553,0.0681119735286407,0.0716779171024653,0.00514627149368912,0.00466533302362635,0.00562720996375188,0.0032378737994386,0.00256476676115375,0.00391098083772345,0.00700053211797532,0.0058311193581878,0.00816994487776284
207,"2020-10-11",0.0499445046312064,0.00238667220354069,0.00298139436857458,0.0059607364027424,0.0698949453185902,0.0681119735303515,0.0716779171068289,0.00516075127598814,0.00467656866949741,0.00564493388247887,0.00319483918573823,0.00254926732658326,0.00384041104489319,0.00746117633317735,0.00629255181172494,0.00862980085462975
208,"2020-10-12",0.0490306645259952,0.0024462248725413,0.00300273423150643,0.00590267788380387,0.0698949453216273,0.0681119735320456,0.0716779171112091,0.00517530289935226,0.00468745122092281,0.00566315457778171,0.00316153420894796,0.00253924000593712,0.00378382841195881,0.00794839017735072,0.00678966539032735,0.00910711496437409
209,"2020-10-13",0.0474604317879557,0.00229632348678426,0.00264887224094477,0.00580995909659058,0.0698949453246645,0.0681119735337229,0.071677917115606,0.00518992729984771,0.004697976527143,0.00568187807255243,0.00313839284939528,0.00253276478432864,0.00374402091446191,0.00845377012243613,0.00731020459296227,0.00959733565190998
210,"2020-10-14",0.0462149601223405,0.00219406005883746,0.00300398233005105,0.00625667101224912,0.0698949453277016,0.0681119735353836,0.0716779171200196,0.00520462542223554,0.00470814150952684,0.00570110933494424,0.00312592103359508,0.00252862556893951,0.00372321649825065,0.00896653880429179,0.00783750625069198,0.0100955713578916
211,"2020-10-15",0.045427389649742,0.00203559361894506,0.00306767004576499,0.00610552013897076,0.0698949453307388,0.0681119735370276,0.0716779171244499,0.00521939822006687,0.00471794413370588,0.00572085230642786,0.00312471718854378,0.00252656673279801,0.00372286764428956,0.00947340560525028,0.0083509543135523,0.0105958568969483
212,"2020-10-16",0.0456690140129461,0.00281706073843686,0.00345882052642451,0.00653591668917545,0.069894945333776,0.068111973538655,0.0716779171288969,0.00523424665577971,0.0047273833187983,0.00574110999276113,0.00313549553076087,0.00252743497510834,0.0037435560864134,0.00995859551719162,0.008827699946651,0.0110894910877322
213,"2020-10-17",0.0451152339121483,0.00256551744101123,0.00341143553058308,0.0188693577009797,0.0698949453368131,0.0681119735402656,0.0716779171333606,0.00524917170079742,0.00473645878701617,0.00576188461457866,0.00315911293221959,0.00253313729471305,0.00378508856972613,0.0104040989855794,0.00924554630225244,0.0115626516689064
214,"2020-10-18",0.044764870795034,0.00269958141747126,0.00272564710450594,0.01826250256599,0.0698949453398502,0.0681119735418595,0.0716779171378409,0.00526417427567013,0.00474517078103529,0.00578317777030498,0.00319660041747139,0.00254644880468256,0.00384675203026021,0.0107901886694171,0.00958585821917324,0.011994519119661
215,"2020-10-19",0.0453352352533554,0.00266538388690312,0.00250981710731915,0.0178443792875495,0.0698949453428874,0.0681119735434368,0.0716779171423379,0.00527925461043257,0.00475351910134439,0.00580499011952076,0.00324920061696936,0.00257078163560806,0.00392761959833066,0.0110962323500032,0.00983497613677986,0.0123574885632265
216,"2020-10-20",0.0448249327213176,0.00212632620522492,0.0023279411224499,0.0173493854126372,0.0698949453459245,0.0681119735449973,0.0716779171468516,0.00529441248341225,0.00476150363536798,0.00582732133145652,0.00331841285044175,0.00261001817857613,0.00402680752230737,0.0113018033386949,0.00998372994733471,0.012619876730055
217,"2020-10-21",0.0446131864734679,0.0020972977364089,0.00230262769589881,0.0177736799774572,0.0698949453489617,0.0681119735465413,0.0716779171513821,0.00530964766072719,0.00476912511501417,0.00585017020644021,0.00340604796725305,0.00266844931062971,0.00414364662387639,0.0113880511657299,0.0100259926488781,0.0127501096825816
218,"2020-10-22",0.0483887527616973,0.00377066280345514,0.00205688599852028,0.00596537317194185,0.0698949453519988,0.0681119735480685,0.0716779171559291,0.00532495990368246,0.00477638519872425,0.00587353460864066,0.00351429566301328,0.0027507995106043,0.00427779181542227,0.0113392490292191,0.00995730364729226,0.0127211944111459
219,"2020-10-23",0.0489937051801947,0.00432596044889774,0.00233353392528701,0.0067108191417472,0.0698949453550359,0.068111973549579,0.0716779171604929,0.0053403489686933,0.00478328648093901,0.00589741145644758,0.00364580777051205,0.00286228478917881,0.0044293307518453,0.0111443862607026,0.00977388546720865,0.0125148870541965
220,"2020-10-24",0.0502795425196051,0.00428434382048006,0.00248082173715906,0.00704620513038302,0.0698949453580731,0.0681119735510728,0.0716779171650733,0.00535581460720803,0.00478983244314459,0.00592179677127147,0.00380339708386002,0.00300806504241233,0.00459872912530771,0.0108005226391614,0.00947316170277454,0.0121278835755482
221,"2020-10-25",0.0506039859365362,0.00440670134053309,0.00304942777232316,0.00720716358037054,0.0698949453611102,0.06811197355255,0.0716779171696705,0.00537135656563101,0.00479602735123843,0.00594668578002359,0.00398607801636842,0.00318758777910278,0.00478456825363406,0.0103304718718019,0.00906525248055875,0.011595691263045
222,"2020-10-26",0.0482201509259053,0.00431918070856994,0.00325311986116307,0.00707068200169943,0.0698949453641474,0.0681119735540105,0.0716779171742843,0.00538697458524544,0.00480187610449793,0.00597207306599295,0.00418991105745389,0.00339553682675728,0.0049842852881505,0.0097705961973747,0.00856858758249733,0.0109726048122521
223,"2020-10-27",0.0480749513339716,0.0041947149499789,0.00311172288987587,0.00699584282462319,0.0698949453671845,0.0681119735554543,0.0716779171789148,0.00540266840213616,0.00480738404172497,0.00599795276254736,0.00440994947575815,0.00362430263345836,0.00519559631805794,0.00915571761600862,0.00800392107142864,0.0103075141605886
224,"2020-10-28",0.0470780395177965,0.00368960550620869,0.0031106722057238,0.0070406909192172,0.0698949453702217,0.0681119735568814,0.071677917183562,0.00541843767329229,0.00481255665111408,0.00602431869547051,0.00463999102670114,0.00386355192096401,0.00541643013243827,0.00851685071295624,0.00739542046307641,0.00963828096283608
225,"2020-10-29",0.0458947956218365,0.00312966499763857,0.00308901629841625,0.00670331389411995,0.0698949453732588,0.0681119735582918,0.0716779171882258,0.00543428140509964,0.00481739897305695,0.00605116383714232,0.00487237045333567,0.00410026758844134,0.00564447331822999,0.00787999428286131,0.00676996481041754,0.00899002375530507
226,"2020-10-30",0.0434928521459658,0.00279196668733361,0.00315054008090791,0.00645173484095289,0.0698949453762959,0.0681119735596855,0.0716779171929064,0.00545019825732734,0.00482191604655454,0.00607848046810013,0.00509786125066479,0.00431972740376624,0.00587599509756334,0.00726570722703274,0.00615419852449493,0.00837721592957056
227,"2020-10-31",0.0551743561114525,0.00239520267499458,0.0047979823352502,0.00538866096074391,0.0698949453793331,0.0681119735610626,0.0716779171976036,0.00546618686905283,0.00482611332855947,0.00610626040954618,0.00530573051080982,0.00450750741326377,0.00610395360835587,0.00668928825427224,0.00557099621209715,0.00780758029644733
228,"2020-11-01",0.0657041176673394,0.0127857410817908,0.00577820161061745,0.00507129494443354,0.0698949453823703,0.068111973562423,0.0716779172023175,0.0054822458611715,0.00482999675571624,0.00613449496662676,0.00548399116849784,0.004651743868427,0.00631623846856869,0.00616136383508426,0.00503730742062161,0.0072854202495469
229,"2020-11-02",0.0661823327226677,0.0148988090236891,0.00606532611914741,0.00506913383889141,0.0698949453854074,0.0681119735637666,0.0716779172070481,0.00549837383618353,0.00483357275191808,0.00616317492044899,0.00561988728471725,0.00474435601128671,0.00649541855814778,0.00568870781515803,0.00456390150424144,0.00681351412607462
230,"2020-11-03",0.0652365888916809,0.0126725598671718,0.00554528438769466,0.00501990122461782,0.0698949453884446,0.0681119735650937,0.0716779172117954,0.00551456937798412,0.00483684818871181,0.00619229056725644,0.00570062770901799,0.00478068060616478,0.0066205748118712,0.00527515386055492,0.00415637378128889,0.00639393393982095
231,"2020-11-04",0.0652390089250014,0.00276961951897798,0.00553814308816593,0.00571658447674971,0.0698949453914817,0.068111973566404,0.0716779172165594,0.00553083105165719,0.00483983030320386,0.00622183180011052,0.00571435064162412,0.00475817846055323,0.00667052282269502,0.00492250613876964,0.00381662375747572,0.00602838852006356
232,"2020-11-05",0.0649308336590618,0.00267744144216137,0.00571212454180364,0.00577428080054803,0.0698949453945188,0.0681119735676976,0.0716779172213401,0.00554715740327265,0.0048425265780222,0.0062517882285231,0.00565125807914186,0.00467511180407396,0.00662740435420975,0.00463139620166303,0.00354431672044934,0.00571847568287673
233,"2020-11-06",0.0647239213823473,0.00276827688953479,0.00560729960743414,0.00571085895791418,0.069894945397556,0.0681119735689746,0.0716779172261374,0.00556354695968735,0.00484494458767797,0.00628214933169673,0.00550481034611183,0.0045295732311404,0.00648004746108326,0.00440207096050381,0.00333812016127668,0.00546602175973094
234,"2020-11-07",0.0652917639714785,0.00305502600481518,0.00589826466581465,0.00624791606360573,0.0698949454005931,0.0681119735702348,0.0716779172309515,0.00557999827021159,0.00484709169223703,0.00631290484818616,0.00527282627556633,0.00431890366414412,0.00622674888698854,0.00423512740439391,0.00319665390986765,0.00527360089892016
235,"2020-11-08",0.0692159208604271,0.00315290352963498,0.00731208876793745,0.00649558160995223,0.0698949454036303,0.0681119735714784,0.0716779172357822,0.00559651014417219,0.00484897420541065,0.00634404608293372,0.00495830642244451,0.00403966960147124,0.00587694324341777,0.00413223639664085,0.0031191313207289,0.0051453414725528
236,"2020-11-09",0.0672511786272529,0.00274410007470438,0.00637530215946942,0.00638292616095656,0.0698949454066674,0.0681119735727053,0.0716779172406296,0.00561308148911673,0.00485059797520709,0.00637556500302636,0.00456979772204759,0.00368886669374781,0.00545072875034736,0.00409692465990839,0.00310562235832561,0.00508822696149118
237,"2020-11-10",0.0672265140477488,0.00258492264715458,0.00638196494619135,0.00623816181411438,0.0698949454097045,0.0681119735739155,0.0716779172454936,0.00562971119815209,0.00485196886160732,0.00640745353469685,0.0041232762286269,0.00326929155172926,0.00497726090552454,0.0041338626811814,0.00315520277203874,0.00511252259032405
238,"2020-11-11",0.0680746484912605,0.00253809062322875,0.00664179675726577,0.00609704276774137,0.0698949454127417,0.068111973575109,0.0716779172503744,0.00564639814947432,0.00485309282761253,0.0064397034713361,0.00365457495760215,0.00280900686506707,0.00450014305013723,0.00423667506971432,0.00325382614271888,0.00521952399670976
239,"2020-11-12",0.0675998710648385,0.00252924748106048,0.00540563051324089,0.00601734370030744,0.0698949454157789,0.0681119735762859,0.0716779172552719,0.00566314120623452,0.00485397598198493,0.00647230643048411,0.00320009665375607,0.00235065697727742,0.00404953633023473,0.00439359801829602,0.00338237805457532,0.00540481798201671
240,"2020-11-13",0.0670820826373918,0.00224785204027936,0.0116950808678872,0.00511924011010184,0.069894945418816,0.068111973577446,0.071677917260186,0.00567993921640704,0.00485462457891166,0.00650525385390243,0.00278427729814568,0.00193077930789971,0.00363777528839164,0.00459293018237783,0.00352474268987947,0.0056611176748762
241,"2020-11-14",0.0682950504910371,0.0022634468142126,0.0125136154740048,0.00520277441145736,0.0698949454218531,0.0681119735785895,0.0716779172651168,0.00569679101265976,0.00485504497860131,0.0065385370467182,0.00242089769476296,0.00157156991068671,0.00327022547883921,0.00482149853979897,0.00366912845662738,0.00597386862297057
242,"2020-11-15",0.0680738828681126,0.00239674668123869,0.013042145173139,0.00529166305555256,0.0698949454248903,0.0681119735797163,0.0716779172700643,0.00571369541222685,0.00485524357256526,0.00657214725188845,0.00211566225617303,0.00128118000308314,0.00295014450926293,0.00506343474613997,0.00380827771471081,0.00631859177756913
243,"2020-11-16",0.0671576403480301,0.0023875083547189,0.012952074191999,0.00512599181259882,0.0698949454279274,0.0681119735808264,0.0716779172750285,0.00573065121678387,0.00485522667704823,0.00660607575651951,0.00186901841887459,0.00105824886280237,0.00267978797494681,0.00529941203477773,0.00393782805305148,0.00666099601650398
244,"2020-11-17",0.0672579721501987,0.00244656441975772,0.0126968289015413,0.00517714299441996,0.0698949454309646,0.0681119735819198,0.0716779172800093,0.00574765738764529,0.00485500013062382,0.00664031464466677,0.00167868634227002,0.000896723201473632,0.00246064948306642,0.00550652683962865,0.00405334473165807,0.00695970894759923
245,"2020-11-18",0.0673349474533442,0.0029234082559728,0.00540636230340545,0.00524110013993428,0.0698949454340017,0.0681119735829965,0.0716779172850069,0.0057647137764441,0.00485456807413698,0.00667485947875123,0.00154172053260608,0.000789476815836103,0.00229396424937606,0.00565905279782708,0.00414645966023459,0.00717164593541957
246,"2020-11-19",0.0674524712626887,0.00300252653841289,0.00542845921298317,0.00487545973223293,0.0698949454370389,0.0681119735840566,0.0716779172900211,0.00578182052230038,0.00485393394612354,0.00670970709847722,0.00145617399251885,0.000730623925364345,0.00218172405967335,0.00573025507241814,0.00419984967773565,0.00726066046710063
247,"2020-11-20",0.0665863629403134,0.00315003024002055,0.00535395807034059,0.00484344989575329,0.069894945440076,0.0681119735850999,0.071677917295052,0.00579897776479841,0.00485310105851055,0.00674485447108627,0.00142260322706418,0.000716805713915076,0.00212840074021329,0.00569530118583094,0.00418095295997182,0.00720964941169007
248,"2020-11-21",0.0692921222255488,0.00321478163808941,0.00519739681844142,0.00488101597433256,0.0698949454431132,0.0681119735861266,0.0716779173000997,0.00581618564385584,0.00485207269288369,0.00678029859482798,0.00144580128103363,0.000747527621289237,0.00214407494077803,0.00553503384752792,0.00403737386670723,0.0070326938283486
249,"2020-11-22",0.0673044030322124,0.00301747748291196,0.00497683990490486,0.00452445478856912,0.0698949454461503,0.0681119735871367,0.071677917305164,0.00583344429972422,0.00485085215369603,0.0068160364457524,0.00153737249971728,0.000823781506675244,0.00225096349275931,0.00524002090688702,0.00370609292577533,0.00677394888799871
250,"2020-11-23",0.0667186228965412,0.00310642678690163,0.00487866926504587,0.00462480570715896,0.0698949454491875,0.0681119735881299,0.071677917310245,0.00585075387298954,0.00484944278233294,0.00685206496364614,0.00172023068192863,0.000942371592558457,0.0024980897712988,0.00481396825904316,0.00315216937616973,0.00647576714191659
251,"2020-11-24",0.0658223921901916,0.00277290665781984,0.00484973150026234,0.00431315770360114,0.0698949454522246,0.0681119735891066,0.0716779173153426,0.00586811450457275,0.00484784793545706,0.00688838107368843,0.0020371487409589,0.00108219423347344,0.00299210324844436,0.00427542408282892,0.00241175133162347,0.00613909683403436
252,"2020-11-25",0.065187678734907,0.00226104463377262,0.00480786382541879,0.00396811415487506,0.0698949454552617,0.0681119735900665,0.071677917320457,0.00588552633573027,0.00484607093077358,0.00692498174068697,0.00256790321113719,0.00118425789378929,0.00395154852848509,0.00365686780023946,0.00158419961624957,0.00572953598422936
253,"2020-11-26",0.0669557334103843,0.00210724245354388,0.00491236082812795,0.00381220043390364,0.0698949454582989,0.0681119735910098,0.071677917325588,0.00590298950805455,0.00484411496308238,0.00696186405302672,0.00346533968322267,0.00112252212288208,0.00580815724356326,0.00300083223370131,0.000787669609169562,0.00521399485823305
