"","X","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman.x","scaled_abs_err","time_value","err0","err1","err2","strawman.y","case_model","case_fb_model","lead","case_sae","fb_sae"
"199",NA,NA,2020-08-01,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-25,3.03020606644349e-06,5.84588644048256e-06,8.99740894313288e-06,0.000111296001420726,0.0001024199089138,9.92683864111495e-05,7,1.92920425617912,2.9692399611928
"200",NA,NA,2020-08-02,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-26,5.12572170444397e-06,3.64455881197336e-06,1.54580824666401e-06,0.000111152782726046,0.000102382502209629,0.000104481252774938,7,0.711033298747677,0.301578652880005
"201",NA,NA,2020-08-03,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-27,6.92726212704072e-06,3.30622634213861e-06,6.8489362731408e-06,0.00011201209489415,0.000101778606424971,9.82358964939688e-05,7,0.47727749888844,0.988693100901413
"202",NA,NA,2020-08-04,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-28,9.98008167159123e-06,3.44245549212537e-07,2.13815223843669e-06,0.00011226838097937,0.000101944053758566,0.000104426451546215,7,0.0344932597287703,0.21424195801153
"203",NA,NA,2020-08-05,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-29,1.47364499002743e-05,2.74760813111849e-06,3.93552724466893e-06,0.00011394931618538,0.000101960474416224,0.000103148393529774,7,0.186449799626934,0.267060741990219
"204",NA,NA,2020-08-06,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-30,1.52640977227812e-05,6.54633413193084e-06,7.71888178290437e-06,0.000114371434443392,0.000105653670852541,0.000106826218503515,7,0.428871345743589,0.505688703196925
"205",NA,NA,2020-08-07,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-31,1.23771103510257e-05,5.60337572785475e-06,5.22081210682288e-06,0.00011138645533316,0.000104612720709989,0.000104230157088958,7,0.452720834584011,0.421811873592145
"206",NA,NA,2020-08-08,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-01,9.08308037331856e-06,3.85149761761357e-06,7.38503111730639e-06,0.000108265795354282,0.000103034212598577,0.00010656774609827,7,0.424029895070321,0.813053591268423
"207",NA,NA,2020-08-09,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-02,5.28401605119774e-06,1.57331574943718e-06,5.29515953952422e-07,0.000106027061021602,0.000102316360719842,0.000101272560924357,7,0.297749994359036,0.10021089050863
"208",NA,NA,2020-08-10,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-03,4.64330083814175e-06,1.37735655866733e-06,3.42872393953211e-07,0.00010508483276711,0.000101818888487635,0.000100784404322921,7,0.296633064856195,0.0738423819401778
"209",NA,NA,2020-08-11,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-04,1.43218694684258e-07,1.36584555876183e-06,1.00965929295499e-06,0.000102288299307778,0.000100779235054332,0.000101135421320139,7,9.53678262305764,7.04977304241532
"210",NA,NA,2020-08-12,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-05,3.70861040969137e-06,3.15153428585218e-06,3.84616698396396e-06,9.92128662851055e-05,9.97699424089447e-05,9.90753097108329e-05,7,0.849788448421698,1.03709113632242
"211",NA,NA,2020-08-13,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-06,2.23873433266923e-06,1.47102819042703e-06,3.2748678371722e-06,9.91073367206103e-05,9.98750428628525e-05,9.80712032161074e-05,7,0.657080283694551,1.46282110806225
"212",NA,NA,2020-08-14,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-07,1.71862433619452e-06,5.15305986962348e-07,1.89412280501704e-06,9.90093449821347e-05,0.000100212663331367,9.88338465133122e-05,7,0.299836314492887,1.1021156660746
"213",NA,NA,2020-08-15,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-08,9.64841732602672e-07,2.10574525817145e-06,1.96948204353072e-06,9.91827149809638e-05,9.8041811455395e-05,9.81780746700357e-05,7,2.18247738154027,2.0412488152
"214",NA,NA,2020-08-16,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-09,3.66338345346854e-06,4.17965949898498e-08,3.20326419154575e-07,0.000100743044970405,9.71214581119258e-05,9.67593350977814e-05,7,0.0114092874853917,0.0874400464006259
"215",NA,NA,2020-08-17,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-10,3.27895432563627e-06,1.77630042385595e-07,8.59437611018413e-07,0.000100441531928968,9.73402076457171e-05,9.63031399923131e-05,7,0.0541727711779353,0.262107222506566
"216",NA,NA,2020-08-18,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-11,8.23884385729085e-06,2.96478535550507e-06,3.95636021634589e-06,0.000102145080613094,9.68710221113084e-05,9.78625969721492e-05,7,0.359854538677951,0.480208180283058
"217",NA,NA,2020-08-19,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-12,1.06660238408607e-05,3.09568290694129e-06,2.77752616396414e-06,0.000102921476694797,9.53511357608774e-05,9.50329790179003e-05,7,0.290237763681154,0.260408771385232
"218",NA,NA,2020-08-20,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-13,1.1879613832649e-05,6.23426943438232e-06,6.64520188140997e-06,0.00010134607105328,9.57007266550129e-05,9.61116591020405e-05,7,0.524787212968871,0.559378610704231
"219",NA,NA,2020-08-21,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-14,1.16685547036379e-05,6.2666110207557e-06,6.37672528125897e-06,0.000100727969318329,9.5326025635447e-05,9.54361398959503e-05,7,0.537051175566925,0.546488013573001
"220",NA,NA,2020-08-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-15,1.22715807865187e-05,7.63749139996713e-06,7.58712047715334e-06,0.000100147556713566,9.55134673270149e-05,9.54630964042011e-05,7,0.622372254465987,0.618267573602938
"221",NA,NA,2020-08-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-16,8.08808733657132e-06,7.89650276685849e-06,8.45427585916969e-06,9.7079661516936e-05,9.68880769472232e-05,9.74458500395344e-05,7,0.97631274716254,1.04527504555281
"222",NA,NA,2020-08-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-17,8.82679428808843e-06,8.38421784030532e-06,9.19288360108652e-06,9.71625776033315e-05,9.67200011555484e-05,9.75286669163296e-05,7,0.949859888727626,1.04147477567163
"223",NA,NA,2020-08-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-18,2.95482780609307e-06,7.47797446840595e-06,8.46340667765256e-06,9.39062367558033e-05,9.84293834181162e-05,9.94148156273628e-05,7,2.53076489025378,2.86426392096365
"224",NA,NA,2020-08-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-19,8.21623037923524e-07,7.34581980439804e-06,7.84422411856122e-06,9.22554528539361e-05,9.87796496204107e-05,9.92780539345738e-05,7,8.94062053440349,9.54723000268568
"225",NA,NA,2020-08-27,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-20,3.45986215050184e-06,7.1234278959682e-06,8.24863795829934e-06,8.94664572206306e-05,0.000100049747267101,0.000101174957329432,7,2.05887621705824,2.38409439436855
"226",NA,NA,2020-08-28,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-21,3.30156780374102e-06,7.70000329770651e-06,9.3816237655918e-06,8.90594146146913e-05,0.000100060985716139,0.000101742606184024,7,2.33222631047637,2.84156628707169
"227",NA,NA,2020-08-29,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-22,4.10811518959455e-06,8.29291065050545e-06,1.01066282062732e-05,8.78759759270478e-05,0.000100277001767148,0.000102090719322915,7,2.01866556018453,2.46016183574215
"228",NA,NA,2020-08-30,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-23,3.73122388779693e-06,6.4742894077396e-06,9.14493948558889e-06,8.89915741803647e-05,9.91970874759012e-05,0.00010186773755375,7,1.73516508320874,2.4509222069192
"229",NA,NA,2020-08-31,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-24,4.44731736121075e-06,4.22608915209154e-06,8.53651593322328e-06,8.83357833152431e-05,9.70091898285454e-05,0.000101319616609677,7,0.950255807905963,1.919475324086
"230",NA,NA,2020-09-01,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-25,6.93479995311227e-07,1.26083709589427e-06,4.73190114202505e-07,9.09514089497102e-05,9.03840518491272e-05,9.2118079059224e-05,7,1.81813044993233,0.682341404801651
"231",NA,NA,2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-26,2.26134781079073e-07,6.41833546849449e-06,5.26074818605687e-06,9.14338298160126e-05,8.52416291285972e-05,8.63992164110348e-05,7,28.382787636061,23.2637728745377
"232",NA,NA,2020-09-03,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-27,3.46739997653675e-07,9.78915906378983e-06,9.71470788870064e-06,9.29263193711324e-05,8.34839003049962e-05,8.35583514800854e-05,7,28.2319868778659,28.0172692923754
"233",NA,NA,2020-09-04,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-28,1.10052260125024e-06,1.03678862961018e-05,9.88481693529551e-06,9.23609824184324e-05,8.30936187235808e-05,8.35766880843871e-05,7,9.4208753953108,8.98192997042129
"234",NA,NA,2020-09-05,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-29,2.21612085456408e-06,1.31184632377675e-05,1.24259170151108e-05,9.19840911166423e-05,8.10817487334389e-05,8.17742949560956e-05,7,5.91956129592399,5.60705748042567
"235",NA,NA,2020-09-06,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-30,9.34690428460404e-07,1.10948929110007e-05,1.01999291880634e-05,9.27227980681616e-05,8.25625955856213e-05,8.34575593085587e-05,7,11.8701257370057,10.912628264381
"236",NA,NA,2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-31,1.71108651015521e-06,1.19817825499298e-05,9.57035116877255e-06,9.27831006764539e-05,8.25124046366792e-05,8.49238360178365e-05,7,7.00244112662836,5.59314278499246
"237",NA,NA,2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-01,2.93975215401947e-06,1.05342456812707e-05,8.38479153483291e-06,9.16448889450215e-05,8.40503954177702e-05,8.6199849564208e-05,7,3.58337884602531,2.85221035500171
"238",NA,NA,2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-02,1.77892694448645e-06,8.05642019616023e-06,8.65651152316898e-06,9.16599645970917e-05,8.53824713454179e-05,8.47823800184092e-05,7,4.52880890984873,4.86614222691869
"239",NA,NA,2020-09-10,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-03,6.48253039090371e-07,4.55763258974428e-06,5.94767908721507e-06,9.32730593687861e-05,8.80671737399514e-05,8.66771272424806e-05,7,7.03063821519379,9.17493436754397
"240",NA,NA,2020-09-11,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-04,1.74123781430102e-06,3.55152658813664e-06,3.98570020949684e-06,9.34615050196826e-05,8.81687406172449e-05,8.77345669958847e-05,7,2.03965624854198,2.28900393545428
"241",NA,NA,2020-09-19,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-12,1.70354868412585e-06,1.07710887075799e-07,1.67810329647828e-06,9.09514089497102e-05,9.25472467467603e-05,9.43330609303144e-05,7,0.0632273606733285,0.985063304685875
"242",NA,NA,2020-09-20,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,1.68847303204606e-06,1.90881250587455e-06,3.23972683183222e-06,9.220268807168e-05,9.24230275455085e-05,9.37539418714662e-05,7,1.13049629437166,1.91873175961027
"243",NA,NA,2020-09-21,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-14,5.3669321375911e-06,5.53432027208659e-06,5.45850738863739e-06,9.22479150278981e-05,9.24153031623936e-05,9.23394902789444e-05,7,1.03118879281574,1.01706286733251
"244",NA,NA,2020-09-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-15,8.4725164644008e-06,9.34448625419599e-06,1.04612167966068e-05,9.16524267710553e-05,9.25243965608505e-05,9.36411271032613e-05,7,1.10291745002314,1.23472369048345
"245",NA,NA,2020-09-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-16,1.43369451203711e-05,1.28825941907949e-05,1.42848376719257e-05,9.37856315392324e-05,9.23312806096563e-05,9.3733524090787e-05,7,0.898559217646047,0.996365512456948
"246",NA,NA,2020-09-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-17,1.23921860030892e-05,1.27500585990295e-05,1.2912179051987e-05,9.24137472006862e-05,9.27716197966265e-05,9.29337402495839e-05,7,1.02887889157337,1.04196136571611
"247",NA,NA,2020-09-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-18,1.50530385937784e-05,1.35184716518024e-05,1.29070441645523e-05,9.40796067546307e-05,9.25450398126547e-05,9.19336123254046e-05,7,0.898056001622804,0.857437791323204
"248",NA,NA,2020-09-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-19,9.42982037096983e-06,9.86228519813763e-06,1.03385318854409e-05,9.26549576338361e-05,9.30874224610039e-05,9.35636691483072e-05,7,1.04586140670284,1.09636572900886
"249",NA,NA,2020-10-07,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-30,5.81166387371626e-06,6.2772630026309e-06,5.50578103130328e-06,9.63108032612684e-05,9.67764023901831e-05,9.60049204188554e-05,7,1.08011460040219,0.94736742367425
"250",NA,NA,2020-10-08,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-01,1.2354496872918e-05,1.10207524105896e-05,1.0907004633593e-05,9.86550671584502e-05,9.73213226961218e-05,9.72075749191252e-05,7,0.892043805907462,0.882836812035781
"251",NA,NA,2020-10-09,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-02,1.39449781664948e-05,1.57147959847904e-05,1.11076091303856e-05,9.88661262874567e-05,0.000100635944105752,9.60287572513475e-05,7,1.12691434846043,0.796531123804375
"252",NA,NA,2020-10-10,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-03,1.16308655734658e-05,1.45190159078528e-05,1.35623833969433e-05,9.58962228292973e-05,9.87843731636842e-05,9.78277406527747e-05,7,1.24831774695908,1.16606827851952
"253",NA,NA,2020-10-11,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-04,1.03117460171739e-05,1.41067417204666e-05,1.17473869647361e-05,9.41625228410259e-05,9.79575185443186e-05,9.55981637885881e-05,7,1.36802649104936,1.13922384678319
"254",NA,NA,2020-11-05,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-29,2.87191171969809e-06,4.97091577833394e-06,1.73425631694986e-05,7.45717129736075e-05,6.67288854755755e-05,5.43572380844109e-05,7,1.7308734611301,6.03868254394732
"255",NA,NA,2020-11-06,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-30,2.91713867591294e-06,2.26778819748044e-06,3.8158143514981e-06,7.47676964505365e-05,6.95827695771431e-05,6.80347434231254e-05,7,0.777401573742707,1.30806751938315
"256",NA,NA,2020-11-07,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-31,1.16082520953967e-06,4.68711573988053e-06,4.89671851397979e-06,7.28530886374055e-05,6.93267981070646e-05,6.91171953329654e-05,7,4.03774461595234,4.21830821189834
"257",NA,NA,2020-11-08,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-01,5.27647822514223e-08,4.18499316142465e-06,3.63403672119061e-06,7.32224421131727e-05,6.90902137339995e-05,6.96411701742335e-05,7,79.3141368703714,68.8723911315421
"258",NA,NA,2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-02,8.06547385848446e-07,3.7797174257364e-06,6.15974566482963e-06,7.38782329783015e-05,6.92919681667166e-05,6.69119399276234e-05,7,4.68629307100207,7.63717764499341
"259",NA,NA,2020-11-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-15,1.74877564033709e-06,8.90729215323094e-07,NA,7.31093747226314e-05,7.04698698669712e-05,NA,7,0.509344477803569,NA
"260",NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-16,2.62316346050797e-06,9.28448558372387e-09,NA,7.32299799392103e-05,7.0616100964286e-05,NA,7,0.00353942319016824,NA
"261",NA,NA,2020-11-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17,1.87691868295135e-06,8.85954978982722e-07,NA,7.3305358199565e-05,7.05424845376309e-05,NA,7,0.472026298757711,NA
"262",NA,NA,2020-11-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-18,1.70354868412398e-06,6.68200216799562e-07,NA,7.31395260267746e-05,7.07677771258511e-05,NA,7,0.392240164913849,NA
"263",NA,NA,2020-11-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-19,9.23383689403546e-06,5.91793993480664e-06,NA,7.3523955154611e-05,7.02080581953822e-05,NA,7,0.640897170127544,NA
"264",NA,NA,2020-11-27,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-20,1.88370272638266e-05,1.7683745339662e-05,NA,7.21671464681399e-05,7.10138645439753e-05,NA,7,0.938775800023433,NA
