"","X","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman.x","scaled_abs_err","time_value","err0","err1","err2","strawman.y","case_model","case_fb_model","lead","case_sae","fb_sae"
"203",NA,NA,2020-09-04,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-28,2.25948025119744e-05,1.53840552114456e-05,1.54866094457945e-05,6.37063004309616e-05,0.000101685158154382,0.00010178771238873,7,0.680866991569969,0.685405833380802
"204",NA,NA,2020-09-05,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-29,2.00430543652822e-05,1.80061532180902e-05,1.78008403783198e-05,6.96603794399136e-05,0.000107709587023286,0.000107504274183516,7,0.898373715399375,0.888130124975049
"205",NA,NA,2020-09-06,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-30,2.26992600384394e-05,2.42538797669976e-05,2.37819919372101e-05,7.36063157970905e-05,0.000120559455602527,0.00012008756777274,7,1.06848768311943,1.04769899533893
"206",NA,NA,2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-31,2.51337599411425e-05,3.75188334714377e-05,3.95180677177599e-05,7.47063175044375e-05,0.000137358910917018,0.00013935814516334,7,1.49276644478575,1.57231022379072
"207",NA,NA,2020-09-08,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-01,2.51209692236187e-05,1.9658846098977e-05,1.38553831274471e-05,7.71088406133133e-05,0.000121888655935909,0.000116085192964379,7,0.782567182180766,0.551546518930498
"208",NA,NA,2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-02,2.48736820180838e-05,1.86733344172488e-05,1.41069412383111e-05,8.06859779484478e-05,0.00012423299438378,0.000119666601204843,7,0.750726587389546,0.567143265241352
"209",NA,NA,2020-09-10,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-03,2.48139920029612e-05,1.96064990503214e-05,2.1327017882953e-05,8.40712545206704e-05,0.000128491745573953,0.000130212264406585,7,0.790138847791265,0.859475487878289
"210",NA,NA,2020-09-11,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-04,2.83101214604149e-05,2.26802297566184e-05,2.71881866923366e-05,8.6301102942936e-05,0.000137291454159969,0.000141799411095688,7,0.801135021208985,0.960369835585231
"211",NA,NA,2020-09-19,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-12,2.37736803107277e-05,1.17470813964657e-05,4.35360222725956e-06,0.000115530024279069,0.000151050785986262,0.000143657306817056,7,0.494121282145991,0.183126977832499
"212",NA,NA,2020-09-20,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,2.57477143824531e-05,1.81386963829221e-06,2.00699547296139e-06,0.000119817046436964,0.00014737863045771,0.000147571756292379,7,0.0704477924272903,0.0779484906174488
"213",NA,NA,2020-09-21,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-14,3.48589688343993e-05,6.8996786204828e-06,1.57294651461167e-06,0.000120055806497469,0.000148015096711386,0.000153341828817257,7,0.197931231220876,0.0451231510055303
"214",NA,NA,2020-09-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-15,2.67262042732939e-05,4.9338967734509e-08,6.32686090760973e-06,0.000124223448625115,0.000150998991866143,0.000157276513806018,7,0.00184608959918079,0.236728749167417
"215",NA,NA,2020-09-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-16,2.85339590171395e-05,1.30183893528953e-05,1.10762279014221e-05,0.000127011825046071,0.000142527394710315,0.000144469556161788,7,0.456241958750816,0.388177045280289
"216",NA,NA,2020-09-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-17,3.29702062128619e-05,1.95149124656874e-05,1.50565750641982e-05,0.000129584891055308,0.000143040184802483,0.000147498522203972,7,0.591895371830417,0.456672153246178
"217",NA,NA,2020-09-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-18,4.31025862807346e-05,3.03271899272687e-05,2.60176872535171e-05,0.000131183730746224,0.00014395912709969,0.000148268629773442,7,0.703604877204873,0.603622415695881
"218",NA,NA,2020-09-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-19,4.04868845464133e-05,2.51066331480542e-05,2.76783689279746e-05,0.000139303704589796,0.000154683955988155,0.000152112220208235,7,0.620117685747653,0.683637904918188
"219",NA,NA,2020-10-05,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-28,8.96416120038193e-06,4.41859813234644e-05,4.54085356787031e-05,0.000180788265103338,0.000216010085226421,0.000217232639581659,7,4.92918192073361,5.06556438061025
"220",NA,NA,2020-10-06,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-29,6.27384694714157e-06,3.78873391934947e-05,4.34283325270648e-05,0.000180302217837298,0.000211915710083651,0.000217456703417222,7,6.03893265371362,6.92212176882179
"221",NA,NA,2020-10-07,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-30,3.09535364160712e-06,3.38331511418216e-05,3.33049852867718e-05,0.000176130312137148,0.000213058816920577,0.000212530651065527,7,10.9303023367163,10.7596705071411
"222",NA,NA,2020-10-08,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-01,1.61589398094911e-05,3.48139494651059e-05,3.94756482533045e-05,0.000175646396657361,0.000226619285931958,0.000231280984720156,7,2.15446990183462,2.44296028815691
"223",NA,NA,2020-10-09,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-02,2.95572164193316e-05,5.98939573050791e-05,5.0935866521009e-05,0.000171114219080188,0.000260565392804599,0.000251607302020529,7,2.02637340591741,1.7232971399734
"224",NA,NA,2020-10-10,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-03,5.47975656731949e-05,5.3696845490851e-05,5.00176692058768e-05,0.000163335331037339,0.000271829742201385,0.000268150565916411,7,0.979912972979339,0.912771737054439
"225",NA,NA,2020-10-11,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-04,7.04960396516995e-05,3.39040757109379e-05,2.2640956707468e-07,0.000168792703848986,0.000273192819211623,0.00023951515306776,7,0.480935891979863,0.00321166363661426
"226",NA,NA,2020-10-20,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-13,0.000101458103212783,0.000129888950160763,0.000144108560831359,0.000254119580473588,0.000225688733525608,0.000211469122855013,7,1.28022253568404,1.42037507372995
"227",NA,NA,2020-10-21,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-14,0.000112055212684141,0.000150050415500913,0.000167390801674615,0.000259457573254984,0.000221462370438212,0.00020412198426451,7,1.33907572799734,1.49382431807481
"228",NA,NA,2020-10-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-15,0.000112566841385239,0.000178208694233469,0.000186029746128183,0.000267654291403724,0.000202012438555494,0.000194191386660779,7,1.58313666831588,1.65261584884959
"229",NA,NA,2020-10-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-16,0.000109388348079707,0.000276389922579628,0.000258986712056766,0.00029428456529556,0.000127282990795639,0.000144686201318501,7,2.52668522225267,2.36758957058253
"230",NA,NA,2020-10-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-17,0.000135394008598955,0.000365343098440982,0.000344208772093499,0.000304404154645903,7.44550648038761e-05,9.55893911513585e-05,7,2.6983697596483,2.54227477017145
"231",NA,NA,2020-10-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-18,0.00015130566120291,0.000420082163312427,0.000294650595846173,0.000316195064419824,4.74185623103064e-05,0.000172850129776561,7,2.77638100235439,1.94738645932771
"232",NA,NA,2020-10-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-19,0.000169291541832552,0.000460984702810242,0.0003236966556535,0.000345477280412316,5.37841194346263e-05,0.000191072166591368,7,2.72302264968564,1.91206632150395
"233",NA,NA,2020-11-03,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-27,9.83904627924809e-05,0.00027172631268651,0.00022006933286141,0.000543607626696415,0.000913724402175406,0.000862067422350306,7,2.76171394029946,2.23669374668525
"234",NA,NA,2020-11-04,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-28,7.69958559418223e-05,0.000317577398169233,0.000269621004178193,0.000571212126906574,0.000965785381017629,0.000917828987026589,7,4.12460377619795,3.50175994383278
"235",NA,NA,2020-11-05,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-29,6.49725814661636e-05,0.000380763559988967,0.000331411755526226,0.000592020492537238,0.00103775663399237,0.000988404829529628,7,5.86037296651452,5.10079402799808
"236",NA,NA,2020-11-06,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-30,7.43396502686656e-05,0.000422456137797001,0.000411433006916956,0.000604843186858347,0.00110163897492401,0.00109061584404397,7,5.6827834980422,5.53450285856909
"237",NA,NA,2020-11-07,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-31,8.30543924772577e-05,0.000465607802926167,0.000413154590476667,0.000620155807524781,0.00116881800292821,0.00111636479047871,7,5.60605874100713,4.97450620194228
"238",NA,NA,2020-11-19,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-12,0.000261393235174111,4.09603216725643e-05,NA,0.000686897771582221,0.000384544214735545,NA,7,0.156700006583113,NA
"239",NA,NA,2020-11-20,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-13,0.000233995518230646,8.20622108587668e-05,NA,0.000633871720286555,0.000317813991197143,NA,7,0.350699925704899,NA
"240",NA,NA,2020-11-21,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-14,0.00015772020604285,0.00026170317373176,NA,0.000555652219034613,0.000136228839260003,NA,7,1.65928754658525,NA
"241",NA,NA,2020-11-22,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-15,7.12911959246468e-05,0.000209452706642033,NA,0.00043892199909424,0.000158178096527561,NA,7,2.93798839990593,NA
"242",NA,NA,2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-16,7.7004383086844e-05,0.000175878910888912,NA,0.00041463882186867,0.000161755527892914,NA,7,2.28401168658879,NA
"243",NA,NA,2020-11-24,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-17,6.46506817417324e-05,0.000338477686575237,NA,0.000391724251418516,-1.14041168984537e-05,NA,7,5.23548518679808,NA
"244",NA,NA,2020-11-25,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-18,0.000191937507214633,0.000240695625277114,NA,0.000441484406172214,8.85127368046645e-06,NA,7,1.25403121448252,NA
"245",NA,NA,2020-11-26,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-19,0.000236464126713409,0.000226591623578787,NA,0.00042550453640811,-3.75512138840862e-05,NA,7,0.958249467807916,NA
"246",NA,NA,2020-11-27,NA,NA,NA,NA,NA,NA,NA,NA,2020-11-20,0.000255923071644937,0.000112836608624018,NA,0.000399876202055909,3.1116521786954e-05,NA,7,0.440900493647426,NA
