"","X","country_agg","GID_0","gender","age_bucket","date","rolling_total_responses","weight_sums","smoothed_pct_cli","smoothed_pct_ili","smoothed_pct_fever","smoothed_pct_cough","smoothed_pct_difficulty_breathing","smoothed_pct_fatigue","smoothed_pct_stuffy_runny_nose","smoothed_pct_aches_muscle_pain","smoothed_pct_sore_throat","smoothed_pct_chest_pain","smoothed_pct_nausea","smoothed_pct_anosmia_ageusia","smoothed_pct_eye_pain","smoothed_pct_headache","smoothed_pct_cmnty_sick","smoothed_pct_ever_tested","smoothed_pct_tested_recently","smoothed_pct_worked_outside_home","smoothed_pct_grocery_outside_home","smoothed_pct_ate_outside_home","smoothed_pct_spent_time_with_non_hh","smoothed_pct_attended_public_event","smoothed_pct_used_public_transit","smoothed_pct_direct_contact_with_non_hh","smoothed_pct_wear_mask_all_time","smoothed_pct_wear_mask_most_time","smoothed_pct_wear_mask_half_time","smoothed_pct_wear_mask_some_time","smoothed_pct_wear_mask_none_time","smoothed_pct_no_public","smoothed_pct_feel_nervous_all_time","smoothed_pct_feel_nervous_most_time","smoothed_pct_feel_nervous_some_time","smoothed_pct_feel_nervous_little_time","smoothed_pct_feel_nervous_none_time","smoothed_pct_feel_depressed_all_time","smoothed_pct_feel_depressed_most_time","smoothed_pct_feel_depressed_some_time","smoothed_pct_feel_depressed_little_time","smoothed_pct_feel_depressed_none_time","smoothed_pct_worried_ill_covid19_very","smoothed_pct_worried_ill_covid19_somewhat","smoothed_pct_worried_ill_covid19_notTooWorried","smoothed_pct_worried_ill_covid19_notWorried","smoothed_pct_enough_toEat_very_worried","smoothed_pct_enough_toEat_somewhat_worried","smoothed_pct_enough_toEat_notToo_worried","smoothed_pct_enough_toEat_not_worried","smoothed_pct_cli_weighted","smoothed_pct_ili_weighted","smoothed_pct_fever_weighted","smoothed_pct_cough_weighted","smoothed_pct_difficulty_breathing_weighted","smoothed_pct_fatigue_weighted","smoothed_pct_stuffy_runny_nose_weighted","smoothed_pct_aches_muscle_pain_weighted","smoothed_pct_sore_throat_weighted","smoothed_pct_chest_pain_weighted","smoothed_pct_nausea_weighted","smoothed_pct_anosmia_ageusia_weighted","smoothed_pct_eye_pain_weighted","smoothed_pct_headache_weighted","smoothed_pct_cmnty_sick_weighted","smoothed_pct_ever_tested_weighted","smoothed_pct_tested_recently_weighted","smoothed_pct_worked_outside_home_weighted","smoothed_pct_grocery_outside_home_weighted","smoothed_pct_ate_outside_home_weighted","smoothed_pct_spent_time_with_non_hh_weighted","smoothed_pct_attended_public_event_weighted","smoothed_pct_used_public_transit_weighted","smoothed_pct_direct_contact_with_non_hh_weighted","smoothed_pct_wear_mask_all_time_weighted","smoothed_pct_wear_mask_most_time_weighted","smoothed_pct_wear_mask_half_time_weighted","smoothed_pct_wear_mask_some_time_weighted","smoothed_pct_wear_mask_none_time_weighted","smoothed_pct_no_public_weighted","smoothed_pct_feel_nervous_all_time_weighted","smoothed_pct_feel_nervous_most_time_weighted","smoothed_pct_feel_nervous_some_time_weighted","smoothed_pct_feel_nervous_little_time_weighted","smoothed_pct_feel_nervous_none_time_weighted","smoothed_pct_feel_depressed_all_time_weighted","smoothed_pct_feel_depressed_most_time_weighted","smoothed_pct_feel_depressed_some_time_weighted","smoothed_pct_feel_depressed_little_time_weighted","smoothed_pct_feel_depressed_none_time_weighted","smoothed_pct_worried_ill_covid19_very_weighted","smoothed_pct_worried_ill_covid19_somewhat_weighted","smoothed_pct_worried_ill_covid19_notTooWorried_weighted","smoothed_pct_worried_ill_covid19_notWorried_weighted","smoothed_pct_enough_toEat_very_worried_weighted","smoothed_pct_enough_toEat_somewhat_worried_weighted","smoothed_pct_enough_toEat_notToo_worried_weighted","smoothed_pct_enough_toEat_not_worried_weighted","smoothed_pct_chills","smoothed_pct_chills_weighted","smoothedpct_wear_mask_all_time_weighted","smoothed_pct_finances_very_worried","smoothed_pct_finances_somewhat_worried","smoothed_pct_finances_notToo_worried","smoothed_pct_finances_not_worried","smoothed_pct_finances_very_worried_weighted","smoothed_pct_finances_somewhat_worried_weighted","smoothed_pct_finances_notToo_worried_weighted","smoothed_pct_finances_not_worried_weighted"
"2309",1015,"Spain","ESP","other","18-34","2020-10-07",70,97609.76,2.86,2.86,2.86,18.57,8.57,12.86,38.57,7.14,12.86,5.71,5.71,4.29,14.29,38.57,14.29,28.57,18.81,28.89,64.29,50.79,60.48,4.29,21.59,50,90,7.14,0,0,1.43,1.43,1.43,10,14.29,15.71,58.57,2.86,11.43,15.71,20,50,35.71,51.43,10,1.43,11.43,18.57,27.14,41.43,3.38,3.38,3.38,18.14,9.78,19.19,36.94,5.08,12.46,7.04,6.8,5.14,14.56,36.28,13.31,28.84,6.21,31.82,68.86,52.68,59.97,1.58,26.04,50.8,86.72,9.85,0,0,2.31,1.12,1.05,12.48,15,13.37,58.1,2.81,13.18,14.09,15.9,54.02,36.81,44.84,14.25,0.73,10.56,21.35,23.46,41.25,11.43,10.04,NA,28.79,28.9,20.66,21.65,35.7,23.48,16.28,21.17
"2310",1016,"Spain","ESP","other","35-54","2020-10-07",91,86235.36,1.1,1.1,1.1,18.68,4.4,12.09,27.47,9.89,12.09,3.3,7.69,1.1,6.59,21.98,8.79,32.97,26.46,33.41,71.43,40.66,45.05,0,13.19,32.97,90.11,6.59,2.2,0,0,1.1,2.2,3.3,16.48,25.27,52.75,1.1,1.1,16.48,23.08,58.24,39.56,32.97,19.78,5.49,9.89,15.38,26.37,48.35,0.64,0.64,0.64,17.54,4.39,10.39,26.1,7.2,9.82,3.4,7.32,0.46,7.41,16.69,9.33,32.08,8.4,35,76.37,47.02,44.4,0,12.68,32.66,88.12,9.48,1.66,0,0,0.74,1.21,3.73,13.61,27.97,53.49,0.74,1.82,14.97,24.74,57.73,37.21,35.78,18.28,6.73,8.29,15.18,31.58,44.95,6.59,5.62,NA,23.08,37.36,17.58,21.98,25.23,38.55,15.16,21.06
"2311",1017,"Spain","ESP","other","overall","2020-10-07",209,255966.35,1.91,1.44,1.91,16.75,5.26,11.52,30.14,7.66,11.09,3.35,5.33,1.93,7.68,25.03,9.09,33.49,29.41,28.97,69.38,43.47,50.23,1.93,15.95,37.32,91.87,5.26,0.96,0,0.48,1.44,2.39,5.26,14.83,18.66,58.85,1.91,5.26,16.27,19.14,57.42,36.36,38.28,15.79,8.13,9.57,14.83,27.27,47.85,1.5,1.3,1.5,17.44,5.32,12.77,28.32,5.22,8.38,3.27,4.68,1.83,7.47,19.35,8.06,33.09,9.31,29.62,73.62,45.48,49.03,1.57,16.17,36.75,90.7,6.74,0.64,0,0.79,1.13,1.34,6.58,14.64,16.66,60.79,1.54,5.83,14.24,17.91,60.48,33.66,36.9,15.21,12.25,7.48,13.93,26.86,50.56,7.18,5.51,NA,23.07,30.75,21.19,24.99,23.13,27.88,18.49,29.32
"2312",1018,"Spain","ESP","overall","18-34","2020-10-07",4830,7455640.53,1.08,0.93,1.47,16.33,5,14.18,30.49,8.73,13.83,3.92,6.13,2.59,10.51,29.56,13.24,34.34,24.86,30.87,66.87,49.01,62.1,8.7,18.44,56.94,91.74,6.63,0.43,0.23,0.06,0.89,1.09,4.78,17.1,24.77,52.26,1.64,5.74,18.6,24.48,49.55,33.62,45.4,14.6,5.16,7.76,13.4,27.37,51.43,1.21,1.07,1.66,16.95,5.6,14.41,29.95,8.24,13.77,4.45,6.08,3.1,10.34,28.37,13.81,32.73,8.39,30.9,67.39,50.16,62.81,10.03,19.73,58.05,90.52,7.83,0.5,0.26,0.06,0.83,1.04,4.81,16.72,24.43,51.96,1.63,5.97,18.76,24.19,49.44,32.93,43.77,15.35,6.4,8.48,14.15,27.2,50.08,6.12,5.98,NA,24.49,29.67,24.63,21.21,25.86,29.5,24.4,20.12
"2313",1019,"Spain","ESP","overall","35-54","2020-10-07",9097,12911945.23,0.72,0.64,1.05,13.54,3.69,12.41,21.4,10.12,10.7,3.86,4,1.65,6.92,23.59,9.86,33.83,23.1,33.24,73.5,48.11,54.35,6.12,12.33,45.12,94.05,4.09,0.35,0.23,0.11,1.17,0.72,2.75,15.06,19.85,61.62,0.96,3.28,14.52,19.89,61.35,34.52,45.91,13.21,5.36,5.52,11.12,26.56,56.7,0.77,0.68,1.05,13.35,3.77,12.04,20.57,9.58,9.9,3.78,3.75,1.65,6.67,22.39,9.91,32.59,7.52,33.84,73.75,48.65,54.06,6.19,12.84,45.01,93.65,4.38,0.33,0.24,0.2,1.2,0.72,2.54,14.39,19.71,61.98,0.92,3,14.03,19.58,62.39,33.82,46.1,13.18,5.76,5.56,11.43,26.98,55.9,4.47,4.27,NA,18.25,28.47,25.43,27.85,18.26,29.09,25.13,27.51
"2314",1020,"Spain","ESP","overall","55+","2020-10-07",5232,12318316.97,0.44,0.36,0.61,9.11,3.21,9.33,15.44,9.18,5.74,2.74,1.71,1.31,4.32,12.33,6.16,27.08,24.16,18.87,77.52,50.47,45.84,5.93,13.87,39.17,92.76,3.94,0.46,0.44,0.19,2.2,0.44,1.37,9.21,17,71.97,0.57,1.86,10.59,17.38,69.6,29.59,46.22,15.75,7.26,2.29,7.63,22.23,67.56,0.35,0.36,0.62,8.6,2.95,9.12,14.94,8.59,5.13,2.65,1.59,1.24,3.81,11.19,5.77,24.54,6.11,14.36,77.41,49.7,45.51,6.08,14.65,39.06,92.53,3.84,0.29,0.52,0.26,2.57,0.32,1,8.88,16.84,72.03,0.43,1.49,10.8,16.67,70.35,28.12,46.65,15.25,8.48,1.98,6.95,21.02,69.62,2.65,2.74,NA,9.12,21.11,24.52,45.25,7.47,19.54,23.49,49.45
"2315",1021,"Spain","ESP","overall","overall","2020-10-07",21885,38208319.6,0.78,0.68,1.08,13.51,4.17,12.64,22.29,9.71,10.33,3.73,4.05,1.94,7.39,22.45,9.96,32.52,24.07,28.85,72.88,48.83,53.65,6.82,14.43,46.01,86.17,4.3,0.41,0.27,0.11,1.33,0.74,2.89,14.08,20.2,62.09,1.02,3.55,14.45,20.4,60.59,30.08,41.7,12.97,5.4,4.77,9.92,23.29,53.05,0.74,0.68,1.06,13.02,4.24,12.38,20.97,9.17,9.19,3.76,3.7,2.07,6.86,20.03,9.19,28.59,6.94,24.35,68.82,46,48.93,6.65,14.25,41.93,84.28,4.48,0.37,0.31,0.16,1.64,0.61,2.25,11.74,17.69,57.42,0.8,2.93,12.51,17.69,56.42,28.3,40.91,12.93,6.37,4.43,9.44,22.28,53.35,4.57,4.37,NA,17.38,26.95,24.83,30.85,14.36,23.11,21.69,30.53
"2316",2226,"Spain","ESP","female","18-34","2020-10-08",3010,3688782.26,0.93,0.7,1.16,16.54,5.06,15.07,31.02,10.22,15.97,3.53,7.18,2.3,11.34,33.34,12.69,35.62,22.19,28.21,67.33,47.74,60.96,7.8,18.85,56.28,93.06,5.45,0.3,0.17,0.07,0.96,1.2,5.62,19.33,25.02,48.83,1.86,6.18,19.87,25.66,46.43,38.24,43.69,12.86,4.39,8.11,13.69,28.67,49.53,1.06,0.78,1.32,16.91,5.63,15.98,30.92,10.53,16.84,3.74,7.8,2.3,11.95,34.31,13.31,35.29,8.15,27.09,67.53,48.47,61.08,8.65,20.38,57.04,92.48,5.99,0.35,0.15,0.04,1,1.28,5.84,19.49,24.97,47.52,1.93,6.18,20.48,26.66,44.72,39.39,42.2,12.46,5.19,9.12,14.23,28.32,48.33,6.82,7.13,NA,26.06,30.74,23.93,19.28,27.24,30.57,23.83,18.32
"2317",2227,"Spain","ESP","female","35-54","2020-10-08",5194,6499759.69,0.83,0.81,1.22,13.99,3.9,13.89,22.15,12.84,12.66,4.19,4.9,1.8,8.08,28.27,10.02,35.18,22.56,28.46,74.68,44.33,52.34,5.12,13.2,42.17,95.28,2.91,0.31,0.25,0.08,1.17,0.68,3.62,17.14,22.22,56.34,1.18,4.16,16.84,21.65,56.17,37.83,44.05,12.38,4.68,5.91,12.69,27.49,53.83,0.91,0.86,1.22,13.73,4.06,14.03,21.31,13.15,12.06,4.07,4.8,1.69,8.16,27.84,9.9,34.3,7.48,28.13,75.25,43.99,51.34,5.09,14.06,41.15,95.02,3.09,0.25,0.27,0.1,1.28,0.73,3.71,17.34,21.98,55.52,1.33,4.15,17.04,21.48,55.95,37.4,44.14,12.43,4.76,6.3,12.99,28.03,52.56,5.85,5.81,NA,19.26,29.26,25.81,25.67,19.64,29.71,25.48,25.12
"2318",2228,"Spain","ESP","female","55+","2020-10-08",2352,5485822.58,0.56,0.43,0.81,9.46,2.52,10.66,15.05,11.43,7.76,2.56,2.48,1.07,5.21,16.06,6.47,29.06,20.95,16.19,77.69,43.43,45.68,5.9,15.81,37.36,93.54,2.93,0.26,0.34,0.17,2.76,0.56,1.97,12.23,20.05,65.18,0.72,3.11,13.67,20.91,61.59,30.78,46.64,14.97,5.91,2.47,7.7,23.55,65.9,0.46,0.51,0.9,8.73,2.12,9.28,13.12,9.85,6.99,2.3,2.2,0.63,4.53,13.15,5.88,24.42,5.24,11.44,77.86,43.5,45.69,5.93,16.28,37.78,93.44,2.83,0.13,0.42,0.26,2.91,0.37,1.25,10.31,19.6,67.05,0.5,2.58,13.24,19.56,63.93,28.81,46.54,15.21,7.19,1.82,6.8,22.4,68.22,3.45,3.16,NA,10.55,21.83,26.04,41.57,7.98,20.15,24.28,47.54
"2319",2229,"Spain","ESP","female","overall","2020-10-08",10558,15674364.53,0.8,0.69,1.11,13.72,3.92,13.5,23.1,11.77,12.51,3.64,5.01,1.78,8.37,27,10,33.95,22.14,25.68,73.26,45.11,53.33,6.07,15.4,45.12,94.26,3.64,0.29,0.25,0.09,1.47,0.8,3.83,16.68,22.53,56.16,1.27,4.5,17,22.63,54.6,36.37,44.53,13.09,4.87,5.77,11.86,26.96,55.29,0.78,0.71,1.12,12.6,3.71,12.71,20.44,11.33,11.27,3.35,4.51,1.44,7.65,23.84,9.2,30.85,6.82,21.75,74.5,44.79,51.47,6.22,16.34,43.51,93.87,3.65,0.22,0.3,0.14,1.82,0.72,3.29,15.24,21.76,57.99,1.16,4.03,16.41,21.91,56.39,34.68,44.57,13.46,5.77,5.28,11,26.02,57.38,5.59,5.13,NA,19.25,28.02,25.33,27.39,17.04,26.4,24.63,31.88
"2320",2230,"Spain","ESP","male","18-34","2020-10-08",1582,3347481.48,0.88,0.95,1.52,16.81,4.42,12.64,27.18,6.01,9.86,4.17,3.67,3.03,9.04,21.37,14.87,32.89,27.79,35.29,66.86,51.87,64.19,11.83,17.43,58.98,89.63,8.22,0.7,0.44,0,0.95,0.89,2.55,14.67,23.72,58.16,1.2,5.06,15.49,23.54,54.71,24.53,47.91,19.09,7.02,6.38,11.57,24.84,57.14,0.71,0.74,1.38,18.56,4.73,12.34,28.58,5.41,10.49,4.47,3.85,3.24,9.59,21.78,15.44,31.04,8.31,34.45,67.73,51.62,64.97,13.34,19.22,60.21,88.81,9.28,0.61,0.46,0,0.82,0.99,2.94,14.21,24.02,56.8,1.4,5.02,16.61,22.89,54.01,25.96,45.24,19.03,7.97,7.31,12.93,25.15,54.58,4.24,4.37,NA,21.5,27.01,25.74,25.74,24.14,27.49,25.21,23.11
"2321",2231,"Spain","ESP","male","35-54","2020-10-08",3695,6747023,0.6,0.46,0.84,12.74,3.47,10.73,19.35,6.72,8.3,3.88,2.47,1.49,5.15,17.14,9.88,33.41,23.47,39.49,72,54.32,56.13,7.6,11.29,48.85,92.29,5.93,0.38,0.24,0.22,0.95,0.73,1.85,11.99,17.4,68.02,0.73,2.44,11.05,17.69,68.09,28.34,49.47,14.94,6.58,4.44,9.26,25.98,60.11,0.66,0.53,0.86,13.03,3.51,10.65,18.98,6.5,7.96,3.87,2.59,1.59,5.02,17.29,10.22,32.43,7.56,39.44,72.28,54.51,55.98,7.52,11.72,48.78,92.29,5.74,0.4,0.25,0.37,0.93,0.75,1.81,11.54,18.03,67.35,0.67,2.27,10.89,17.9,68.21,29.01,48.57,14.79,6.89,4.79,9.87,26.85,58.25,2.69,2.87,NA,17.1,26.36,25.66,30.88,17.28,27.32,25.86,29.54
"2322",2232,"Spain","ESP","male","55+","2020-10-08",2726,5660860.38,0.33,0.26,0.52,8.84,3.39,8.15,15.34,7.27,4.2,2.66,1.11,1.33,3.65,8.58,6.17,25.43,25.16,20.47,77.57,57.03,44.96,5.78,11.69,41.67,91.67,5.03,0.81,0.7,0.22,1.54,0.3,0.67,6.69,15.53,76.81,0.33,1.1,7.68,15.72,75.17,28.43,46.04,16.18,8.66,2.31,7.04,21.17,69.37,0.3,0.24,0.47,8.43,3.29,8.33,15.69,7.06,3.73,2.65,0.97,1.62,3.18,8.12,5.94,23.89,6.38,16.45,77.68,56.34,43.32,5.92,12.42,41.53,91.7,4.74,0.64,0.71,0.28,1.92,0.27,0.56,7.19,15.02,75.94,0.27,1.01,8.14,15.84,74.52,28.37,45.87,15.48,9.45,2.39,6.58,20.36,70.52,1.84,1.8,NA,8.33,20.03,22.78,48.86,7.28,19.66,22.04,51.02
"2323",2233,"Spain","ESP","male","overall","2020-10-08",8003,15755364.85,0.56,0.49,0.86,12.22,3.63,10.23,19.54,6.77,7.22,3.52,2.24,1.74,5.41,15.07,9.6,30.6,24.97,32.25,72.88,54.76,53.94,7.82,12.64,48.41,91.55,6.07,0.59,0.44,0.17,1.15,0.62,1.58,10.72,18.01,69.07,0.69,2.5,10.78,18.17,67.86,27.61,47.99,16.18,7.37,4.1,8.96,24.12,62.68,0.53,0.47,0.83,12.52,3.68,10.13,19.85,6.46,6.97,3.53,2.26,1.96,5.33,14.84,9.76,28.96,7.28,29.79,73.23,54.52,53.22,8.19,13.6,48.56,91.33,6.12,0.53,0.47,0.25,1.29,0.62,1.59,10.49,18.24,68.25,0.69,2.43,11.11,18.21,67.45,28.06,46.83,16.03,8.07,4.45,9.3,24.09,62.01,2.71,2.78,NA,14.98,24.33,24.69,35.99,15.07,24.48,24.33,36.11
"2324",2234,"Spain","ESP","other","18-34","2020-10-08",71,151854.61,1.41,1.41,1.41,16.9,7.04,14.08,38.03,5.63,14.08,4.23,7.04,2.82,12.68,32.39,9.86,28.7,19.01,28.48,66.2,48.67,58.22,4.23,18.47,50.7,91.55,5.63,0,0,1.41,1.41,1.41,11.27,15.49,16.9,54.93,4.23,12.68,19.72,16.9,46.48,39.44,50.7,7.04,1.41,9.86,21.13,26.76,40.85,1.57,1.57,1.57,15.36,7.26,18.34,35.78,2.23,12.93,4.55,7.91,3.31,12.59,31.7,9.97,31.87,5.66,30.5,73.55,47.65,58.9,2.41,26.63,51.32,88.67,7.95,0,0,2.28,1.11,1.03,12.7,11.89,18.94,55.43,3.37,13.06,17.45,13.03,53.09,38.14,48.72,9.09,0.72,8.82,23.42,22.94,41.49,11.27,9.04,NA,29.79,24.27,23.19,22.75,35.08,25.04,18.26,18.29
"2325",2235,"Spain","ESP","other","35-54","2020-10-08",79,76336.41,1.27,1.27,1.27,26.58,5.06,15.19,30.38,12.66,16.46,5.06,11.39,1.27,8.86,22.78,7.59,31.65,33.22,29.62,69.62,36.71,44.3,0,13.92,32.91,91.14,5.06,2.53,0,0,1.27,2.53,3.8,16.46,24.05,53.16,1.27,1.27,17.72,22.78,56.96,36.71,34.18,20.25,6.33,7.59,16.46,25.32,50.63,0.74,0.74,0.74,24.88,5.05,14.88,26.17,10.69,12.73,6.27,11.34,0.53,10.92,16.2,8.5,31.25,9.06,29.74,74.03,42.55,41.91,0,15.3,32.98,89.24,7.99,1.92,0,0,0.85,1.4,4.3,12.7,25.28,56.32,0.85,2.1,16.49,20.66,59.9,32.67,36.38,20.9,7.75,4.95,16.97,28.27,49.82,10.13,9.38,NA,22.78,34.18,20.25,22.78,24.47,32.96,19.89,22.68
"2326",2236,"Spain","ESP","other","overall","2020-10-08",199,303433.16,1.51,1.01,1.51,19.1,4.52,13.11,31.66,8.54,13.15,3.52,7.1,1.52,8.06,23.77,7.04,32.8,31.9,27.91,69.85,41.13,49.24,2.53,15.75,37.69,92.46,4.02,1.01,0,1.01,1.51,2.51,5.53,15.58,19.1,57.29,2.51,6.03,18.09,18.59,54.77,36.18,40.2,15.08,7.04,8.04,16.58,27.14,47.74,1.1,0.89,1.1,19.63,4.23,14.76,29.44,6.03,9.97,3.84,6.56,1.44,8.35,18.56,6.8,34.48,9.53,28.15,75.58,42.44,48.47,2.43,17.96,37.32,91.36,5.55,0.67,0,1.24,1.18,1.4,6.48,14.28,18.71,59.14,1.85,6.37,16.21,16.64,58.92,32.58,40.91,14.98,9.45,5.93,15.78,25.64,51.41,8.54,6.82,NA,23.72,26.77,24.77,24.74,23.37,25.23,22.81,27.35
"2327",2237,"Spain","ESP","overall","18-34","2020-10-08",4724,7259183.93,0.91,0.78,1.27,16.6,4.85,14.18,29.9,8.76,13.9,3.77,5.99,2.56,10.66,29.35,13.45,34.75,24.21,30.67,67.25,49.2,62.03,9.09,18.29,57.17,91.89,6.35,0.44,0.25,0.06,0.97,1.11,4.67,17.7,24.42,52.09,1.67,5.91,18.45,24.71,49.26,33.51,45.39,14.75,5.25,7.54,13.12,27.27,52.03,0.89,0.77,1.33,17.67,5.18,14.2,29.91,7.98,13.7,4.12,5.89,2.75,10.86,28.23,14.33,33.33,8.32,30.7,67.75,49.91,62.88,10.78,19.84,58.45,90.67,7.54,0.48,0.29,0.06,0.94,1.12,4.58,16.83,24.37,52.12,1.69,5.8,18.55,24.54,49.36,32.8,44,15.39,6.42,8.22,13.74,26.74,51.21,6,5.8,NA,24.51,29.46,24.53,21.5,25.82,29.07,24.42,20.56
"2328",2238,"Spain","ESP","overall","35-54","2020-10-08",9094,13521070.97,0.73,0.66,1.05,13.56,3.71,12.64,21.13,10.29,10.9,4.06,3.95,1.68,6.85,23.61,9.96,34.44,23,33.06,73.56,48.42,53.98,6.07,12.39,44.92,93.95,4.22,0.35,0.25,0.13,1.09,0.71,2.88,14.98,20.26,61.17,0.99,3.41,14.47,20.04,61.09,33.89,46.13,13.48,5.53,5.3,11.28,26.81,56.48,0.77,0.68,1.02,13.44,3.79,12.43,20.3,9.82,10.02,3.99,3.75,1.65,6.61,22.56,10.05,33.37,7.53,33.74,73.79,49.2,53.67,6.19,12.87,44.8,93.52,4.53,0.33,0.27,0.23,1.12,0.73,2.76,14.38,20.09,61.33,1,3.2,14.01,19.78,61.96,33.18,46.14,13.7,5.9,5.56,11.45,27.37,55.45,4.56,4.36,NA,18.37,28.21,25.61,27.82,18.57,28.58,25.52,27.3
"2329",2239,"Spain","ESP","overall","55+","2020-10-08",5184,11364657.69,0.45,0.33,0.66,9.14,2.95,9.3,15.38,9.17,5.81,2.6,1.71,1.2,4.34,12.08,6.22,27.27,23,18.54,77.64,50.53,45.29,5.8,13.67,39.5,92.53,4.03,0.54,0.52,0.21,2.14,0.45,1.26,9.27,17.6,71.42,0.52,2.03,10.57,18.06,68.82,29.55,46.06,15.64,7.58,2.37,7.39,22.36,67.65,0.38,0.37,0.68,8.67,2.68,8.83,14.65,8.42,5.33,2.49,1.55,1.14,3.81,10.65,5.82,24.35,5.8,13.93,77.82,49.61,44.51,5.86,14.43,39.46,92.55,3.75,0.38,0.55,0.28,2.48,0.33,0.93,8.81,17.29,71.41,0.39,1.77,10.8,17.65,69.2,28.53,45.81,15.48,8.64,2.08,6.68,21.41,69.39,2.6,2.49,NA,9.34,20.94,24.43,45.29,7.62,19.91,23.22,49.22
"2330",2240,"Spain","ESP","overall","overall","2020-10-08",21762,37952229.29,0.76,0.66,1.07,13.55,4.05,12.73,22.03,9.79,10.44,3.77,4.02,1.96,7.35,22.33,10.1,32.92,23.79,28.68,73.12,49.11,53.36,6.87,14.39,46.06,86.12,4.29,0.43,0.3,0.13,1.32,0.74,2.89,14.2,20.49,61.68,1.02,3.68,14.39,20.74,60.17,29.8,41.71,13.02,5.57,4.67,9.93,23.34,52.99,0.7,0.64,1.05,13.1,4.03,12.41,20.86,9.22,9.3,3.74,3.7,2.04,6.92,19.95,9.39,28.97,6.92,24.25,69.06,46.17,48.54,6.72,14.24,42.1,84.35,4.42,0.38,0.34,0.18,1.6,0.61,2.27,11.79,17.99,56.93,0.82,3.03,12.51,18.19,55.81,28.23,40.67,13.14,6.48,4.45,9.39,22.41,53.19,4.56,4.25,NA,17.53,26.76,24.85,30.86,14.61,23.02,21.72,30.29
"2331",3447,"Spain","ESP","female","18-34","2020-10-09",2955,3577063.74,0.95,0.78,1.19,16.71,5.02,15.25,31.19,10.41,15.43,3.42,7.08,2.24,11.11,33.46,12.8,35.37,21.99,28.98,67.94,47.63,61.24,7.94,18.8,56.5,93.33,5.18,0.34,0.14,0.07,0.95,1.06,5.59,19.44,25.23,48.69,1.66,6.06,19.43,25.93,46.92,38,44.09,12.86,4.13,7.72,13.37,28.73,50.19,1.07,0.91,1.4,17.13,5.51,16.06,31.56,10.59,16.34,3.59,7.78,2.34,11.9,34.43,13.45,35.18,8.24,27.59,67.89,47.97,61.2,8.71,20.16,57.2,92.82,5.61,0.46,0.1,0.06,0.94,1.1,5.89,19.86,25.54,46.79,1.78,6.06,20.38,26.73,45.02,39.5,42.32,12.4,4.97,8.74,14.19,28.57,48.5,6.85,7.03,NA,25.37,31.1,24.19,19.34,26.63,30.97,24.18,18.12
"2332",3448,"Spain","ESP","female","35-54","2020-10-09",5087,6500295.27,0.77,0.77,1.12,14.38,3.94,14.1,22.2,13.05,12.48,4.12,4.85,1.77,8.03,27.84,10.4,34.96,22.18,28.33,74.6,44.66,52.46,4.96,13.3,42.66,95.3,2.87,0.29,0.24,0.08,1.22,0.71,3.82,17.3,22.56,55.61,1.12,4.43,16.88,21.95,55.63,37.33,44.94,12.29,4.4,5.96,12.6,27.84,53.55,0.85,0.81,1.1,14.29,4.12,14.27,21.3,13.22,11.8,3.98,4.63,1.68,7.9,27.26,10.17,34.23,7.47,27.76,75.34,44.41,51.6,4.94,14.07,41.72,95.14,2.91,0.29,0.24,0.1,1.33,0.76,4.03,17.5,21.99,55.06,1.37,4.47,16.97,21.68,55.46,37,44.92,12.33,4.51,6.35,12.98,28.3,52.27,5.78,5.68,NA,19.48,29.41,25.4,25.71,19.78,29.62,25.28,25.32
"2333",3449,"Spain","ESP","female","55+","2020-10-09",2305,6032685.94,0.44,0.26,0.61,9.35,2.53,10.75,14.9,11.93,7.87,2.13,2.31,1.09,5.23,16.3,6.82,29.2,20.31,16.41,77.54,43.58,45.92,5.97,15.25,36.88,93.8,2.86,0.22,0.39,0.13,2.6,0.57,1.88,12.5,19.91,65.14,0.87,2.95,13.77,20.88,61.53,30.54,45.86,15.75,6.29,2.73,7.42,22.47,67.07,0.37,0.29,0.6,8.71,2.37,9.44,13.41,10.5,7.13,1.92,1.97,0.63,4.37,13.35,6.14,24.23,4.68,11.53,77.19,43.76,46.01,6.04,15.86,37.21,93.33,2.87,0.12,0.55,0.24,2.89,0.38,1.04,10.53,18.74,67.68,0.57,2.61,12.94,19.6,64.23,28.09,46.43,15.89,7.46,2.13,6.46,21.54,69.21,3.27,2.94,NA,10.41,21.21,26.07,42.3,7.86,20.09,23.76,48.29
